"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","18,000","18,000","18,050","17,870","37.41K","0.06%"
"2024- 02- 15","17,990","18,150","18,150","17,780","51.29K","0.06%"
"2024- 02- 14","17,980","18,020","18,180","17,900","62.05K","-1.32%"
"2024- 02- 13","18,220","18,100","18,300","17,900","106.31K","1.56%"
"2024- 02- 08","17,940","17,740","18,000","17,690","100.90K","1.13%"
"2024- 02- 07","17,740","17,740","17,890","17,560","77.23K","0.40%"
"2024- 02- 06","17,670","17,520","17,670","17,400","53.69K","-0.06%"
"2024- 02- 05","17,680","17,710","17,710","17,220","94.74K","-0.17%"
"2024- 02- 02","17,710","17,520","17,740","17,360","82.54K","1.32%"
"2024- 02- 01","17,480","17,180","17,480","17,180","94.80K","1.27%"
"2024- 01- 31","17,260","17,170","17,290","17,170","0.00K","-0.06%"
"2024- 01- 30","17,270","17,130","17,290","17,130","37.95K","0.82%"
"2024- 01- 29","17,130","17,210","17,280","17,060","46.96K","0.00%"
"2024- 01- 26","17,130","17,080","17,260","17,080","40.05K","-0.29%"
"2024- 01- 25","17,180","17,290","17,320","17,110","41.87K","-0.12%"
"2024- 01- 24","17,200","17,170","17,200","17,040","46.60K","0.17%"
"2024- 01- 23","17,170","17,290","17,330","17,140","36.85K","-0.69%"
"2024- 01- 22","17,290","17,060","17,300","17,040","43.39K","1.47%"
"2024- 01- 19","17,040","17,050","17,280","17,040","41.77K","-0.06%"
"2024- 01- 18","17,050","17,040","17,310","17,040","39.28K","-0.47%"
"2024- 01- 17","17,130","17,430","17,430","17,100","59.48K","-1.04%"
"2024- 01- 16","17,310","17,250","17,400","17,170","33.21K","-0.63%"
"2024- 01- 15","17,420","17,250","17,460","17,170","47.67K","0.99%"
"2024- 01- 12","17,250","17,120","17,300","17,120","28.07K","0.35%"
"2024- 01- 11","17,190","17,320","17,350","17,190","43.93K","-0.12%"
"2024- 01- 10","17,210","17,340","17,400","17,200","45.10K","-0.75%"
