"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","9,300","9,350","9,430","9,270","281.68K","0.22%"
"2024- 02- 15","9,280","9,420","9,420","9,260","0.15K","-0.54%"
"2024- 02- 14","9,330","9,340","9,390","9,280","239.23K","-1.27%"
"2024- 02- 13","9,450","9,510","9,580","9,320","0.12K","0.11%"
"2024- 02- 12","9,440","9,440","9,440","9,440","","0.00%"
"2024- 02- 08","9,440","9,430","9,580","9,410","329.59K","0.21%"
"2024- 02- 07","9,420","9,560","9,650","9,360","384.22K","0.11%"
"2024- 02- 06","9,410","9,320","9,450","9,180","333.24K","0.21%"
"2024- 02- 05","9,390","9,290","9,570","9,130","624.47K","1.08%"
"2024- 02- 04","9,290","9,290","9,290","9,290","","0.00%"
"2024- 02- 02","9,290","9,150","9,350","9,120","581.77K","2.65%"
"2024- 02- 01","9,050","9,020","9,090","8,860","0.20K","-0.44%"
"2024- 01- 31","9,090","9,160","9,160","9,010","352.83K","-0.87%"
"2024- 01- 30","9,170","9,120","9,200","9,050","0.00K","0.66%"
"2024- 01- 29","9,110","9,420","9,420","9,090","460.35K","-3.29%"
"2024- 01- 28","9,420","9,420","9,420","9,420","","0.00%"
"2024- 01- 26","9,420","9,230","9,520","9,160","329.41K","1.73%"
"2024- 01- 25","9,260","9,260","9,280","9,080","281.62K","0.11%"
"2024- 01- 24","9,250","9,210","9,300","9,140","200.95K","0.43%"
"2024- 01- 23","9,210","9,200","9,300","9,110","210.04K","0.66%"
"2024- 01- 22","9,150","9,190","9,220","9,050","326.74K","0.00%"
"2024- 01- 21","9,150","9,150","9,150","9,150","","0.00%"
"2024- 01- 19","9,150","9,230","9,380","9,140","328.66K","0.33%"
"2024- 01- 18","9,120","9,080","9,330","9,060","275.21K","0.22%"
"2024- 01- 17","9,100","9,270","9,290","9,100","0.00K","-1.41%"
"2024- 01- 16","9,230","9,390","9,400","9,210","336.58K","-1.70%"
"2024- 01- 15","9,390","9,630","9,710","9,350","457.54K","-3.30%"
"2024- 01- 14","9,710","9,710","9,710","9,710","","0.00%"
"2024- 01- 12","9,710","9,930","9,990","9,680","289.62K","-2.02%"
"2024- 01- 11","9,910","9,880","10,030","9,690","0.03K","-0.90%"
"2024- 01- 10","10,000","9,940","10,150","9,890","0.02K","0.70%"
"2024- 01- 09","9,930","9,910","9,980","9,760","454.87K","0.40%"
"2024- 01- 08","9,890","9,810","9,940","9,660","0.31K","1.44%"
"2024- 01- 05","9,750","9,700","9,820","9,480","475.50K","1.25%"
"2024- 01- 04","9,630","9,570","9,850","9,510","0.02K","1.90%"
"2024- 01- 03","9,450","9,540","9,550","9,430","0.00K","-0.32%"
"2024- 01- 02","9,480","9,390","9,500","9,250","346.67K","1.07%"
"2023- 12- 28","9,380","9,150","9,390","9,150","504.30K","2.18%"
"2023- 12- 27","9,180","9,240","9,270","9,110","401.47K","-0.43%"
"2023- 12- 26","9,220","9,280","9,330","9,180","1.00K","-0.65%"
"2023- 12- 25","9,280","9,280","9,280","9,280","","0.00%"
"2023- 12- 22","9,280","9,300","9,310","9,190","397.92K","0.22%"
"2023- 12- 21","9,260","9,510","9,530","9,220","0.08K","-3.44%"
"2023- 12- 20","9,590","9,600","9,730","9,550","549.08K","0.31%"
"2023- 12- 19","9,560","9,770","9,770","9,500","514.77K","-2.15%"
"2023- 12- 18","9,770","9,850","9,850","9,730","0.20K","-1.11%"
"2023- 12- 17","9,880","9,880","9,880","9,880","","0.00%"
"2023- 12- 15","9,880","9,740","9,890","9,710","378.57K","1.23%"
"2023- 12- 14","9,760","9,740","9,800","9,670","325.73K","1.14%"
"2023- 12- 13","9,650","9,800","9,800","9,610","281.63K","-1.03%"
"2023- 12- 12","9,750","9,710","9,820","9,610","418.51K","1.35%"
"2023- 12- 11","9,620","9,580","9,700","9,520","286.27K","0.52%"
"2023- 12- 08","9,570","9,620","9,660","9,500","529.30K","-0.42%"
"2023- 12- 07","9,610","9,760","9,800","9,560","504.82K","-2.34%"
"2023- 12- 06","9,840","9,860","9,890","9,690","0.03K","-0.10%"
"2023- 12- 05","9,850","9,870","9,940","9,780","333.39K","-0.20%"
"2023- 12- 04","9,870","9,900","9,970","9,770","361.25K","0.51%"
"2023- 12- 01","9,820","10,130","10,130","9,800","729.64K","-2.96%"
"2023- 11- 30","10,120","10,080","10,240","9,910","0.66K","1.81%"
"2023- 11- 29","9,940","10,000","10,020","9,870","543.84K","-0.60%"
"2023- 11- 28","10,000","10,030","10,110","9,950","0.00K","-0.70%"
"2023- 11- 27","10,070","10,270","10,280","9,990","0.09K","-2.71%"
"2023- 11- 26","10,350","10,350","10,350","10,350","","0.00%"
"2023- 11- 24","10,350","10,460","10,510","10,310","339.66K","-1.05%"
"2023- 11- 23","10,460","10,520","10,520","10,360","0.00K","-0.38%"
