"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","67,300","68,600","68,800","66,900","125.41K","-1.90%"
"2024- 02- 15","68,600","68,200","69,200","67,900","131.40K","1.78%"
"2024- 02- 14","67,400","67,300","67,900","66,800","81.55K","-1.03%"
"2024- 02- 13","68,100","66,100","68,100","66,100","126.93K","3.18%"
"2024- 02- 12","66,000","66,000","66,000","66,000","","0.00%"
"2024- 02- 08","66,000","66,600","67,000","65,800","59.32K","-0.15%"
"2024- 02- 07","66,100","66,600","67,700","65,700","47.68K","0.00%"
"2024- 02- 06","66,100","65,100","66,600","64,600","75.36K","1.07%"
"2024- 02- 05","65,400","66,200","66,500","65,000","83.12K","-1.65%"
"2024- 02- 02","66,500","65,000","67,200","64,800","182.31K","3.26%"
"2024- 02- 01","64,400","65,500","66,200","63,700","0.00K","-1.83%"
"2024- 01- 31","65,600","64,700","66,400","64,100","0.02K","0.61%"
"2024- 01- 30","65,200","69,300","69,700","65,000","0.01K","-5.92%"
"2024- 01- 29","69,300","69,800","70,700","68,000","216.02K","-0.57%"
"2024- 01- 26","69,700","68,900","70,400","68,100","196.74K","1.60%"
"2024- 01- 25","68,600","66,500","68,700","66,200","0.00K","3.63%"
"2024- 01- 24","66,200","67,700","68,100","66,000","107.27K","-2.36%"
"2024- 01- 23","67,800","68,900","69,200","67,300","0.03K","-2.02%"
"2024- 01- 22","69,200","70,200","70,500","67,900","145.76K","-1.42%"
"2024- 01- 19","70,200","71,000","71,000","69,000","126.86K","0.72%"
"2024- 01- 18","69,700","68,500","71,100","68,500","257.62K","2.05%"
"2024- 01- 17","68,300","68,000","68,900","67,100","0.65K","-1.30%"
"2024- 01- 16","69,200","67,500","69,600","65,900","0.13K","2.67%"
"2024- 01- 15","67,400","67,500","68,100","66,500","75.01K","0.60%"
"2024- 01- 14","67,000","67,000","67,000","67,000","","0.00%"
"2024- 01- 12","67,000","65,400","67,400","65,300","87.26K","1.98%"
"2024- 01- 11","65,700","66,000","66,600","65,700","0.02K","-0.45%"
"2024- 01- 10","66,000","66,900","67,000","65,200","0.01K","-1.20%"
"2024- 01- 09","66,800","65,800","67,600","65,100","0.00K","3.09%"
"2024- 01- 08","64,800","65,200","65,700","63,100","0.10K","-0.77%"
"2024- 01- 07","65,300","65,300","65,300","65,300","","0.00%"
"2024- 01- 05","65,300","62,000","66,900","61,800","278.71K","5.49%"
"2024- 01- 04","61,900","63,000","64,100","61,900","81.85K","-2.67%"
"2024- 01- 03","63,600","63,200","64,700","63,000","69.36K","-0.63%"
"2024- 01- 02","64,000","61,800","64,500","61,600","102.31K","3.06%"
"2023- 12- 28","62,100","62,200","62,800","61,700","50.71K","-0.16%"
"2023- 12- 27","62,200","61,700","62,500","60,800","0.03K","0.81%"
"2023- 12- 26","61,700","62,900","63,100","61,500","74.26K","-1.28%"
"2023- 12- 25","62,500","62,500","62,500","62,500","","0.00%"
"2023- 12- 22","62,500","63,400","63,500","62,400","46.26K","-0.48%"
"2023- 12- 21","62,800","63,900","63,900","62,300","82.06K","-1.10%"
"2023- 12- 20","63,500","63,700","65,000","63,100","0.12K","0.47%"
"2023- 12- 19","63,200","64,100","64,300","63,200","43.14K","-0.94%"
"2023- 12- 18","63,800","64,200","64,700","63,600","76.29K","-1.24%"
"2023- 12- 17","64,600","64,600","64,600","64,600","","0.00%"
"2023- 12- 15","64,600","65,000","65,500","64,500","95.80K","-0.15%"
"2023- 12- 14","64,700","64,100","64,700","63,400","0.00K","2.21%"
"2023- 12- 13","63,300","64,200","64,300","63,300","44.67K","-1.40%"
"2023- 12- 12","64,200","64,300","64,800","64,000","0.07K","0.94%"
"2023- 12- 11","63,600","62,800","63,700","62,000","0.00K","-0.47%"
"2023- 12- 08","63,900","65,400","65,400","63,700","56.76K","-1.08%"
"2023- 12- 07","64,600","63,200","64,800","62,600","67.55K","1.25%"
"2023- 12- 06","63,800","64,300","65,200","63,600","131.62K","1.11%"
"2023- 12- 05","63,100","63,500","63,500","61,900","68.17K","0.00%"
"2023- 12- 04","63,100","61,900","63,400","61,400","0.17K","3.27%"
"2023- 12- 03","61,100","61,100","61,100","61,100","","0.00%"
"2023- 12- 01","61,100","61,300","61,800","60,700","44.93K","-0.16%"
"2023- 11- 30","61,200","59,800","61,400","59,700","73.05K","2.86%"
"2023- 11- 29","59,500","60,000","60,300","59,400","54.59K","-1.49%"
"2023- 11- 28","60,400","61,400","61,600","59,700","74.67K","-0.33%"
"2023- 11- 27","60,600","59,500","61,200","59,200","92.60K","1.85%"
"2023- 11- 24","59,500","58,900","60,200","58,800","71.49K","1.54%"
"2023- 11- 23","58,600","58,600","59,500","58,300","73.91K","1.38%"
"2023- 11- 22","57,800","58,300","58,300","57,300","49.54K","0.35%"
"2023- 11- 21","57,600","57,300","58,300","57,000","0.04K","0.00%"
"2023- 11- 20","57,600","57,000","58,400","56,600","70.86K","1.23%"
"2023- 11- 19","56,900","56,900","56,900","56,900","","0.00%"
"2023- 11- 17","56,900","57,400","57,500","56,300","52.10K","0.00%"
"2023- 11- 16","56,900","57,100","57,400","56,100","58.32K","0.71%"
"2023- 11- 15","56,500","56,100","56,700","55,600","66.65K","2.17%"
"2023- 11- 14","55,300","54,300","55,300","54,300","65.94K","2.98%"
"2023- 11- 13","53,700","54,500","55,100","53,100","117.28K","-0.56%"
"2023- 11- 12","54,000","54,000","54,000","54,000","","0.00%"
"2023- 11- 10","54,000","54,500","55,300","53,600","53.73K","-2.35%"
