"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","100,000","96,400","100,000","95,000","147.21K","5.26%"
"2024- 02- 15","95,000","96,100","96,200","92,700","125.93K","-0.21%"
"2024- 02- 14","95,200","96,200","98,000","94,300","141.10K","-1.65%"
"2024- 02- 13","96,800","98,600","100,400","96,600","167.91K","-0.92%"
"2024- 02- 08","97,700","96,900","98,800","94,800","191.93K","-0.10%"
"2024- 02- 07","97,800","98,500","100,300","97,000","197.21K","-1.21%"
"2024- 02- 06","99,000","97,100","103,000","97,100","168.09K","0.10%"
"2024- 02- 05","98,900","99,200","102,700","95,900","209.08K","-0.30%"
"2024- 02- 04","99,200","99,200","99,200","99,200","","0.00%"
"2024- 02- 02","99,200","93,900","99,700","93,800","396.63K","7.94%"
"2024- 02- 01","91,900","87,300","93,800","87,300","0.00K","4.55%"
"2024- 01- 31","87,900","84,400","88,000","84,200","234.23K","4.39%"
"2024- 01- 30","84,200","84,900","86,300","84,200","0.01K","-0.59%"
"2024- 01- 29","84,700","81,200","85,500","80,000","209.19K","5.09%"
"2024- 01- 26","80,600","81,300","81,500","80,000","71.82K","0.00%"
"2024- 01- 25","80,600","79,500","81,300","79,000","98.63K","1.13%"
"2024- 01- 24","79,700","77,500","80,000","76,600","136.50K","2.84%"
"2024- 01- 23","77,500","77,500","78,000","77,000","73.01K","0.39%"
"2024- 01- 22","77,200","76,000","77,700","76,000","99.34K","1.71%"
"2024- 01- 21","75,900","75,900","75,900","75,900","","0.00%"
"2024- 01- 19","75,900","78,800","79,000","75,400","213.03K","-3.44%"
"2024- 01- 18","78,600","79,600","80,400","78,300","159.92K","-1.38%"
"2024- 01- 17","79,700","80,700","81,100","79,100","108.86K","-0.50%"
"2024- 01- 16","80,100","81,000","81,600","80,100","75.27K","-2.08%"
"2024- 01- 15","81,800","79,000","81,800","78,500","126.26K","3.54%"
"2024- 01- 14","79,000","79,000","79,000","79,000","","0.00%"
"2024- 01- 12","79,000","76,900","80,300","76,700","91.81K","3.00%"
"2024- 01- 11","76,700","77,000","78,400","76,200","141.46K","-1.03%"
"2024- 01- 10","77,500","78,900","79,200","77,200","102.36K","-1.77%"
"2024- 01- 09","78,900","80,300","80,300","78,900","141.27K","-0.38%"
"2024- 01- 08","79,200","79,500","80,000","78,500","66.34K","0.13%"
"2024- 01- 05","79,100","79,200","80,100","78,500","73.65K","-0.13%"
"2024- 01- 04","79,200","81,200","81,300","79,200","0.01K","-2.10%"
"2024- 01- 03","80,900","81,400","81,900","80,900","112.55K","-0.86%"
"2024- 01- 02","81,600","83,700","83,700","81,200","0.01K","-2.51%"
