"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","13,720","13,440","13,720","13,390","1.37M","3.00%"
"2024- 02- 15","13,320","13,310","13,460","13,250","0.00K","0.45%"
"2024- 02- 14","13,260","13,450","13,580","13,180","0.01K","-1.85%"
"2024- 02- 13","13,510","13,530","13,880","13,410","3.97K","0.75%"
"2024- 02- 08","13,410","13,300","13,480","13,240","2.53M","0.75%"
"2024- 02- 07","13,310","13,240","13,460","12,890","4.06K","0.30%"
"2024- 02- 06","13,270","13,580","13,660","13,170","3.07M","-2.64%"
"2024- 02- 05","13,630","13,420","13,670","13,030","3.42K","2.95%"
"2024- 02- 04","13,240","13,240","13,240","13,240","","0.00%"
"2024- 02- 02","13,240","13,210","13,450","12,840","4.70M","0.84%"
"2024- 02- 01","13,130","12,530","13,240","12,530","6.64M","4.87%"
"2024- 01- 31","12,520","12,070","12,540","11,990","2.75K","3.99%"
"2024- 01- 30","12,040","12,100","12,200","11,990","0.55K","-0.50%"
"2024- 01- 29","12,100","11,920","12,140","11,870","0.00K","1.68%"
"2024- 01- 28","11,900","11,900","11,900","11,900","","0.00%"
"2024- 01- 26","11,900","11,900","11,930","11,820","731.54K","0.08%"
"2024- 01- 25","11,890","11,830","11,890","11,770","0.01K","0.17%"
"2024- 01- 24","11,870","11,740","11,880","11,670","1.43M","1.45%"
"2024- 01- 23","11,700","11,650","11,710","11,610","762.18K","0.86%"
"2024- 01- 22","11,600","11,620","11,660","11,570","500.08K","-0.26%"
"2024- 01- 21","11,630","11,630","11,630","11,630","","0.00%"
"2024- 01- 19","11,630","11,490","11,630","11,460","806.87K","1.22%"
"2024- 01- 18","11,490","11,570","11,570","11,480","598.00K","-0.78%"
"2024- 01- 17","11,580","11,590","11,600","11,490","1.11M","0.09%"
"2024- 01- 16","11,570","11,590","11,630","11,530","562.03K","-0.43%"
"2024- 01- 15","11,620","11,520","11,640","11,520","556.19K","0.69%"
"2024- 01- 12","11,540","11,520","11,600","11,500","394.71K","0.52%"
"2024- 01- 11","11,480","11,530","11,620","11,480","0.00K","0.09%"
"2024- 01- 10","11,470","11,550","11,570","11,470","454.68K","-0.69%"
"2024- 01- 09","11,550","11,590","11,590","11,490","433.80K","0.61%"
"2024- 01- 08","11,480","11,470","11,580","11,450","0.01K","0.00%"
"2024- 01- 07","11,480","11,480","11,480","11,480","","0.00%"
"2024- 01- 05","11,480","11,440","11,570","11,350","860.15K","0.09%"
"2024- 01- 04","11,470","11,630","11,650","11,410","0.21K","-1.55%"
"2024- 01- 03","11,650","11,760","11,770","11,650","0.10K","-1.19%"
"2024- 01- 02","11,790","11,740","11,820","11,660","1.29M","-0.59%"
"2023- 12- 28","11,860","11,700","11,860","11,660","1.18M","1.02%"
"2023- 12- 27","11,740","11,620","11,740","11,560","0.03K","0.09%"
"2023- 12- 26","11,730","11,910","11,910","11,700","0.15K","-1.51%"
"2023- 12- 25","11,910","11,910","11,910","11,910","","0.00%"
"2023- 12- 22","11,910","11,860","11,910","11,830","1.63M","0.51%"
"2023- 12- 21","11,850","11,780","11,860","11,760","1.70K","0.42%"
"2023- 12- 20","11,800","11,790","11,840","11,760","928.17K","0.43%"
"2023- 12- 19","11,750","11,800","11,800","11,720","0.10K","-0.42%"
"2023- 12- 18","11,800","11,890","11,890","11,800","0.41K","-0.76%"
"2023- 12- 17","11,890","11,890","11,890","11,890","","0.00%"
"2023- 12- 15","11,890","11,870","11,890","11,830","1.37M","0.25%"
"2023- 12- 14","11,860","11,890","11,920","11,840","1.64M","-0.25%"
"2023- 12- 13","11,890","11,890","11,900","11,860","630.64K","0.00%"
"2023- 12- 12","11,890","11,880","11,900","11,860","962.19K","0.17%"
"2023- 12- 11","11,870","11,860","11,870","11,810","727.91K","0.08%"
"2023- 12- 10","11,860","11,860","11,860","11,860","","0.00%"
"2023- 12- 08","11,860","11,860","11,870","11,800","742.62K","0.25%"
"2023- 12- 07","11,830","11,820","11,840","11,770","0.00K","-0.17%"
"2023- 12- 06","11,850","11,800","11,870","11,780","871.70K","0.42%"
"2023- 12- 05","11,800","11,790","11,850","11,720","604.03K","0.00%"
"2023- 12- 04","11,800","11,870","11,910","11,800","0.02K","-0.59%"
