"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","12,670","12,550","12,740","12,450","121.99K","2.01%"
"2024- 02- 15","12,420","12,670","12,670","12,400","78.91K","0.00%"
"2024- 02- 14","12,420","12,620","12,620","12,300","79.92K","-1.58%"
"2024- 02- 13","12,620","12,260","12,650","12,080","159.27K","2.27%"
"2024- 02- 08","12,340","12,310","12,450","12,250","110.76K","0.33%"
"2024- 02- 07","12,300","12,170","12,410","12,090","130.07K","1.91%"
"2024- 02- 06","12,070","11,770","12,080","11,600","124.09K","2.90%"
"2024- 02- 05","11,730","11,640","11,780","11,510","104.10K","-0.26%"
"2024- 02- 02","11,760","11,300","11,870","11,300","150.45K","4.07%"
"2024- 02- 01","11,300","11,460","11,490","11,180","161.36K","-1.74%"
"2024- 01- 31","11,500","11,750","11,790","11,420","0.07K","-2.54%"
"2024- 01- 30","11,800","11,890","12,100","11,780","142.05K","-0.76%"
"2024- 01- 29","11,890","12,050","12,290","11,890","136.68K","-1.16%"
"2024- 01- 26","12,030","12,000","12,240","11,820","85.10K","0.33%"
"2024- 01- 25","11,990","12,000","12,000","11,800","115.92K","-0.08%"
"2024- 01- 24","12,000","12,010","12,050","11,810","0.02K","-0.50%"
"2024- 01- 23","12,060","12,030","12,210","11,900","116.40K","-0.08%"
"2024- 01- 22","12,070","12,210","12,290","12,070","111.79K","-1.07%"
"2024- 01- 19","12,200","12,320","12,520","12,200","127.12K","-0.97%"
"2024- 01- 18","12,320","12,380","12,520","12,280","145.12K","-0.56%"
