"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","48,700","47,000","49,050","46,850","265.45K","4.62%"
"2024- 02- 15","46,550","47,550","47,550","46,500","0.01K","-0.75%"
"2024- 02- 14","46,900","46,800","47,050","46,050","132.33K","-0.64%"
"2024- 02- 13","47,200","46,700","47,300","46,200","0.05K","1.94%"
"2024- 02- 12","46,300","46,300","46,300","46,300","","0.00%"
"2024- 02- 08","46,300","50,200","50,200","46,150","524.56K","-6.56%"
"2024- 02- 07","49,550","49,450","50,900","49,150","269.80K","1.33%"
"2024- 02- 06","48,900","50,000","50,600","48,200","249.10K","-2.10%"
"2024- 02- 05","49,950","50,800","51,500","49,800","0.01K","-1.67%"
"2024- 02- 04","50,800","50,800","50,800","50,800","","0.00%"
"2024- 02- 02","50,800","50,300","52,500","50,100","366.71K","3.04%"
"2024- 02- 01","49,300","50,500","50,700","47,850","421.92K","-3.14%"
"2024- 01- 31","50,900","47,000","51,000","46,600","0.11K","8.76%"
"2024- 01- 30","46,800","47,200","47,800","46,650","0.03K","0.11%"
"2024- 01- 29","46,750","47,050","47,550","46,450","217.03K","-0.53%"
"2024- 01- 28","47,000","47,000","47,000","47,000","","0.00%"
"2024- 01- 26","47,000","47,000","47,550","46,500","246.82K","1.08%"
"2024- 01- 25","46,500","46,350","46,850","45,750","187.92K","1.97%"
"2024- 01- 24","45,600","46,000","46,600","45,300","208.47K","-0.44%"
"2024- 01- 23","45,800","45,650","46,150","44,950","0.02K","2.12%"
"2024- 01- 22","44,850","46,100","46,150","44,800","128.16K","-0.22%"
"2024- 01- 19","44,950","44,500","45,600","44,350","155.23K","1.01%"
"2024- 01- 18","44,500","43,950","45,100","43,350","292.97K","1.25%"
"2024- 01- 17","43,950","45,100","45,600","42,700","0.00K","-3.09%"
"2024- 01- 16","45,350","45,600","46,100","45,200","107.32K","-1.31%"
"2024- 01- 15","45,950","46,250","46,700","45,550","150.50K","-0.11%"
"2024- 01- 12","46,000","46,000","46,850","45,800","207.66K","0.00%"
"2024- 01- 11","46,000","46,300","46,750","45,600","244.07K","0.00%"
"2024- 01- 10","46,000","46,400","47,100","45,900","148.92K","0.33%"
"2024- 01- 09","45,850","45,950","46,400","45,300","182.84K","1.89%"
"2024- 01- 08","45,000","45,050","45,600","44,750","196.10K","-0.77%"
"2024- 01- 05","45,350","46,000","46,150","45,150","244.14K","-1.41%"
"2024- 01- 04","46,000","46,250","46,400","45,600","0.06K","-2.13%"
"2024- 01- 03","47,000","48,600","49,000","46,900","259.08K","-5.05%"
"2024- 01- 02","49,500","51,400","51,500","48,900","204.62K","-1.79%"
"2023- 12- 28","50,400","50,000","50,500","48,950","221.35K","1.31%"
"2023- 12- 27","49,750","49,650","50,200","48,700","143.57K","0.00%"
"2023- 12- 26","49,750","50,300","50,400","49,100","0.77K","0.81%"
"2023- 12- 22","49,350","49,750","51,500","49,050","179.60K","-0.80%"
"2023- 12- 21","49,750","49,950","50,200","49,150","0.01K","-0.90%"
"2023- 12- 20","50,200","47,400","50,800","47,400","0.11K","8.42%"
"2023- 12- 19","46,300","46,650","46,900","46,000","172.19K","-1.70%"
"2023- 12- 18","47,100","47,050","47,900","46,100","269.96K","-0.42%"
"2023- 12- 15","47,300","44,500","48,050","44,450","747.43K","7.50%"
"2023- 12- 14","44,000","43,300","44,000","42,900","0.00K","2.44%"
"2023- 12- 13","42,950","43,000","43,200","42,050","0.05K","-0.81%"
"2023- 12- 12","43,300","43,350","43,500","42,750","202.95K","0.35%"
"2023- 12- 11","43,150","43,450","43,450","42,500","182.38K","0.35%"
"2023- 12- 08","43,000","42,900","43,200","42,250","230.97K","1.53%"
"2023- 12- 07","42,350","42,600","43,100","41,950","188.49K","-1.74%"
"2023- 12- 06","43,100","42,900","43,650","42,800","0.03K","-0.46%"
"2023- 12- 05","43,300","43,500","44,450","43,050","183.91K","-0.35%"
"2023- 12- 04","43,450","43,350","44,000","42,950","0.02K","-0.34%"
"2023- 12- 01","43,600","45,000","45,400","43,600","198.92K","-4.39%"
"2023- 11- 30","45,600","44,400","45,600","43,850","0.01K","0.77%"
"2023- 11- 29","45,250","45,500","46,100","44,500","419.05K","0.33%"
"2023- 11- 28","45,100","44,750","45,350","44,050","0.00K","1.46%"
"2023- 11- 27","44,450","44,150","44,550","43,600","213.62K","1.95%"
"2023- 11- 24","43,600","44,250","44,250","43,500","190.10K","-0.80%"
"2023- 11- 23","43,950","43,250","44,900","43,100","398.18K","1.62%"
"2023- 11- 22","43,250","41,700","43,300","41,450","0.10K","2.85%"
"2023- 11- 21","42,050","42,300","42,400","41,750","134.30K","0.60%"
"2023- 11- 20","41,800","40,900","42,150","40,700","0.06K","2.20%"
"2023- 11- 19","40,900","40,900","40,900","40,900","","0.00%"
"2023- 11- 17","40,900","42,550","42,550","40,800","274.80K","-3.88%"
"2023- 11- 16","42,550","41,000","42,850","40,100","230.79K","3.91%"
"2023- 11- 15","40,950","40,800","41,300","40,150","359.35K","2.38%"
"2023- 11- 14","40,000","38,900","40,100","38,550","577.61K","2.04%"
"2023- 11- 13","39,200","40,750","40,800","38,900","360.81K","-2.85%"
"2023- 11- 10","40,350","40,200","40,350","39,100","172.05K","-0.37%"
"2023- 11- 09","40,500","40,000","40,550","39,950","349.43K","1.63%"
"2023- 11- 08","39,850","41,300","41,300","39,850","306.91K","-2.45%"
"2023- 11- 07","40,850","41,550","41,650","39,700","414.77K","-1.68%"
"2023- 11- 06","41,550","40,350","41,550","40,100","420.49K","5.59%"
"2023- 11- 03","39,350","39,150","39,500","38,600","295.91K","2.47%"
"2023- 11- 02","38,400","38,550","38,800","38,150","350.93K","0.92%"
"2023- 11- 01","38,050","38,600","38,850","37,400","602.14K","-1.81%"
"2023- 10- 31","38,750","40,000","40,450","38,550","0.14K","-2.39%"
"2023- 10- 30","39,700","41,800","41,900","38,350","749.62K","-6.37%"
"2023- 10- 27","42,400","43,700","43,900","42,150","409.57K","-1.85%"
"2023- 10- 26","43,200","44,300","44,600","42,350","540.92K","-3.57%"
"2023- 10- 25","44,800","46,350","46,950","44,600","323.04K","-1.75%"
"2023- 10- 24","45,600","44,850","45,650","43,150","333.60K","2.59%"
"2023- 10- 23","44,450","44,700","45,200","44,000","0.00K","-0.45%"
"2023- 10- 22","44,650","44,650","44,650","44,650","","0.00%"
"2023- 10- 20","44,650","44,900","45,500","44,100","300.75K","-0.78%"
"2023- 10- 19","45,000","49,400","49,600","43,600","0.01K","-11.76%"
"2023- 10- 18","51,000","50,100","51,100","50,100","287.41K","2.10%"
"2023- 10- 17","49,950","49,900","51,100","49,800","234.55K","0.91%"
"2023- 10- 16","49,500","50,400","51,100","49,050","275.04K","-2.94%"
"2023- 10- 13","51,000","50,600","52,200","50,000","501.70K","2.00%"
"2023- 10- 12","50,000","50,500","50,600","49,550","0.02K","0.60%"
"2023- 10- 11","49,700","50,000","50,600","49,500","274.27K","1.02%"
"2023- 10- 10","49,200","49,450","50,600","49,150","420.17K","2.07%"
"2023- 10- 09","48,200","48,200","48,200","48,200","","0.00%"
"2023- 10- 06","48,200","48,200","48,750","47,800","223.07K","0.42%"
"2023- 10- 05","48,000","48,350","48,700","47,400","0.00K","-0.10%"
"2023- 10- 04","48,050","49,900","50,500","47,000","617.80K","-5.78%"
"2023- 10- 03","51,000","51,000","51,000","51,000","","0.00%"
"2023- 09- 27","51,000","51,000","51,700","50,400","330.16K","-0.78%"
"2023- 09- 26","51,400","52,000","53,100","51,000","310.49K","-2.10%"
"2023- 09- 25","52,500","55,500","55,600","52,200","230.19K","-4.55%"
"2023- 09- 24","55,000","55,000","55,000","55,000","","0.00%"
"2023- 09- 22","55,000","53,700","55,500","53,600","207.86K","1.29%"
"2023- 09- 21","54,300","54,800","55,800","54,300","204.24K","-2.51%"
"2023- 09- 20","55,700","56,000","56,000","54,700","0.00K","0.00%"
"2023- 09- 19","55,700","55,500","56,000","54,600","0.02K","0.91%"
"2023- 09- 18","55,200","53,800","55,500","53,600","449.95K","2.41%"
"2023- 09- 15","53,900","54,800","55,300","53,500","446.76K","-0.74%"
"2023- 09- 14","54,300","54,200","54,400","53,500","0.52K","0.56%"
"2023- 09- 13","54,000","53,700","54,900","53,300","0.01K","1.50%"
"2023- 09- 12","53,200","54,200","54,700","53,000","0.06K","-0.93%"
"2023- 09- 11","53,700","53,000","54,800","52,800","224.94K","1.51%"
"2023- 09- 08","52,900","53,200","53,300","52,300","130.65K","0.38%"
"2023- 09- 07","52,700","53,100","53,700","52,300","248.38K","-1.50%"
"2023- 09- 06","53,500","54,400","55,500","53,300","0.08K","-1.11%"
"2023- 09- 05","54,100","54,200","54,200","53,700","214.24K","0.56%"
"2023- 09- 04","53,800","52,900","53,800","52,700","237.20K","1.13%"
"2023- 09- 03","53,200","53,200","53,200","53,200","","0.00%"
"2023- 09- 01","53,200","53,800","54,500","52,800","272.98K","-1.12%"
"2023- 08- 31","53,800","53,500","54,500","53,200","0.02K","0.94%"
"2023- 08- 30","53,300","54,700","54,800","52,600","316.28K","-1.48%"
"2023- 08- 29","54,100","53,800","54,700","53,500","219.49K","0.56%"
"2023- 08- 28","53,800","51,900","53,900","51,700","294.84K","3.86%"
"2023- 08- 25","51,800","54,400","54,900","51,100","540.06K","-5.65%"
"2023- 08- 24","54,900","54,800","55,200","54,300","0.01K","1.29%"
"2023- 08- 23","54,200","54,300","55,700","53,600","361.70K","-1.45%"
"2023- 08- 22","55,000","54,800","55,900","54,500","262.85K","0.92%"
"2023- 08- 21","54,500","54,400","55,200","53,600","243.05K","1.49%"
"2023- 08- 20","53,700","53,700","53,700","53,700","","0.00%"
"2023- 08- 18","53,700","52,400","54,100","52,400","303.80K","0.56%"
"2023- 08- 17","53,400","53,100","53,900","52,100","0.08K","-0.56%"
"2023- 08- 16","53,700","55,300","55,500","53,600","295.41K","-2.72%"
"2023- 08- 15","55,200","55,200","55,200","55,200","","0.00%"
"2023- 08- 14","55,200","55,300","56,400","54,800","213.82K","-0.36%"
"2023- 08- 13","55,400","55,400","55,400","55,400","","0.00%"
"2023- 08- 11","55,400","55,500","56,100","54,400","334.65K","-0.72%"
"2023- 08- 10","55,800","55,800","57,400","55,600","419.26K","-1.24%"
"2023- 08- 09","56,500","56,900","57,300","55,700","0.01K","-0.88%"
"2023- 08- 08","57,000","55,500","57,800","55,300","0.01K","2.89%"
"2023- 08- 07","55,400","54,800","56,000","54,300","0.01K","2.40%"
"2023- 08- 06","54,100","54,100","54,100","54,100","","0.00%"
"2023- 08- 04","54,100","54,400","54,800","53,100","460.13K","-0.92%"
"2023- 08- 03","54,600","56,200","56,800","54,200","0.01K","-2.67%"
"2023- 08- 02","56,100","57,900","59,100","55,300","0.19K","-0.53%"
"2023- 08- 01","56,400","56,600","57,500","55,700","0.07K","-3.59%"
"2023- 07- 31","58,500","58,200","59,900","57,100","528.39K","3.36%"
"2023- 07- 28","56,600","56,300","56,900","54,900","385.59K","0.71%"
"2023- 07- 27","56,200","62,600","63,900","55,800","1.02M","-6.95%"
"2023- 07- 26","60,400","66,500","67,000","60,000","658.23K","-7.93%"
"2023- 07- 25","65,600","60,700","65,800","60,500","764.78K","9.33%"
"2023- 07- 24","60,000","59,600","60,600","58,500","226.12K","1.01%"
"2023- 07- 23","59,400","59,400","59,400","59,400","","0.00%"
"2023- 07- 21","59,400","59,300","59,900","58,300","177.21K","0.17%"
"2023- 07- 20","59,300","59,000","59,800","58,500","290.46K","-0.17%"
"2023- 07- 19","59,400","59,200","61,300","58,800","0.05K","0.68%"
"2023- 07- 18","59,000","60,600","60,600","58,600","370.98K","-2.16%"
"2023- 07- 17","60,300","61,200","62,300","59,100","335.08K","-1.15%"
"2023- 07- 14","61,000","61,200","62,300","60,300","436.88K","-0.33%"
