"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","7,890","7,790","7,900","7,760","949.15K","2.20%"
"2024- 02- 15","7,720","7,750","7,830","7,670","896.76K","0.65%"
"2024- 02- 14","7,670","7,780","7,810","7,670","1.03M","-1.79%"
"2024- 02- 13","7,810","7,890","7,980","7,770","0.07K","-0.13%"
"2024- 02- 12","7,820","7,820","7,820","7,820","","0.00%"
"2024- 02- 08","7,820","7,710","7,860","7,710","2.10M","1.43%"
"2024- 02- 07","7,710","7,520","7,740","7,460","2.04M","2.80%"
"2024- 02- 06","7,500","7,590","7,690","7,470","2.34M","-2.47%"
"2024- 02- 05","7,690","7,760","7,800","7,520","5.11K","-2.16%"
"2024- 02- 04","7,860","7,860","7,860","7,860","","0.00%"
"2024- 02- 02","7,860","7,970","8,040","7,700","2.57M","-0.13%"
"2024- 02- 01","7,870","7,530","7,960","7,520","4.46M","4.52%"
"2024- 01- 31","7,530","7,390","7,530","7,370","0.50K","1.62%"
"2024- 01- 30","7,410","7,430","7,480","7,350","0.00K","-0.13%"
"2024- 01- 29","7,420","7,200","7,470","7,190","0.01K","2.77%"
"2024- 01- 28","7,220","7,220","7,220","7,220","","0.00%"
"2024- 01- 26","7,220","7,160","7,230","7,160","704.15K","0.42%"
"2024- 01- 25","7,190","7,130","7,200","7,110","870.99K","0.84%"
"2024- 01- 24","7,130","7,070","7,160","7,060","990.70K","0.85%"
"2024- 01- 23","7,070","7,010","7,090","7,000","550.76K","1.29%"
"2024- 01- 22","6,980","7,000","7,020","6,980","345.11K","-0.29%"
"2024- 01- 19","7,000","6,890","7,010","6,890","529.39K","1.16%"
"2024- 01- 18","6,920","6,970","6,980","6,880","921.11K","-0.72%"
"2024- 01- 17","6,970","7,040","7,040","6,920","716.58K","-0.71%"
"2024- 01- 16","7,020","7,030","7,050","6,980","0.00K","0.00%"
"2024- 01- 15","7,020","7,040","7,080","6,970","540.92K","-0.14%"
"2024- 01- 12","7,030","7,040","7,070","7,000","432.72K","0.00%"
"2024- 01- 11","7,030","7,030","7,070","7,000","752.42K","0.43%"
"2024- 01- 10","7,000","6,950","7,000","6,930","0.01K","1.01%"
"2024- 01- 09","6,930","6,960","6,970","6,910","367.15K","0.58%"
"2024- 01- 08","6,890","6,920","6,960","6,870","0.03K","-0.29%"
"2024- 01- 05","6,910","6,900","6,930","6,830","646.02K","0.00%"
"2024- 01- 04","6,910","6,990","7,000","6,910","669.98K","-1.14%"
"2024- 01- 03","6,990","6,980","7,030","6,940","565.13K","-0.29%"
"2024- 01- 02","7,010","7,120","7,120","6,920","0.00K","-1.82%"
"2023- 12- 28","7,140","7,080","7,160","7,020","1.27M","0.85%"
"2023- 12- 27","7,080","7,070","7,130","7,020","1.13M","-1.12%"
"2023- 12- 26","7,160","7,130","7,170","7,080","0.06K","0.42%"
"2023- 12- 25","7,130","7,130","7,130","7,130","","0.00%"
"2023- 12- 22","7,130","7,170","7,170","7,100","715.98K","-0.42%"
"2023- 12- 21","7,160","7,140","7,170","7,130","0.01K","-0.28%"
"2023- 12- 20","7,180","7,130","7,180","7,110","0.01K","1.13%"
"2023- 12- 19","7,100","7,110","7,130","7,070","387.34K","-0.28%"
"2023- 12- 18","7,120","7,160","7,180","7,080","0.00K","-0.42%"
"2023- 12- 17","7,150","7,150","7,150","7,150","","0.00%"
"2023- 12- 15","7,150","7,180","7,200","7,150","1.13M","0.00%"
"2023- 12- 14","7,150","7,180","7,190","7,140","1.21M","0.14%"
"2023- 12- 13","7,140","7,160","7,160","7,140","364.61K","0.00%"
