"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","62,100","61,800","62,200","61,200","19.29K","1.64%"
"2024- 02- 15","61,100","62,000","62,000","60,900","23.58K","-0.65%"
"2024- 02- 14","61,500","62,200","62,400","61,500","36.20K","-1.76%"
"2024- 02- 13","62,600","63,400","64,000","61,900","31.64K","-0.63%"
"2024- 02- 12","63,000","63,000","63,000","63,000","","0.00%"
"2024- 02- 08","63,000","64,100","64,100","62,400","32.16K","-0.79%"
"2024- 02- 07","63,500","63,200","64,100","62,200","28.95K","1.76%"
"2024- 02- 06","62,400","63,200","63,600","62,200","22.00K","-1.27%"
"2024- 02- 05","63,200","63,700","64,200","62,200","0.00K","-1.56%"
"2024- 02- 02","64,200","65,700","65,900","62,400","59.50K","-1.38%"
"2024- 02- 01","65,100","62,500","65,700","62,300","0.16K","3.66%"
"2024- 01- 31","62,800","62,500","62,800","61,300","18.05K","0.64%"
"2024- 01- 30","62,400","62,900","63,100","61,900","23.02K","0.81%"
"2024- 01- 29","61,900","61,600","62,900","61,000","34.50K","1.31%"
"2024- 01- 26","61,100","60,400","61,500","60,400","8.66K","0.33%"
"2024- 01- 25","60,900","61,000","61,000","60,400","6.49K","0.83%"
"2024- 01- 24","60,400","60,600","60,800","60,100","7.99K","-0.17%"
"2024- 01- 23","60,500","60,500","60,500","59,900","8.41K","0.83%"
"2024- 01- 22","60,000","60,600","61,200","60,000","8.32K","-0.83%"
"2024- 01- 19","60,500","60,000","61,500","60,000","16.77K","1.34%"
"2024- 01- 18","59,700","60,700","60,700","59,400","9.66K","-0.50%"
"2024- 01- 17","60,000","61,400","61,400","59,600","20.66K","-1.32%"
"2024- 01- 16","60,800","60,900","61,600","60,600","16.79K","-0.98%"
"2024- 01- 15","61,400","61,500","61,900","61,100","11.83K","-0.16%"
"2024- 01- 12","61,500","61,500","62,000","61,200","13.44K","0.16%"
"2024- 01- 11","61,400","61,000","61,900","61,000","16.07K","-0.32%"
"2024- 01- 10","61,600","61,800","61,800","60,800","18.89K","0.49%"
"2024- 01- 09","61,300","62,200","62,200","61,100","9.52K","0.33%"
"2024- 01- 08","61,100","61,900","61,900","61,100","9.73K","-0.65%"
"2024- 01- 05","61,500","61,100","61,600","60,900","19.41K","0.82%"
"2024- 01- 04","61,000","61,800","61,800","61,000","25.80K","-1.45%"
"2024- 01- 03","61,900","62,300","62,300","61,500","22.63K","-0.80%"
"2024- 01- 02","62,400","63,300","63,400","62,000","0.00K","-1.42%"
"2023- 12- 28","63,300","62,300","63,400","62,000","45.18K","1.61%"
"2023- 12- 27","62,300","64,300","64,300","62,100","0.13K","-8.78%"
"2023- 12- 26","68,300","68,400","68,500","67,900","0.04K","0.74%"
"2023- 12- 22","67,800","68,200","68,400","67,800","38.11K","-0.29%"
"2023- 12- 21","68,000","67,300","68,100","67,300","21.25K","0.00%"
"2023- 12- 20","68,000","67,400","68,200","67,100","42.09K","1.95%"
"2023- 12- 19","66,700","66,600","67,400","66,000","42.02K","0.00%"
"2023- 12- 18","66,700","67,000","67,500","66,600","35.12K","-1.33%"
"2023- 12- 15","67,600","68,000","68,000","67,100","23.94K","-0.15%"
"2023- 12- 14","67,700","67,400","68,500","67,200","39.94K","1.04%"
"2023- 12- 13","67,000","68,200","68,500","67,000","24.26K","-1.76%"
"2023- 12- 12","68,200","69,100","69,300","67,700","31.23K","-1.02%"
"2023- 12- 11","68,900","69,000","69,200","68,500","24.97K","-0.14%"
"2023- 12- 08","69,000","69,100","69,500","68,400","23.92K","-0.14%"
"2023- 12- 07","69,100","68,500","69,300","68,200","20.56K","0.29%"
"2023- 12- 06","68,900","69,200","69,400","68,700","13.86K","-0.14%"
"2023- 12- 05","69,000","68,800","69,700","68,500","31.48K","-0.14%"
"2023- 12- 04","69,100","68,600","69,200","68,300","29.57K","0.73%"
"2023- 12- 03","68,600","68,600","68,600","68,600","","0.00%"
"2023- 12- 01","68,600","68,100","68,700","68,000","26.22K","0.29%"
"2023- 11- 30","68,400","68,600","68,600","67,900","0.01K","1.18%"
"2023- 11- 29","67,600","67,900","68,600","67,200","20.55K","-1.17%"
"2023- 11- 28","68,400","68,500","68,600","67,900","20.44K","0.15%"
"2023- 11- 27","68,300","67,500","68,400","67,300","31.63K","1.19%"
"2023- 11- 24","67,500","66,700","67,500","66,100","21.13K","1.20%"
"2023- 11- 23","66,700","67,200","67,900","66,200","23.39K","-1.33%"
"2023- 11- 22","67,600","66,500","67,600","66,400","24.93K","0.90%"
"2023- 11- 21","67,000","67,000","67,200","66,000","30.29K","0.75%"
"2023- 11- 20","66,500","66,100","67,000","65,700","35.24K","0.61%"
"2023- 11- 17","66,100","65,100","66,200","64,900","39.87K","1.54%"
"2023- 11- 16","65,100","64,300","65,200","63,800","44.54K","1.56%"
"2023- 11- 15","64,100","63,900","64,300","63,500","26.20K","0.94%"
"2023- 11- 14","63,500","63,500","63,700","62,600","19.44K","0.63%"
"2023- 11- 13","63,100","63,000","63,300","62,500","17.89K","0.48%"
"2023- 11- 10","62,800","62,300","62,900","61,900","13.15K","-0.16%"
"2023- 11- 09","62,900","62,100","62,900","62,000","17.66K","0.64%"
"2023- 11- 08","62,500","62,300","62,500","61,600","17.04K","1.46%"
"2023- 11- 07","61,600","62,400","62,700","60,900","34.69K","-2.22%"
"2023- 11- 06","63,000","62,300","63,000","61,200","41.76K","1.61%"
"2023- 11- 03","62,000","62,000","62,100","61,400","29.50K","0.16%"
"2023- 11- 02","61,900","61,600","62,000","60,500","40.77K","1.81%"
"2023- 11- 01","60,800","59,000","60,800","59,000","34.79K","3.05%"
"2023- 10- 31","59,000","59,700","60,000","58,500","0.00K","-0.34%"
"2023- 10- 30","59,200","58,900","59,300","58,000","24.63K","1.37%"
"2023- 10- 29","58,400","58,400","58,400","58,400","","0.00%"
"2023- 10- 27","58,400","58,300","58,900","57,000","18.62K","1.39%"
"2023- 10- 26","57,600","58,500","58,600","56,700","38.05K","-0.69%"
"2023- 10- 25","58,000","57,100","58,900","57,000","0.05K","1.05%"
"2023- 10- 24","57,400","57,000","57,400","55,500","19.89K","1.23%"
"2023- 10- 23","56,700","57,700","57,800","56,000","44.84K","-1.73%"
"2023- 10- 22","57,700","57,700","57,700","57,700","","0.00%"
"2023- 10- 20","57,700","58,600","58,600","57,600","35.95K","-1.54%"
"2023- 10- 19","58,600","58,700","58,900","58,000","19.42K","-1.35%"
"2023- 10- 18","59,400","58,300","59,400","58,100","137.44K","1.89%"
"2023- 10- 17","58,300","58,600","59,200","58,100","21.47K","0.69%"
"2023- 10- 16","57,900","58,900","59,200","57,700","39.06K","-1.70%"
"2023- 10- 15","58,900","58,900","58,900","58,900","","0.00%"
"2023- 10- 13","58,900","59,600","59,800","58,600","45.44K","-2.16%"
"2023- 10- 12","60,200","60,000","60,500","59,800","27.66K","0.33%"
"2023- 10- 11","60,000","59,600","60,500","59,600","17.41K","0.84%"
"2023- 10- 10","59,500","60,200","60,900","59,400","29.55K","-1.16%"
"2023- 10- 06","60,200","60,000","60,500","59,500","13.35K","0.50%"
"2023- 10- 05","59,900","60,300","60,700","59,700","0.04K","0.00%"
"2023- 10- 04","59,900","61,900","61,900","59,800","43.21K","-3.23%"
"2023- 09- 27","61,900","63,800","63,800","61,100","19.94K","0.32%"
"2023- 09- 26","61,700","62,400","62,700","61,300","20.28K","-1.12%"
"2023- 09- 25","62,400","63,200","63,400","62,200","14.21K","-0.48%"
"2023- 09- 22","62,700","62,600","63,400","62,100","11.24K","-0.48%"
"2023- 09- 21","63,000","63,800","64,300","63,000","19.28K","-2.02%"
"2023- 09- 20","64,300","63,700","64,300","63,400","19.31K","1.10%"
"2023- 09- 19","63,600","63,400","63,700","63,100","11.00K","0.00%"
"2023- 09- 18","63,600","63,300","64,000","63,100","19.30K","-0.47%"
"2023- 09- 15","63,900","64,000","64,100","63,400","33.82K","0.31%"
"2023- 09- 14","63,700","63,700","64,000","63,200","22.71K","0.00%"
"2023- 09- 13","63,700","63,800","64,100","63,300","20.03K","-0.31%"
"2023- 09- 12","63,900","63,400","64,000","63,100","28.30K","0.79%"
"2023- 09- 11","63,400","63,100","63,500","62,500","17.93K","0.48%"
"2023- 09- 08","63,100","61,700","63,400","61,700","19.07K","1.12%"
"2023- 09- 07","62,400","62,000","62,900","62,000","17.85K","-0.79%"
"2023- 09- 06","62,900","63,100","63,500","62,700","16.73K","-1.10%"
"2023- 09- 05","63,600","63,000","64,100","63,000","24.79K","0.00%"
"2023- 09- 04","63,600","62,200","63,700","62,200","24.14K","1.76%"
"2023- 09- 01","62,500","62,800","63,400","62,500","15.88K","-1.42%"
"2023- 08- 31","63,400","62,600","63,400","62,600","21.54K","0.96%"
"2023- 08- 30","62,800","62,300","63,100","62,300","10.91K","0.32%"
"2023- 08- 29","62,600","62,900","63,200","62,000","24.30K","-0.48%"
"2023- 08- 28","62,900","62,000","62,900","62,000","11.89K","0.80%"
"2023- 08- 25","62,400","61,800","62,500","61,800","13.93K","0.16%"
"2023- 08- 24","62,300","61,500","62,400","61,300","0.00K","1.30%"
"2023- 08- 23","61,500","61,000","61,800","60,900","9.07K","-0.16%"
"2023- 08- 22","61,600","61,200","62,200","60,900","15.87K","0.65%"
"2023- 08- 21","61,200","61,100","61,900","60,900","13.15K","0.00%"
"2023- 08- 18","61,200","60,100","61,400","60,100","16.28K","0.49%"
"2023- 08- 17","60,900","61,800","62,000","60,600","21.13K","-2.09%"
"2023- 08- 16","62,200","62,700","62,700","61,700","21.77K","-0.96%"
"2023- 08- 14","62,800","62,800","63,500","62,600","20.17K","-1.10%"
"2023- 08- 11","63,500","62,300","63,600","62,300","21.34K","1.11%"
"2023- 08- 10","62,800","62,900","63,100","62,100","27.39K","-0.16%"
"2023- 08- 09","62,900","63,600","63,700","62,300","22.35K","-0.47%"
"2023- 08- 08","63,200","62,800","64,200","62,800","33.40K","0.64%"
"2023- 08- 07","62,800","62,500","64,300","62,000","43.46K","0.48%"
"2023- 08- 04","62,500","62,100","63,300","61,100","29.64K","0.48%"
"2023- 08- 03","62,200","64,000","64,100","62,000","55.08K","-4.01%"
"2023- 08- 02","64,800","60,800","64,900","60,700","0.00K","6.58%"
"2023- 08- 01","60,800","62,000","62,000","59,800","52.30K","0.83%"
"2023- 07- 31","60,300","58,900","61,100","58,600","0.08K","2.20%"
"2023- 07- 28","59,000","58,800","59,100","58,300","32.00K","-0.51%"
"2023- 07- 27","59,300","58,500","59,500","58,000","32.02K","2.24%"
"2023- 07- 26","58,000","58,900","59,000","57,000","53.07K","-1.53%"
"2023- 07- 25","58,900","58,600","59,100","58,500","30.71K","-0.17%"
"2023- 07- 24","59,000","59,400","59,400","58,500","34.35K","-0.84%"
"2023- 07- 21","59,500","58,500","59,600","58,500","17.57K","0.85%"
"2023- 07- 20","59,000","58,300","59,700","58,000","25.83K","0.68%"
"2023- 07- 19","58,600","59,100","59,300","58,400","26.49K","-1.18%"
"2023- 07- 18","59,300","59,600","59,800","58,900","18.28K","0.17%"
"2023- 07- 17","59,200","59,800","60,100","58,900","26.54K","-0.84%"
"2023- 07- 14","59,700","59,700","60,000","59,100","40.47K","0.84%"
"2023- 07- 13","59,200","58,800","60,000","58,800","43.80K","0.68%"
