"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","35,600","35,800","36,050","35,350","98.87K","0.71%"
"2024- 02- 15","35,350","35,450","36,650","35,100","0.48K","0.86%"
"2024- 02- 14","35,050","34,650","35,350","34,450","0.00K","-0.85%"
"2024- 02- 13","35,350","34,800","35,450","34,550","0.00K","2.17%"
"2024- 02- 12","34,600","34,600","34,600","34,600","","0.00%"
"2024- 02- 08","34,600","34,900","35,050","34,500","171.89K","-0.14%"
"2024- 02- 07","34,650","33,050","35,850","33,050","0.00K","6.13%"
"2024- 02- 06","32,650","32,600","33,100","31,950","151.46K","-0.91%"
"2024- 02- 05","32,950","33,100","33,200","32,500","107.98K","-0.60%"
"2024- 02- 02","33,150","32,850","33,900","32,650","130.79K","1.38%"
"2024- 02- 01","32,700","31,250","32,850","31,000","121.31K","3.65%"
"2024- 01- 31","31,550","32,050","32,650","31,500","110.83K","-2.32%"
"2024- 01- 30","32,300","33,450","33,950","32,300","0.02K","-2.27%"
"2024- 01- 29","33,050","32,550","33,450","32,550","141.02K","1.85%"
"2024- 01- 28","32,450","32,450","32,450","32,450","","0.00%"
"2024- 01- 26","32,450","31,500","33,000","31,400","117.48K","1.88%"
"2024- 01- 25","31,850","32,050","32,200","31,400","0.02K","-0.78%"
"2024- 01- 24","32,100","32,400","32,750","31,650","149.02K","-1.23%"
"2024- 01- 23","32,500","32,700","32,950","32,350","169.71K","-0.61%"
"2024- 01- 22","32,700","33,900","34,100","32,450","214.50K","-3.54%"
"2024- 01- 21","33,900","33,900","33,900","33,900","","0.00%"
"2024- 01- 19","33,900","33,800","34,500","33,600","153.59K","0.74%"
"2024- 01- 18","33,650","34,500","35,200","33,300","263.44K","-3.30%"
"2024- 01- 17","34,800","36,800","36,900","34,800","0.01K","-5.18%"
"2024- 01- 16","36,700","36,850","37,500","36,700","112.39K","-1.48%"
"2024- 01- 15","37,250","37,500","37,900","37,000","149.46K","-0.80%"
"2024- 01- 14","37,550","37,550","37,550","37,550","","0.00%"
"2024- 01- 12","37,550","37,600","38,100","37,000","141.56K","0.27%"
"2024- 01- 11","37,450","38,350","38,600","37,450","291.32K","-2.35%"
"2024- 01- 10","38,350","39,750","39,950","38,250","195.85K","-3.52%"
"2024- 01- 09","39,750","40,550","40,850","39,750","0.00K","-0.75%"
"2024- 01- 08","40,050","40,400","40,900","39,850","98.50K","-0.87%"
"2024- 01- 05","40,400","40,000","41,000","39,850","100.84K","1.25%"
"2024- 01- 04","39,900","40,600","40,750","39,850","0.01K","-2.56%"
"2024- 01- 03","40,950","41,100","41,400","40,400","0.08K","-1.33%"
"2024- 01- 02","41,500","42,050","42,200","41,250","0.01K","-1.31%"
"2023- 12- 28","42,050","41,650","42,200","41,150","97.72K","1.45%"
"2023- 12- 27","41,450","40,500","41,650","40,400","92.50K","2.35%"
"2023- 12- 26","40,500","41,100","41,100","40,300","102.63K","-1.10%"
"2023- 12- 25","40,950","40,950","40,950","40,950","","0.00%"
"2023- 12- 22","40,950","41,200","41,600","40,650","96.72K","0.24%"
"2023- 12- 21","40,850","40,950","41,150","40,450","0.10K","-1.57%"
"2023- 12- 20","41,500","41,000","41,500","40,600","133.60K","2.72%"
"2023- 12- 19","40,400","41,150","41,300","40,400","0.30K","-2.18%"
"2023- 12- 18","41,300","42,250","42,400","41,100","188.63K","-1.90%"
"2023- 12- 15","42,100","42,650","43,500","41,900","313.90K","-0.71%"
"2023- 12- 14","42,400","42,100","42,850","41,650","200.89K","2.05%"
"2023- 12- 13","41,550","42,300","42,350","41,450","113.57K","-1.89%"
"2023- 12- 12","42,350","42,400","43,150","41,900","131.66K","-0.59%"
"2023- 12- 11","42,600","43,000","43,350","42,200","0.03K","-0.58%"
"2023- 12- 08","42,850","43,000","43,650","42,200","97.28K","0.35%"
"2023- 12- 07","42,700","44,000","44,200","42,650","153.90K","-2.84%"
"2023- 12- 06","43,950","43,600","44,400","43,550","0.01K","1.03%"
"2023- 12- 05","43,500","44,850","44,900","43,500","181.47K","-3.97%"
"2023- 12- 04","45,300","45,500","45,900","44,350","0.01K","0.89%"
"2023- 12- 03","44,900","44,900","44,900","44,900","","0.00%"
"2023- 12- 01","44,900","45,200","46,050","44,500","195.92K","-0.22%"
"2023- 11- 30","45,000","44,750","46,750","44,500","0.18K","0.11%"
"2023- 11- 29","44,950","44,300","45,400","43,650","237.28K","2.16%"
"2023- 11- 28","44,000","43,250","44,550","43,100","169.71K","1.73%"
"2023- 11- 27","43,250","43,900","43,900","43,050","124.79K","-1.26%"
"2023- 11- 26","43,800","43,800","43,800","43,800","","0.00%"
"2023- 11- 24","43,800","43,900","44,500","43,500","77.29K","-0.68%"
"2023- 11- 23","44,100","44,750","45,000","44,050","108.37K","-2.22%"
"2023- 11- 22","45,100","44,500","45,200","43,800","136.97K","0.22%"
"2023- 11- 21","45,000","43,450","45,450","42,950","0.22K","4.53%"
"2023- 11- 20","43,050","41,400","43,800","41,200","179.19K","4.11%"
"2023- 11- 19","41,350","41,350","41,350","41,350","","0.00%"
"2023- 11- 17","41,350","42,100","42,100","40,900","129.31K","-1.43%"
"2023- 11- 16","41,950","42,000","42,100","40,900","132.68K","0.00%"
"2023- 11- 15","41,950","42,950","43,250","41,400","242.22K","0.84%"
"2023- 11- 14","41,600","40,450","42,300","40,300","140.72K","3.48%"
"2023- 11- 13","40,200","40,550","41,100","39,900","0.03K","0.00%"
"2023- 11- 10","40,200","40,550","40,800","39,750","153.55K","-3.13%"
"2023- 11- 09","41,500","42,050","42,750","40,850","209.81K","-1.54%"
"2023- 11- 08","42,150","43,800","44,650","42,000","192.01K","-2.77%"
"2023- 11- 07","43,350","44,650","45,050","42,350","0.00K","-3.45%"
"2023- 11- 06","44,900","42,550","44,900","42,150","0.04K","10.86%"
"2023- 11- 05","40,500","40,500","40,500","40,500","","0.00%"
"2023- 11- 03","40,500","40,750","41,050","39,850","187.30K","1.00%"
"2023- 11- 02","40,100","38,500","40,400","38,450","301.40K","5.53%"
"2023- 11- 01","38,000","39,000","39,150","37,500","217.83K","-1.30%"
"2023- 10- 31","38,500","39,900","39,900","37,750","0.00K","-3.14%"
"2023- 10- 30","39,750","37,650","40,100","37,550","0.00K","4.61%"
"2023- 10- 29","38,000","38,000","38,000","38,000","","0.00%"
"2023- 10- 27","38,000","36,750","38,450","36,750","219.20K","3.68%"
"2023- 10- 26","36,650","38,600","38,600","36,650","346.85K","-6.03%"
"2023- 10- 25","39,000","40,350","40,550","38,900","0.02K","-3.11%"
"2023- 10- 24","40,250","37,950","40,250","36,750","290.97K","7.05%"
"2023- 10- 23","37,600","36,800","38,200","36,800","188.40K","-0.27%"
"2023- 10- 22","37,700","37,700","37,700","37,700","","0.00%"
"2023- 10- 20","37,700","39,400","39,400","37,350","258.22K","-4.80%"
"2023- 10- 19","39,600","40,000","40,400","39,350","185.80K","-2.94%"
"2023- 10- 18","40,800","41,200","41,200","40,000","116.50K","-1.21%"
"2023- 10- 17","41,300","41,150","41,700","40,850","137.65K","0.36%"
"2023- 10- 16","41,150","39,850","41,550","39,350","259.50K","2.24%"
"2023- 10- 13","40,250","40,650","40,950","39,900","183.46K","-1.95%"
"2023- 10- 12","41,050","40,250","41,250","40,100","0.01K","2.11%"
"2023- 10- 11","40,200","39,100","40,400","39,100","211.97K","3.88%"
"2023- 10- 10","38,700","39,050","39,850","38,400","217.58K","0.52%"
"2023- 10- 09","38,500","38,500","38,500","38,500","","0.00%"
"2023- 10- 06","38,500","38,150","38,950","38,000","177.29K","0.65%"
"2023- 10- 05","38,250","37,600","39,250","37,100","0.03K","2.27%"
"2023- 10- 04","37,400","39,350","39,350","37,050","429.20K","-6.03%"
"2023- 10- 03","39,800","39,800","39,800","39,800","","0.00%"
"2023- 09- 27","39,800","38,850","40,050","38,850","299.11K","0.38%"
"2023- 09- 26","39,650","40,300","40,800","39,450","0.03K","-1.86%"
"2023- 09- 25","40,400","40,050","41,300","40,050","197.38K","-0.37%"
"2023- 09- 24","40,550","40,550","40,550","40,550","","0.00%"
"2023- 09- 22","40,550","40,500","41,050","40,050","302.78K","-1.34%"
"2023- 09- 21","41,100","43,500","43,500","40,850","0.22K","-6.59%"
"2023- 09- 20","44,000","43,350","44,200","43,150","0.02K","1.38%"
"2023- 09- 19","43,400","45,200","45,250","43,200","293.90K","-3.88%"
"2023- 09- 18","45,150","45,000","45,550","44,450","0.00K","0.00%"
"2023- 09- 17","45,150","45,150","45,150","45,150","","0.00%"
"2023- 09- 15","45,150","43,600","45,150","43,000","301.37K","3.56%"
"2023- 09- 14","43,600","42,350","43,650","42,350","344.21K","2.95%"
"2023- 09- 13","42,350","42,800","43,550","42,100","0.00K","-2.53%"
"2023- 09- 12","43,450","44,600","45,500","43,000","0.04K","-1.25%"
"2023- 09- 11","44,000","44,100","44,850","43,350","270.43K","-1.23%"
"2023- 09- 10","44,550","44,550","44,550","44,550","","0.00%"
"2023- 09- 08","44,550","44,700","45,600","44,050","330.42K","-0.11%"
"2023- 09- 07","44,600","46,950","47,000","44,350","0.01K","-5.71%"
"2023- 09- 06","47,300","48,350","48,700","47,250","0.05K","-2.07%"
"2023- 09- 05","48,300","48,450","49,250","48,050","0.01K","-1.23%"
"2023- 09- 04","48,900","48,050","48,900","47,850","228.11K","0.82%"
"2023- 09- 03","48,500","48,500","48,500","48,500","","0.00%"
"2023- 09- 01","48,500","48,700","49,000","48,150","176.00K","-0.41%"
"2023- 08- 31","48,700","49,700","50,300","48,500","290.15K","-0.71%"
"2023- 08- 30","49,050","49,700","50,000","49,050","0.10K","-0.20%"
"2023- 08- 29","49,150","49,000","49,400","48,500","165.57K","1.13%"
"2023- 08- 28","48,600","48,650","48,800","47,950","185.01K","0.73%"
"2023- 08- 25","48,250","47,650","48,550","47,100","166.32K","0.21%"
"2023- 08- 24","48,150","48,050","49,150","48,050","0.06K","1.05%"
"2023- 08- 23","47,650","50,300","50,300","47,500","0.03K","-4.89%"
"2023- 08- 22","50,100","50,900","52,000","49,900","0.27K","-0.60%"
"2023- 08- 21","50,400","50,100","51,800","50,100","181.80K","1.00%"
"2023- 08- 20","49,900","49,900","49,900","49,900","","0.00%"
"2023- 08- 18","49,900","51,300","51,300","49,850","302.11K","-3.48%"
"2023- 08- 17","51,700","51,900","52,600","51,000","265.70K","-1.71%"
"2023- 08- 16","52,600","54,900","55,700","52,600","302.92K","-6.41%"
"2023- 08- 15","56,200","56,200","56,200","56,200","","0.00%"
"2023- 08- 14","56,200","58,000","59,100","54,800","419.47K","-2.26%"
"2023- 08- 13","57,500","57,500","57,500","57,500","","0.00%"
"2023- 08- 11","57,500","56,200","58,200","55,800","848.70K","6.28%"
"2023- 08- 10","54,100","53,700","54,400","53,400","193.67K","0.00%"
"2023- 08- 09","54,100","51,200","54,400","51,100","0.19K","6.29%"
"2023- 08- 08","50,900","50,800","52,100","49,750","0.01K","-1.93%"
"2023- 08- 07","51,900","50,800","52,500","50,800","0.34K","1.17%"
"2023- 08- 06","51,300","51,300","51,300","51,300","","0.00%"
"2023- 08- 04","51,300","53,300","53,400","51,200","347.56K","-3.93%"
"2023- 08- 03","53,400","55,200","55,400","52,500","0.08K","-3.26%"
"2023- 08- 02","55,200","56,000","56,400","54,700","342.53K","-2.13%"
"2023- 08- 01","56,400","56,100","57,000","55,500","0.04K","2.92%"
"2023- 07- 31","54,800","54,600","55,800","54,400","0.24K","0.74%"
"2023- 07- 30","54,400","54,400","54,400","54,400","","0.00%"
"2023- 07- 28","54,400","53,900","54,800","53,100","334.85K","0.00%"
"2023- 07- 27","54,400","57,900","58,400","53,800","0.35K","-4.06%"
"2023- 07- 26","56,700","53,300","59,600","53,200","0.29K","6.38%"
"2023- 07- 25","53,300","53,900","54,700","52,400","0.01K","0.38%"
"2023- 07- 24","53,100","53,000","53,700","51,500","0.00K","-0.75%"
"2023- 07- 23","53,500","53,500","53,500","53,500","","0.00%"
"2023- 07- 21","53,500","53,800","54,300","53,300","228.22K","-2.01%"
