"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","36,000","35,950","36,050","35,400","164.48K","0.14%"
"2024- 02- 15","35,950","34,700","36,150","34,500","0.03K","5.58%"
"2024- 02- 14","34,050","34,300","34,300","33,950","105.54K","-1.30%"
"2024- 02- 13","34,500","34,300","34,700","34,250","0.03K","0.88%"
"2024- 02- 08","34,200","34,650","34,700","34,000","144.48K","-1.01%"
"2024- 02- 07","34,550","34,750","34,750","34,400","178.61K","0.29%"
"2024- 02- 06","34,450","34,600","34,850","34,300","85.89K","-0.43%"
"2024- 02- 05","34,600","34,750","34,900","34,400","147.80K","-0.86%"
"2024- 02- 02","34,900","34,500","35,150","34,200","367.06K","2.65%"
"2024- 02- 01","34,000","33,750","34,500","33,700","97.18K","0.15%"
"2024- 01- 31","33,950","33,650","34,150","33,650","71.61K","0.30%"
"2024- 01- 30","33,850","34,150","34,500","33,850","0.00K","-0.88%"
"2024- 01- 29","34,150","34,500","34,550","34,150","60.60K","-0.73%"
"2024- 01- 26","34,400","34,500","34,650","34,200","69.92K","-0.29%"
"2024- 01- 25","34,500","34,100","34,500","33,950","83.67K","1.32%"
"2024- 01- 24","34,050","34,050","34,200","33,800","66.42K","-0.44%"
"2024- 01- 23","34,200","34,250","34,400","33,950","0.01K","0.00%"
"2024- 01- 22","34,200","33,750","34,350","33,700","0.01K","1.63%"
"2024- 01- 21","33,650","33,650","33,650","33,650","","0.00%"
"2024- 01- 19","33,650","33,300","33,850","33,300","72.95K","1.36%"
"2024- 01- 18","33,200","33,400","33,600","33,150","0.00K","0.15%"
"2024- 01- 17","33,150","34,000","34,000","33,100","111.83K","-2.21%"
"2024- 01- 16","33,900","33,800","34,050","33,600","0.00K","0.00%"
"2024- 01- 15","33,900","33,550","34,000","33,500","82.08K","1.35%"
"2024- 01- 14","33,450","33,450","33,450","33,450","","0.00%"
"2024- 01- 12","33,450","33,350","33,550","33,200","46.04K","0.75%"
"2024- 01- 11","33,200","33,600","33,800","33,200","75.89K","-0.60%"
"2024- 01- 10","33,400","33,500","33,700","33,400","57.99K","-0.15%"
"2024- 01- 09","33,450","33,650","33,650","33,350","62.89K","0.15%"
"2024- 01- 08","33,400","33,550","33,550","33,200","67.13K","0.30%"
"2024- 01- 05","33,300","33,150","33,500","33,150","60.20K","0.45%"
"2024- 01- 04","33,150","33,400","33,550","33,050","0.05K","-0.90%"
"2024- 01- 03","33,450","33,750","34,050","33,450","123.35K","-1.18%"
"2024- 01- 02","33,850","33,950","34,150","33,600","106.98K","-0.59%"
"2023- 12- 28","34,050","34,300","34,550","33,900","217.05K","-0.73%"
"2023- 12- 27","34,300","35,000","35,000","34,000","0.00K","-4.72%"
"2023- 12- 26","36,000","36,050","36,250","35,800","197.87K","0.70%"
"2023- 12- 22","35,750","35,700","36,000","35,500","71.12K","0.28%"
"2023- 12- 21","35,650","35,850","35,900","35,550","66.35K","-0.56%"
"2023- 12- 20","35,850","35,800","35,950","35,650","0.19K","0.56%"
"2023- 12- 19","35,650","35,650","35,950","35,550","56.50K","-0.70%"
"2023- 12- 18","35,900","35,850","35,900","35,400","82.00K","0.42%"
"2023- 12- 15","35,750","35,900","36,250","35,450","141.66K","-0.83%"
"2023- 12- 14","36,050","36,400","36,450","35,700","143.05K","-0.14%"
"2023- 12- 13","36,100","36,200","36,350","35,850","91.13K","-0.28%"
"2023- 12- 12","36,200","36,000","36,350","35,850","113.27K","1.12%"
"2023- 12- 11","35,800","35,800","35,850","35,300","64.45K","0.70%"
"2023- 12- 08","35,550","35,950","36,000","35,350","91.35K","-0.97%"
"2023- 12- 07","35,900","35,500","36,100","35,400","127.10K","0.14%"
"2023- 12- 06","35,850","35,700","36,000","35,350","0.01K","1.70%"
"2023- 12- 05","35,250","34,900","35,550","34,500","169.18K","1.00%"
"2023- 12- 04","34,900","34,500","34,950","34,350","0.05K","1.60%"
"2023- 12- 01","34,350","34,600","34,800","34,250","68.48K","-1.29%"
"2023- 11- 30","34,800","34,850","35,000","34,600","53.65K","0.29%"
"2023- 11- 29","34,700","34,600","35,250","34,500","101.83K","0.43%"
"2023- 11- 28","34,550","34,950","35,050","34,550","0.01K","-1.14%"
"2023- 11- 27","34,950","34,500","34,950","33,950","92.33K","1.60%"
"2023- 11- 24","34,400","34,200","34,450","34,100","49.48K","0.58%"
"2023- 11- 23","34,200","34,000","34,400","33,850","84.41K","0.59%"
"2023- 11- 22","34,000","33,900","34,100","33,800","55.46K","0.00%"
"2023- 11- 21","34,000","34,000","34,250","33,850","59.32K","0.00%"
"2023- 11- 20","34,000","33,950","34,250","33,950","0.26K","0.44%"
"2023- 11- 17","33,850","34,550","34,700","33,750","81.93K","-2.03%"
"2023- 11- 16","34,550","34,900","34,900","34,400","51.13K","-0.72%"
"2023- 11- 15","34,800","34,500","34,950","34,350","110.74K","1.75%"
"2023- 11- 14","34,200","34,050","34,300","33,950","0.33K","0.59%"
