"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","365,000","366,000","366,500","362,500","29.81K","0.27%"
"2024- 02- 15","364,000","369,500","369,500","362,000","35.32K","-0.95%"
"2024- 02- 14","367,500","372,500","374,000","366,500","30.13K","-1.74%"
"2024- 02- 13","374,000","382,000","382,000","373,000","0.00K","-1.71%"
"2024- 02- 08","380,500","385,000","389,000","379,000","52.87K","-2.31%"
"2024- 02- 07","389,500","386,000","390,500","385,000","0.01K","1.43%"
"2024- 02- 06","384,000","383,000","386,000","380,000","14.55K","0.26%"
"2024- 02- 05","383,000","387,000","387,000","379,000","0.00K","-1.03%"
"2024- 02- 02","387,000","375,500","388,500","375,000","28.92K","3.20%"
"2024- 02- 01","375,000","375,500","378,000","373,500","0.01K","-0.66%"
"2024- 01- 31","377,500","373,500","377,500","372,000","0.01K","1.07%"
"2024- 01- 30","373,500","373,000","378,500","372,000","13.39K","0.67%"
"2024- 01- 29","371,000","374,000","376,000","369,500","13.75K","-0.80%"
"2024- 01- 28","374,000","374,000","374,000","374,000","","0.00%"
"2024- 01- 26","374,000","375,000","377,500","371,500","10.15K","-0.13%"
"2024- 01- 25","374,500","368,500","376,500","367,500","20.82K","2.04%"
"2024- 01- 24","367,000","368,500","371,500","366,000","14.38K","-0.41%"
"2024- 01- 23","368,500","376,500","377,000","366,500","20.80K","-1.86%"
"2024- 01- 22","375,500","375,000","377,500","372,500","15.54K","0.40%"
"2024- 01- 19","374,000","379,000","379,000","370,000","25.21K","-1.32%"
"2024- 01- 18","379,000","377,000","384,000","375,500","14.85K","0.26%"
"2024- 01- 17","378,000","386,500","387,000","377,000","0.00K","-1.56%"
"2024- 01- 16","384,000","387,000","388,500","383,000","15.99K","-1.66%"
"2024- 01- 15","390,500","383,500","395,500","382,000","23.64K","1.69%"
"2024- 01- 12","384,000","394,500","394,500","382,500","31.57K","-2.41%"
"2024- 01- 11","393,500","403,500","404,000","393,000","38.69K","-2.24%"
"2024- 01- 10","402,500","403,500","405,000","402,000","9.18K","0.00%"
"2024- 01- 09","402,500","413,500","413,500","402,000","29.10K","-2.07%"
"2024- 01- 08","411,000","406,000","416,500","403,500","33.77K","2.24%"
"2024- 01- 05","402,000","408,500","408,500","400,500","17.06K","-1.47%"
"2024- 01- 04","408,000","411,000","412,500","406,000","13.99K","-0.61%"
"2024- 01- 03","410,500","411,000","413,500","409,000","13.79K","-0.48%"
"2024- 01- 02","412,500","407,000","418,500","405,500","0.00K","1.35%"
"2023- 12- 28","407,000","408,500","409,500","406,000","9.54K","0.00%"
"2023- 12- 27","407,000","408,500","408,500","403,000","13.29K","-0.61%"
"2023- 12- 26","409,500","408,000","409,500","404,000","0.00K","0.74%"
"2023- 12- 22","406,500","408,500","409,000","405,500","7.60K","-0.61%"
"2023- 12- 21","409,000","410,000","410,000","406,500","9.46K","-0.12%"
"2023- 12- 20","409,500","412,500","412,500","407,000","17.08K","-0.24%"
"2023- 12- 19","410,500","403,000","410,500","402,000","19.58K","1.61%"
"2023- 12- 18","404,000","401,000","404,000","400,500","10.86K","0.75%"
"2023- 12- 17","401,000","401,000","401,000","401,000","","0.00%"
"2023- 12- 15","401,000","403,000","405,500","400,000","25.05K","-1.23%"
"2023- 12- 14","406,000","412,000","412,000","402,500","36.77K","-0.61%"
"2023- 12- 13","408,500","405,500","412,000","404,500","21.07K","0.62%"
"2023- 12- 12","406,000","408,000","411,500","405,000","22.61K","-0.85%"
"2023- 12- 11","409,500","400,000","410,000","399,500","24.93K","2.38%"
"2023- 12- 08","400,000","404,000","404,500","398,500","22.76K","-0.74%"
"2023- 12- 07","403,000","408,500","410,000","402,500","15.07K","-1.71%"
"2023- 12- 06","410,000","408,500","414,000","408,000","0.00K","0.99%"
"2023- 12- 05","406,000","405,500","409,000","403,500","19.28K","-0.12%"
"2023- 12- 04","406,500","411,000","411,000","403,000","0.00K","-0.73%"
"2023- 12- 03","409,500","409,500","409,500","409,500","","0.00%"
"2023- 12- 01","409,500","400,500","415,500","400,500","37.16K","0.99%"
"2023- 11- 30","405,500","409,500","410,000","404,000","0.03K","-1.22%"
"2023- 11- 29","410,500","419,000","420,000","406,500","42.44K","-1.91%"
"2023- 11- 28","418,500","425,000","425,500","418,500","25.61K","-1.41%"
"2023- 11- 27","424,500","427,000","428,000","422,000","0.00K","0.00%"
"2023- 11- 24","424,500","427,000","429,000","422,500","13.76K","-0.35%"
"2023- 11- 23","426,000","420,000","426,000","419,000","37.01K","1.91%"
"2023- 11- 22","418,000","419,000","422,000","418,000","0.00K","0.00%"
"2023- 11- 21","418,000","424,500","424,500","413,000","53.33K","-1.07%"
"2023- 11- 20","422,500","423,500","425,000","421,000","27.09K","-0.24%"
"2023- 11- 19","423,500","423,500","423,500","423,500","","0.00%"
"2023- 11- 17","423,500","431,000","433,500","421,000","45.85K","-1.28%"
"2023- 11- 16","429,000","443,500","444,500","428,500","78.33K","-3.05%"
"2023- 11- 15","442,500","484,500","485,500","440,500","137.06K","-8.76%"
"2023- 11- 14","485,000","492,500","493,000","481,000","16.48K","-0.61%"
"2023- 11- 13","488,000","485,500","490,000","478,000","12.33K","1.56%"
"2023- 11- 10","480,500","481,500","486,000","477,000","9.67K","0.10%"
"2023- 11- 09","480,000","471,500","489,000","470,500","0.00K","1.80%"
"2023- 11- 08","471,500","479,000","483,500","467,000","14.06K","0.32%"
"2023- 11- 07","470,000","466,000","484,000","464,000","15.68K","0.21%"
"2023- 11- 06","469,000","456,500","469,000","452,000","16.04K","2.29%"
"2023- 11- 03","458,500","467,000","468,500","454,000","14.34K","-1.50%"
"2023- 11- 02","465,500","471,500","473,500","464,500","11.98K","-1.27%"
"2023- 11- 01","471,500","445,000","473,500","445,000","0.01K","6.07%"
"2023- 10- 31","444,500","448,500","454,000","440,500","13.16K","-0.11%"
"2023- 10- 30","445,000","440,500","446,000","434,000","7.37K","1.02%"
"2023- 10- 27","440,500","449,500","450,000","436,000","11.06K","-0.34%"
"2023- 10- 26","442,000","446,500","453,500","440,000","15.90K","-0.45%"
"2023- 10- 25","444,000","437,500","452,000","436,500","0.01K","1.49%"
"2023- 10- 24","437,500","439,000","442,000","431,000","14.36K","0.69%"
"2023- 10- 23","434,500","437,000","440,000","430,500","15.93K","0.93%"
"2023- 10- 20","430,500","437,000","441,000","427,000","21.83K","-2.49%"
"2023- 10- 19","441,500","442,500","451,500","438,000","21.32K","-0.90%"
"2023- 10- 18","445,500","452,000","455,500","443,500","0.00K","-1.33%"
"2023- 10- 17","451,500","466,000","467,500","450,000","23.49K","-2.38%"
"2023- 10- 16","462,500","463,000","467,500","459,500","13.98K","-0.54%"
"2023- 10- 15","465,000","465,000","465,000","465,000","","0.00%"
"2023- 10- 13","465,000","462,000","471,500","462,000","15.19K","0.22%"
"2023- 10- 12","464,000","472,500","472,500","462,000","18.39K","-0.85%"
