"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","12,510","12,200","12,530","12,130","304.04K","3.47%"
"2024- 02- 15","12,090","12,000","12,200","11,920","0.00K","2.03%"
"2024- 02- 14","11,850","11,850","12,010","11,780","131.90K","-1.25%"
"2024- 02- 13","12,000","12,050","12,150","11,830","0.30K","-0.41%"
"2024- 02- 12","12,050","12,050","12,050","12,050","","0.00%"
"2024- 02- 08","12,050","11,870","12,130","11,760","337.89K","1.86%"
"2024- 02- 07","11,830","11,700","11,940","11,460","282.08K","1.63%"
"2024- 02- 06","11,640","11,190","11,710","11,190","354.31K","3.10%"
"2024- 02- 05","11,290","11,130","11,290","10,880","214.80K","1.44%"
"2024- 02- 04","11,130","11,130","11,130","11,130","","0.00%"
"2024- 02- 02","11,130","10,640","11,180","10,550","231.53K","4.80%"
"2024- 02- 01","10,620","10,390","10,680","10,350","183.41K","2.21%"
"2024- 01- 31","10,390","11,050","11,050","10,390","0.02K","-6.23%"
"2024- 01- 30","11,080","11,080","11,390","10,990","202.21K","0.00%"
"2024- 01- 29","11,080","10,550","11,600","10,550","982.75K","5.12%"
"2024- 01- 26","10,540","10,430","10,690","10,360","95.57K","0.29%"
"2024- 01- 25","10,510","10,820","10,840","10,400","144.94K","-2.59%"
"2024- 01- 24","10,790","10,880","10,990","10,700","106.05K","-0.55%"
"2024- 01- 23","10,850","10,550","10,900","10,450","0.07K","3.24%"
"2024- 01- 22","10,510","10,460","10,780","10,400","196.04K","1.25%"
"2024- 01- 19","10,380","10,500","10,700","10,340","193.15K","-0.67%"
"2024- 01- 18","10,450","10,700","10,860","10,450","205.03K","-2.34%"
"2024- 01- 17","10,700","11,220","11,220","10,700","0.24K","-4.63%"
"2024- 01- 16","11,220","11,380","11,650","11,220","0.10K","-2.18%"
"2024- 01- 15","11,470","11,640","11,900","11,430","191.29K","-1.55%"
"2024- 01- 14","11,650","11,650","11,650","11,650","","0.00%"
"2024- 01- 12","11,650","11,960","12,020","11,610","198.31K","-2.59%"
"2024- 01- 11","11,960","11,940","12,090","11,740","268.31K","0.67%"
"2024- 01- 10","11,880","12,000","12,030","11,810","0.30K","-1.00%"
"2024- 01- 09","12,000","11,500","12,140","11,400","0.01K","5.26%"
"2024- 01- 08","11,400","11,530","11,580","11,400","126.30K","-1.21%"
"2024- 01- 05","11,540","11,410","11,780","11,380","224.26K","1.41%"
"2024- 01- 04","11,380","11,740","11,740","11,370","169.32K","-2.57%"
"2024- 01- 03","11,680","11,500","11,900","11,480","312.90K","1.48%"
"2024- 01- 02","11,510","11,440","11,640","11,300","220.14K","0.61%"
"2023- 12- 28","11,440","11,350","11,580","11,200","216.79K","1.33%"
"2023- 12- 27","11,290","11,380","11,380","11,130","0.02K","-0.96%"
"2023- 12- 26","11,400","11,500","11,710","11,330","293.38K","-0.09%"
"2023- 12- 22","11,410","11,320","11,410","11,220","165.62K","1.60%"
"2023- 12- 21","11,230","11,480","11,490","11,150","242.04K","-1.75%"
"2023- 12- 20","11,430","11,360","11,550","11,300","0.63K","1.24%"
"2023- 12- 19","11,290","11,300","11,470","11,240","341.76K","-0.18%"
"2023- 12- 18","11,310","11,840","11,900","11,300","533.09K","-4.31%"
"2023- 12- 17","11,820","11,820","11,820","11,820","","0.00%"
"2023- 12- 15","11,820","12,230","12,330","11,820","585.54K","-2.88%"
"2023- 12- 14","12,170","11,970","12,310","11,890","0.12K","2.87%"
"2023- 12- 13","11,830","12,280","12,370","11,790","402.39K","-3.43%"
"2023- 12- 12","12,250","12,570","12,620","12,150","0.01K","-3.31%"
"2023- 12- 11","12,670","13,310","13,400","12,670","688.70K","-4.52%"
"2023- 12- 10","13,270","13,270","13,270","13,270","","0.00%"
"2023- 12- 08","13,270","13,000","13,270","12,690","636.46K","2.23%"
"2023- 12- 07","12,980","13,050","13,600","12,630","1.11M","0.54%"
"2023- 12- 06","12,910","13,250","13,250","12,830","0.00K","-2.57%"
"2023- 12- 05","13,250","12,060","13,490","12,000","2.59K","10.42%"
"2023- 12- 04","12,000","12,040","12,230","11,880","0.01K","-0.41%"
"2023- 12- 03","12,050","12,050","12,050","12,050","","0.00%"
"2023- 12- 01","12,050","11,500","12,260","11,390","917.12K","6.07%"
"2023- 11- 30","11,360","11,530","11,630","11,350","298.14K","-1.65%"
"2023- 11- 29","11,550","11,800","11,800","11,410","232.37K","-2.12%"
"2023- 11- 28","11,800","11,760","11,910","11,620","287.11K","0.85%"
"2023- 11- 27","11,700","11,630","11,830","11,370","0.08K","3.36%"
"2023- 11- 24","11,320","10,960","11,500","10,960","255.62K","3.38%"
"2023- 11- 23","10,950","10,910","11,090","10,840","188.46K","0.46%"
"2023- 11- 22","10,900","10,980","11,100","10,800","161.59K","-0.18%"
"2023- 11- 21","10,920","11,000","11,070","10,860","0.00K","0.18%"
"2023- 11- 20","10,900","10,900","11,120","10,830","189.27K","0.37%"
"2023- 11- 17","10,860","11,160","11,180","10,770","198.06K","-2.60%"
"2023- 11- 16","11,150","11,520","11,560","11,100","269.87K","-3.04%"
"2023- 11- 15","11,500","11,280","11,500","11,270","272.77K","4.26%"
"2023- 11- 14","11,030","11,000","11,360","10,970","232.38K","0.27%"
"2023- 11- 13","11,000","11,280","11,370","10,970","0.05K","-1.35%"
"2023- 11- 10","11,150","11,260","11,420","11,120","133.20K","-1.93%"
"2023- 11- 09","11,370","11,570","11,700","11,290","266.80K","-2.40%"
"2023- 11- 08","11,650","11,210","11,730","11,200","471.90K","3.74%"
"2023- 11- 07","11,230","11,100","11,430","10,870","541.89K","0.81%"
"2023- 11- 06","11,140","10,540","11,140","10,540","0.07K","8.37%"
"2023- 11- 03","10,280","10,210","10,350","10,160","194.59K","1.68%"
"2023- 11- 02","10,110","9,930","10,170","9,900","264.94K","3.16%"
"2023- 11- 01","9,800","9,690","10,070","9,690","223.83K","1.66%"
"2023- 10- 31","9,640","9,880","10,060","9,570","328.41K","-1.73%"
"2023- 10- 30","9,810","9,640","9,930","9,630","198.51K","1.24%"
"2023- 10- 29","9,690","9,690","9,690","9,690","","0.00%"
"2023- 10- 27","9,690","9,900","9,970","9,640","277.11K","-1.32%"
"2023- 10- 26","9,820","10,130","10,130","9,800","0.04K","-4.75%"
"2023- 10- 25","10,310","10,270","10,420","10,100","201.09K","0.29%"
"2023- 10- 24","10,280","10,250","10,300","9,870","0.01K","1.28%"
"2023- 10- 23","10,150","9,930","10,400","9,930","194.12K","1.30%"
"2023- 10- 22","10,020","10,020","10,020","10,020","","0.00%"
"2023- 10- 20","10,020","10,340","10,410","9,950","280.55K","-3.56%"
"2023- 10- 19","10,390","10,410","10,460","10,220","242.10K","-1.05%"
"2023- 10- 18","10,500","10,720","10,770","10,400","564.88K","-0.94%"
"2023- 10- 17","10,600","10,800","11,150","10,560","294.61K","-0.47%"
"2023- 10- 16","10,650","10,520","10,650","10,240","327.81K","1.43%"
"2023- 10- 15","10,500","10,500","10,500","10,500","","0.00%"
"2023- 10- 13","10,500","10,390","10,570","10,290","377.58K","-0.28%"
"2023- 10- 12","10,530","10,300","10,730","10,290","346.66K","2.43%"
"2023- 10- 11","10,280","9,990","10,320","9,990","0.24K","4.68%"
"2023- 10- 10","9,820","10,380","10,400","9,820","0.00K","-4.94%"
"2023- 10- 09","10,330","10,330","10,330","10,330","","0.00%"
"2023- 10- 06","10,330","10,060","10,550","10,060","324.81K","1.77%"
"2023- 10- 05","10,150","10,730","10,890","10,120","0.13K","-4.96%"
"2023- 10- 04","10,680","11,280","11,280","10,670","0.05K","-6.07%"
"2023- 10- 03","11,370","11,370","11,370","11,370","","0.00%"
"2023- 09- 27","11,370","10,970","11,410","10,900","505.41K","3.65%"
"2023- 09- 26","10,970","11,160","11,260","10,920","0.03K","-1.97%"
"2023- 09- 25","11,190","11,400","11,510","11,140","0.33K","-1.76%"
"2023- 09- 24","11,390","11,390","11,390","11,390","","0.00%"
"2023- 09- 22","11,390","11,420","11,780","11,330","470.39K","-1.39%"
"2023- 09- 21","11,550","11,830","11,940","11,520","371.70K","-2.53%"
"2023- 09- 20","11,850","12,220","12,220","11,610","0.00K","-3.34%"
"2023- 09- 19","12,260","12,650","12,680","12,260","0.52K","-3.01%"
"2023- 09- 18","12,640","12,490","12,780","12,350","348.76K","1.20%"
"2023- 09- 17","12,490","12,490","12,490","12,490","","0.00%"
"2023- 09- 15","12,490","12,390","12,630","12,330","509.19K","1.13%"
"2023- 09- 14","12,350","12,630","12,830","12,300","734.35K","-2.14%"
"2023- 09- 13","12,620","12,650","12,770","12,410","492.91K","-0.71%"
"2023- 09- 12","12,710","13,240","13,270","12,670","0.78K","-3.49%"
"2023- 09- 11","13,170","12,750","13,290","12,750","905.87K","2.97%"
"2023- 09- 08","12,790","12,340","12,830","12,340","543.74K","3.65%"
"2023- 09- 07","12,340","12,820","13,020","12,340","0.01K","-4.64%"
"2023- 09- 06","12,940","12,810","13,410","12,620","1.11K","0.39%"
"2023- 09- 05","12,890","12,800","13,000","12,610","0.14K","0.00%"
"2023- 09- 04","12,890","12,340","13,130","12,330","1.11M","6.09%"
"2023- 09- 03","12,150","12,150","12,150","12,150","","0.00%"
"2023- 09- 01","12,150","12,510","12,840","12,110","540.96K","-2.88%"
"2023- 08- 31","12,510","12,430","12,940","12,430","0.15K","0.24%"
"2023- 08- 30","12,480","12,300","12,550","12,180","0.24K","1.05%"
"2023- 08- 29","12,350","11,370","12,440","11,310","1.79M","7.95%"
"2023- 08- 28","11,440","11,040","11,440","11,040","674.76K","4.00%"
"2023- 08- 27","11,000","11,000","11,000","11,000","","0.00%"
"2023- 08- 25","11,000","10,560","11,140","10,560","1.54M","2.71%"
"2023- 08- 24","10,710","11,260","11,260","10,660","0.01K","-4.72%"
"2023- 08- 23","11,240","12,790","13,000","11,220","2.56K","-8.99%"
"2023- 08- 22","12,350","12,330","12,670","12,030","1.06M","0.24%"
"2023- 08- 21","12,320","11,830","12,610","11,830","0.76K","6.21%"
"2023- 08- 18","11,600","11,800","12,090","11,510","1.03M","-0.94%"
"2023- 08- 17","11,710","11,720","12,090","11,610","0.52K","0.09%"
"2023- 08- 16","11,700","11,950","12,110","11,670","0.75K","-3.15%"
"2023- 08- 15","12,080","12,080","12,080","12,080","","0.00%"
"2023- 08- 14","12,080","12,430","12,600","12,010","1.25M","-3.82%"
"2023- 08- 13","12,560","12,560","12,560","12,560","","0.00%"
"2023- 08- 11","12,560","12,960","13,090","12,560","1.45M","-4.05%"
"2023- 08- 10","13,090","12,550","13,340","12,550","2.65M","2.43%"
"2023- 08- 09","12,780","12,590","13,040","12,230","0.68K","1.91%"
"2023- 08- 08","12,540","13,740","13,750","12,460","1.69K","-9.91%"
"2023- 08- 07","13,920","14,700","15,220","13,760","0.39K","-3.40%"
"2023- 08- 06","14,410","14,410","14,410","14,410","","0.00%"
"2023- 08- 04","14,410","16,050","16,100","13,810","6.40M","-5.45%"
"2023- 08- 03","15,240","12,700","16,210","12,570","0.00K","22.21%"
"2023- 08- 02","12,470","12,750","13,500","12,240","0.67K","-1.03%"
"2023- 08- 01","12,600","12,840","13,100","12,330","4.38K","-2.70%"
"2023- 07- 31","12,950","11,450","13,370","11,400","4.63M","16.04%"
"2023- 07- 28","11,160","12,160","12,290","11,160","2.27M","-10.22%"
"2023- 07- 27","12,430","11,200","13,220","11,190","3.98M","12.08%"
"2023- 07- 26","11,090","11,510","11,600","10,990","1.51M","-3.90%"
"2023- 07- 25","11,540","11,510","11,660","11,390","672.56K","0.26%"
"2023- 07- 24","11,510","11,810","11,810","11,470","688.06K","-2.04%"
"2023- 07- 23","11,750","11,750","11,750","11,750","","0.00%"
"2023- 07- 21","11,750","11,940","12,340","11,560","2.17M","-1.84%"
"2023- 07- 20","11,970","12,100","12,670","11,780","975.03K","-0.08%"
"2023- 07- 19","11,980","11,650","12,300","11,390","0.30K","3.45%"
"2023- 07- 18","11,580","11,800","12,360","11,550","702.41K","-1.86%"
"2023- 07- 17","11,800","11,960","11,980","11,440","549.52K","-0.51%"
"2023- 07- 14","11,860","11,910","12,030","11,680","416.59K","-0.42%"
"2023- 07- 13","11,910","11,900","12,340","11,800","738.68K","0.51%"
"2023- 07- 12","11,850","11,650","11,890","11,370","0.10K","2.07%"
"2023- 07- 11","11,610","11,520","11,650","11,380","390.66K","0.78%"
"2023- 07- 10","11,520","11,520","11,700","11,340","287.07K","0.00%"
"2023- 07- 09","11,520","11,520","11,520","11,520","","0.00%"
"2023- 07- 07","11,520","11,700","11,710","11,450","426.23K","-1.96%"
"2023- 07- 06","11,750","12,210","12,220","11,730","0.00K","-3.85%"
"2023- 07- 05","12,220","12,480","12,760","12,220","0.08K","-1.53%"
"2023- 07- 04","12,410","13,060","13,150","12,400","504.23K","-5.19%"
"2023- 07- 03","13,090","12,360","13,690","12,360","1.26M","7.03%"
"2023- 07- 02","12,230","12,230","12,230","12,230","","0.00%"
"2023- 06- 30","12,230","12,350","12,410","12,080","440.30K","-1.21%"
"2023- 06- 29","12,380","12,770","12,810","12,260","0.01K","-2.98%"
"2023- 06- 28","12,760","13,010","13,050","12,700","0.59K","-1.39%"
"2023- 06- 27","12,940","13,180","13,210","12,800","0.00K","-1.30%"
"2023- 06- 26","13,110","13,090","13,360","12,890","0.01K","0.15%"
"2023- 06- 25","13,090","13,090","13,090","13,090","","0.00%"
"2023- 06- 23","13,090","13,270","13,360","13,030","307.30K","-1.36%"
"2023- 06- 22","13,270","13,430","13,540","13,260","0.01K","-1.41%"
"2023- 06- 21","13,460","14,160","14,160","13,440","0.00K","-4.94%"
"2023- 06- 20","14,160","14,050","14,260","14,030","391.48K","0.00%"
"2023- 06- 19","14,160","14,470","14,500","14,120","0.05K","-2.21%"
"2023- 06- 18","14,480","14,480","14,480","14,480","","0.00%"
"2023- 06- 16","14,480","14,860","14,890","14,370","548.66K","-1.70%"
"2023- 06- 15","14,730","15,070","15,200","14,610","3.32K","-2.51%"
"2023- 06- 14","15,110","15,370","15,370","14,910","0.43K","-2.58%"
"2023- 06- 13","15,510","15,700","15,950","15,460","0.90K","-0.96%"
"2023- 06- 12","15,660","15,860","15,870","15,610","0.00K","-1.20%"
"2023- 06- 11","15,850","15,850","15,850","15,850","","0.00%"
"2023- 06- 09","15,850","15,820","16,080","15,810","496.31K","-0.38%"
"2023- 06- 08","15,910","16,550","16,550","15,870","711.89K","-3.11%"
"2023- 06- 07","16,420","16,760","16,860","16,420","442.74K","-1.74%"
"2023- 06- 05","16,710","16,710","16,770","16,460","397.87K","0.06%"
"2023- 06- 02","16,700","17,400","17,410","16,670","553.98K","-4.02%"
"2023- 06- 01","17,400","16,930","17,760","16,930","734.87K","2.78%"
"2023- 05- 31","16,930","16,450","17,320","16,450","4.04M","1.87%"
"2023- 05- 30","16,620","16,860","16,900","16,490","0.06K","-1.13%"
"2023- 05- 26","16,810","17,180","17,220","16,770","497.18K","-2.15%"
"2023- 05- 25","17,180","17,610","17,830","17,180","510.53K","-2.44%"
"2023- 05- 24","17,610","18,230","19,080","17,610","1.31M","-1.23%"
"2023- 05- 23","17,830","17,510","18,050","17,260","793.23K","1.83%"
"2023- 05- 22","17,510","17,620","17,700","17,210","624.42K","-0.62%"
"2023- 05- 21","17,620","17,620","17,620","17,620","","0.00%"
"2023- 05- 19","17,620","18,100","18,110","17,620","449.40K","-2.60%"
"2023- 05- 18","18,090","17,930","18,150","17,920","330.71K","1.17%"
"2023- 05- 17","17,880","18,200","18,290","17,800","590.20K","-2.83%"
"2023- 05- 16","18,400","18,790","19,050","18,340","485.40K","-2.70%"
"2023- 05- 15","18,910","19,600","19,600","18,900","322.57K","-4.16%"
"2023- 05- 12","19,730","20,100","20,100","19,200","596.58K","-2.33%"
"2023- 05- 11","20,200","20,900","21,000","20,100","409.41K","-2.88%"
"2023- 05- 10","20,800","21,550","21,550","20,750","202.52K","-2.35%"
"2023- 05- 09","21,300","21,450","22,000","21,150","249.21K","-0.70%"
"2023- 05- 08","21,450","21,200","21,700","21,000","385.96K","-1.61%"
"2023- 05- 07","21,800","21,800","21,800","21,800","","0.00%"
"2023- 05- 04","21,800","20,800","22,100","20,750","499.16K","4.81%"
"2023- 05- 03","20,800","21,050","21,600","20,700","249.36K","-1.42%"
"2023- 05- 02","21,100","20,650","21,250","20,650","222.99K","1.44%"
"2023- 05- 01","20,800","20,800","20,800","20,800","","0.00%"
"2023- 04- 28","20,800","20,250","21,300","20,100","536.14K","0.73%"
"2023- 04- 27","20,650","22,100","22,150","20,550","623.70K","-6.14%"
"2023- 04- 26","22,000","20,500","22,350","20,200","829.27K","7.84%"
"2023- 04- 25","20,400","21,050","21,450","20,400","370.70K","-4.00%"
"2023- 04- 24","21,250","21,850","21,850","20,900","473.96K","-1.85%"
"2023- 04- 23","21,650","21,650","21,650","21,650","","0.00%"
"2023- 04- 21","21,650","22,900","23,050","21,650","788.60K","-6.88%"
"2023- 04- 20","23,250","21,250","25,450","21,100","3.08M","9.93%"
"2023- 04- 19","21,150","21,850","21,900","21,100","330.90K","-2.98%"
"2023- 04- 18","21,800","21,800","22,150","21,500","316.85K","0.46%"
"2023- 04- 17","21,700","22,500","22,600","21,600","362.67K","-3.56%"
"2023- 04- 16","22,500","22,500","22,500","22,500","","0.00%"
"2023- 04- 14","22,500","22,050","22,950","21,900","460.65K","3.69%"
"2023- 04- 13","21,700","21,850","21,950","21,000","436.91K","-0.91%"
"2023- 04- 12","21,900","20,500","21,950","20,250","523.14K","7.35%"
"2023- 04- 11","20,400","20,450","20,750","20,150","353.81K","-1.21%"
"2023- 04- 10","20,650","21,450","21,550","20,450","351.31K","-4.18%"
"2023- 04- 07","21,550","21,600","21,800","21,050","180.73K","0.70%"
"2023- 04- 06","21,400","22,100","22,200","21,350","299.07K","-2.73%"
"2023- 04- 05","22,000","21,600","22,100","21,350","398.72K","3.04%"
"2023- 04- 04","21,350","20,500","21,750","20,450","448.58K","4.66%"
"2023- 04- 03","20,400","21,000","21,200","20,350","237.06K","-3.32%"
"2023- 04- 02","21,100","21,100","21,100","21,100","","0.00%"
"2023- 03- 31","21,100","20,950","21,250","20,800","207.82K","0.96%"
"2023- 03- 30","20,900","20,850","21,700","20,650","228.25K","-0.48%"
"2023- 03- 29","21,000","21,350","21,400","20,800","133.25K","-0.94%"
"2023- 03- 28","21,200","21,550","21,850","21,150","197.95K","-0.70%"
"2023- 03- 27","21,350","21,250","21,700","20,650","264.61K","0.71%"
"2023- 03- 24","21,200","21,050","21,400","20,650","320.00K","0.24%"
"2023- 03- 23","21,150","21,400","21,600","21,100","316.95K","-2.08%"
"2023- 03- 22","21,600","21,500","21,750","21,150","368.86K","0.93%"
"2023- 03- 21","21,400","21,400","21,450","20,950","318.50K","0.94%"
"2023- 03- 20","21,200","21,550","21,750","21,100","185.29K","-0.93%"
"2023- 03- 17","21,400","20,850","21,700","20,600","526.97K","4.14%"
"2023- 03- 16","20,550","19,990","21,000","19,700","488.97K","1.73%"
