"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","304,000","294,000","307,000","291,500","111.44K","4.11%"
"2024- 02- 15","292,000","297,000","298,500","290,500","0.01K","-1.18%"
"2024- 02- 14","295,500","316,500","318,500","295,000","148.07K","-7.37%"
"2024- 02- 13","319,000","333,000","340,000","313,500","150.67K","-4.20%"
"2024- 02- 08","333,000","304,500","333,000","303,000","277.43K","10.08%"
"2024- 02- 07","302,500","292,500","305,000","291,000","135.63K","3.24%"
"2024- 02- 06","293,000","291,500","301,000","291,500","120.75K","-1.84%"
"2024- 02- 05","298,500","302,000","305,500","288,500","149.81K","-0.17%"
"2024- 02- 04","299,000","299,000","299,000","299,000","","0.00%"
"2024- 02- 02","299,000","292,000","301,000","287,500","175.90K","3.28%"
"2024- 02- 01","289,500","266,500","297,500","266,500","0.01K","9.66%"
"2024- 01- 31","264,000","255,500","264,500","253,000","0.01K","3.53%"
"2024- 01- 30","255,000","249,000","257,000","248,500","103.68K","3.03%"
"2024- 01- 29","247,500","241,000","251,500","240,000","0.00K","2.70%"
"2024- 01- 26","241,000","239,000","244,000","238,000","40.29K","0.00%"
"2024- 01- 25","241,000","235,500","241,500","232,000","64.47K","1.69%"
"2024- 01- 24","237,000","236,500","241,000","234,000","63.57K","0.42%"
"2024- 01- 23","236,000","236,000","236,500","234,000","51.20K","0.85%"
"2024- 01- 22","234,000","232,500","236,500","231,000","47.75K","1.08%"
"2024- 01- 19","231,500","237,000","238,000","231,000","121.52K","-2.32%"
"2024- 01- 18","237,000","240,500","243,000","235,000","125.24K","-2.67%"
"2024- 01- 17","243,500","248,000","250,000","243,000","85.38K","-2.60%"
"2024- 01- 16","250,000","254,000","254,500","250,000","46.96K","-2.72%"
"2024- 01- 15","257,000","254,500","258,500","253,000","38.75K","0.98%"
"2024- 01- 12","254,500","249,000","255,000","247,500","63.68K","2.83%"
"2024- 01- 11","247,500","247,000","250,000","246,000","58.40K","0.81%"
"2024- 01- 10","245,500","248,000","249,500","245,500","30.57K","-1.21%"
"2024- 01- 09","248,500","250,500","254,000","247,500","0.00K","0.20%"
"2024- 01- 08","248,000","249,500","250,500","247,000","32.68K","0.00%"
"2024- 01- 05","248,000","251,000","252,500","246,500","55.12K","-0.80%"
"2024- 01- 04","250,000","252,000","253,000","250,000","71.59K","-1.38%"
"2024- 01- 03","253,500","258,500","260,000","253,500","85.03K","-2.50%"
"2024- 01- 02","260,000","259,000","261,000","256,000","42.56K","-1.14%"
"2023- 12- 28","263,000","255,000","263,000","254,000","66.16K","2.33%"
"2023- 12- 27","257,000","255,000","257,000","253,000","36.93K","-0.39%"
"2023- 12- 26","258,000","257,500","260,000","255,500","62.89K","0.98%"
"2023- 12- 22","255,500","257,500","257,500","254,500","38.38K","-0.58%"
"2023- 12- 21","257,000","254,500","257,000","254,500","44.26K","0.78%"
"2023- 12- 20","255,000","254,000","257,000","253,500","0.00K","1.19%"
"2023- 12- 19","252,000","253,000","253,500","250,000","81.15K","-0.79%"
"2023- 12- 18","254,000","257,500","259,500","253,500","54.57K","-2.31%"
"2023- 12- 17","260,000","260,000","260,000","260,000","","0.00%"
"2023- 12- 15","260,000","255,000","260,000","254,500","137.79K","1.96%"
"2023- 12- 14","255,000","256,000","256,000","250,500","109.67K","0.00%"
"2023- 12- 13","255,000","255,500","259,000","253,500","42.50K","0.00%"
"2023- 12- 12","255,000","255,000","258,500","253,500","70.07K","0.79%"
"2023- 12- 11","253,000","254,000","255,000","250,500","46.79K","0.20%"
"2023- 12- 08","252,500","258,000","258,500","252,000","71.99K","-1.37%"
"2023- 12- 07","256,000","263,000","263,500","256,000","74.55K","-3.76%"
"2023- 12- 06","266,000","263,500","269,000","260,500","60.93K","2.11%"
"2023- 12- 05","260,500","259,000","261,000","254,500","64.63K","1.17%"
"2023- 12- 04","257,500","257,500","260,000","256,000","39.09K","0.00%"
"2023- 12- 01","257,500","258,500","260,000","255,000","50.34K","-0.96%"
"2023- 11- 30","260,000","261,000","263,000","255,000","175.87K","-0.76%"
"2023- 11- 29","262,000","267,000","268,500","261,000","58.98K","-3.32%"
"2023- 11- 28","271,000","267,500","272,000","265,000","73.55K","2.26%"
"2023- 11- 27","265,000","264,000","266,000","260,500","60.86K","1.34%"
"2023- 11- 24","261,500","263,000","268,500","261,000","59.06K","-0.19%"
"2023- 11- 23","262,000","254,000","264,000","253,500","79.31K","3.15%"
"2023- 11- 22","254,000","248,000","254,000","248,000","44.38K","2.21%"
"2023- 11- 21","248,500","251,500","251,500","247,500","57.00K","-0.40%"
"2023- 11- 20","249,500","246,000","251,500","245,000","45.68K","1.84%"
"2023- 11- 17","245,000","250,500","252,000","245,000","56.25K","-1.80%"
"2023- 11- 16","249,500","247,000","249,500","245,500","82.40K","1.63%"
"2023- 11- 15","245,500","248,500","250,000","239,000","153.92K","-1.21%"
"2023- 11- 14","248,500","254,000","255,500","247,500","72.55K","-1.19%"
"2023- 11- 13","251,500","250,500","253,000","248,500","85.19K","0.60%"
"2023- 11- 12","250,000","250,000","250,000","250,000","","0.00%"
"2023- 11- 10","250,000","246,500","250,000","245,500","45.05K","0.60%"
"2023- 11- 09","248,500","241,500","249,500","239,000","0.00K","1.84%"
"2023- 11- 08","244,000","249,500","250,000","241,000","90.59K","-1.61%"
"2023- 11- 07","248,000","256,500","256,500","244,500","0.00K","-5.70%"
"2023- 11- 06","263,000","249,000","263,000","244,000","0.00K","5.84%"
"2023- 11- 03","248,500","254,000","254,000","234,000","137.02K","-1.97%"
"2023- 11- 02","253,500","260,500","264,000","253,000","98.28K","-2.50%"
"2023- 11- 01","260,000","259,500","262,000","256,500","0.01K","0.58%"
"2023- 10- 31","258,500","255,000","262,000","254,000","68.24K","2.38%"
"2023- 10- 30","252,500","250,500","254,500","247,500","54.93K","0.60%"
"2023- 10- 27","251,000","259,000","259,000","250,500","69.02K","-2.90%"
"2023- 10- 26","258,500","260,500","260,500","254,500","69.58K","-0.39%"
"2023- 10- 25","259,500","253,000","261,500","252,000","0.00K","3.18%"
"2023- 10- 24","251,500","257,500","258,000","251,000","47.93K","-1.57%"
"2023- 10- 23","255,500","261,500","261,500","254,000","48.69K","-1.73%"
"2023- 10- 20","260,000","261,000","263,000","258,000","82.61K","-0.38%"
"2023- 10- 19","261,000","264,000","265,000","260,000","53.51K","-1.88%"
"2023- 10- 18","266,000","258,000","266,500","257,000","91.42K","3.50%"
"2023- 10- 17","257,000","262,000","262,000","255,000","58.74K","-1.34%"
"2023- 10- 16","260,500","257,500","261,500","256,000","70.09K","0.97%"
"2023- 10- 13","258,000","255,500","260,500","255,500","71.13K","0.00%"
"2023- 10- 12","258,000","258,500","259,500","254,500","88.36K","0.19%"
"2023- 10- 11","257,500","263,500","267,500","253,500","122.33K","-1.90%"
"2023- 10- 10","262,500","263,000","265,000","258,000","100.53K","0.96%"
