"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","137,300","132,700","137,700","131,300","138.95K","4.57%"
"2024- 02- 15","131,300","133,800","133,800","131,200","0.00K","-0.68%"
"2024- 02- 14","132,200","132,600","133,300","131,000","66.49K","-1.78%"
"2024- 02- 13","134,600","135,700","136,400","133,100","0.01K","-0.07%"
"2024- 02- 12","134,700","134,700","134,700","134,700","","0.00%"
"2024- 02- 08","134,700","136,800","136,800","132,800","126.63K","-1.97%"
"2024- 02- 07","137,400","134,200","138,500","132,800","0.01K","3.78%"
"2024- 02- 06","132,400","130,700","133,600","130,600","65.22K","0.30%"
"2024- 02- 05","132,000","132,000","133,200","130,000","100.78K","-0.38%"
"2024- 02- 04","132,500","132,500","132,500","132,500","","0.00%"
"2024- 02- 02","132,500","138,600","138,700","131,300","320.40K","-5.42%"
"2024- 02- 01","140,100","129,400","140,800","129,300","213.86K","7.19%"
"2024- 01- 31","130,700","131,100","132,700","129,000","89.68K","-0.68%"
"2024- 01- 30","131,600","136,900","137,000","131,400","165.84K","-3.31%"
"2024- 01- 29","136,100","136,400","138,000","133,900","116.19K","-0.07%"
"2024- 01- 26","136,200","137,200","138,400","134,600","86.02K","-0.51%"
"2024- 01- 25","136,900","128,900","137,000","128,900","0.11K","6.37%"
"2024- 01- 24","128,700","119,800","131,700","119,200","261.38K","7.07%"
"2024- 01- 23","120,200","117,300","121,500","116,300","0.00K","3.09%"
"2024- 01- 22","116,600","119,100","120,300","116,000","98.82K","-2.10%"
"2024- 01- 19","119,100","124,600","124,600","118,200","156.22K","-2.62%"
"2024- 01- 18","122,300","123,400","124,600","122,000","0.00K","-1.29%"
"2024- 01- 17","123,900","128,300","129,800","123,900","130.98K","-3.65%"
"2024- 01- 16","128,600","131,700","131,900","128,600","0.00K","-2.58%"
"2024- 01- 15","132,000","134,100","135,000","131,200","92.47K","-2.29%"
"2024- 01- 14","135,100","135,100","135,100","135,100","","0.00%"
"2024- 01- 12","135,100","137,600","138,200","133,000","133.76K","-2.24%"
"2024- 01- 11","138,200","139,000","140,500","137,500","146.35K","0.36%"
"2024- 01- 10","137,700","141,600","144,400","136,000","122.36K","-1.50%"
"2024- 01- 09","139,800","140,600","141,600","139,200","51.88K","0.36%"
"2024- 01- 08","139,300","139,900","141,300","139,000","44.53K","0.07%"
"2024- 01- 07","139,200","139,200","139,200","139,200","","0.00%"
"2024- 01- 05","139,200","140,300","140,800","138,500","82.50K","-0.64%"
"2024- 01- 04","140,100","143,200","143,800","139,300","0.01K","-2.98%"
"2024- 01- 03","144,400","145,500","146,900","142,100","94.47K","-1.23%"
"2024- 01- 02","146,200","153,200","154,000","144,200","148.33K","-4.57%"
"2023- 12- 28","153,200","152,200","153,200","150,700","60.93K","0.66%"
"2023- 12- 27","152,200","152,600","153,900","150,100","0.00K","-1.04%"
"2023- 12- 26","153,800","155,200","155,400","151,100","0.01K","-0.06%"
"2023- 12- 22","153,900","156,400","156,500","153,300","49.75K","-1.03%"
"2023- 12- 21","155,500","158,600","158,600","154,500","46.78K","-1.95%"
"2023- 12- 20","158,600","157,200","160,000","156,700","0.11K","1.60%"
"2023- 12- 19","156,100","158,100","158,900","155,500","0.06K","-2.13%"
"2023- 12- 18","159,500","160,100","161,000","158,400","40.85K","-0.81%"
"2023- 12- 17","160,800","160,800","160,800","160,800","","0.00%"
"2023- 12- 15","160,800","160,500","161,700","159,900","60.93K","-0.62%"
"2023- 12- 14","161,800","161,000","162,000","159,300","103.37K","1.44%"
"2023- 12- 13","159,500","161,300","161,300","157,600","56.93K","0.19%"
"2023- 12- 12","159,200","160,400","162,000","159,200","44.38K","0.00%"
"2023- 12- 11","159,200","159,700","160,700","158,400","37.32K","-0.38%"
"2023- 12- 08","159,800","163,400","163,500","159,700","53.23K","-1.72%"
"2023- 12- 07","162,600","158,800","165,000","158,800","0.00K","1.43%"
"2023- 12- 06","160,300","161,500","164,500","160,300","50.53K","-0.74%"
"2023- 12- 05","161,500","155,000","164,900","155,000","133.96K","3.26%"
"2023- 12- 04","156,400","159,100","162,900","156,100","0.01K","-0.70%"
"2023- 12- 01","157,500","154,500","159,200","152,200","90.56K","2.14%"
"2023- 11- 30","154,200","157,300","158,000","154,200","0.01K","-1.78%"
"2023- 11- 29","157,000","158,200","159,000","154,200","55.79K","-1.20%"
"2023- 11- 28","158,900","159,300","159,300","156,900","50.66K","0.70%"
"2023- 11- 27","157,800","154,900","159,000","154,500","0.00K","2.07%"
"2023- 11- 24","154,600","154,800","156,700","154,000","42.49K","-0.06%"
