"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","38,700","38,100","38,850","37,650","135.35K","2.52%"
"2024- 02- 15","37,750","39,100","39,100","37,600","119.22K","-2.33%"
"2024- 02- 14","38,650","39,200","39,550","38,550","174.23K","-3.01%"
"2024- 02- 13","39,850","40,100","40,100","39,400","140.11K","0.50%"
"2024- 02- 12","39,650","39,650","39,650","39,650","","0.00%"
"2024- 02- 08","39,650","39,450","39,650","38,700","160.15K","1.67%"
"2024- 02- 07","39,000","38,450","39,350","37,650","0.00K","2.36%"
"2024- 02- 06","38,100","38,400","39,000","37,650","171.71K","-2.18%"
"2024- 02- 05","38,950","40,200","40,600","37,900","407.36K","-4.30%"
"2024- 02- 04","40,700","40,700","40,700","40,700","","0.00%"
"2024- 02- 02","40,700","44,150","44,150","39,100","794.30K","-5.57%"
"2024- 02- 01","43,100","41,300","43,800","41,250","447.82K","3.36%"
"2024- 01- 31","41,700","41,550","42,300","41,100","176.02K","-0.36%"
"2024- 01- 30","41,850","41,300","42,700","41,200","0.25K","2.45%"
"2024- 01- 29","40,850","38,900","41,600","38,700","0.25K","5.28%"
"2024- 01- 26","38,800","37,300","39,300","37,050","157.92K","4.02%"
"2024- 01- 25","37,300","36,700","37,550","36,700","73.62K","1.08%"
"2024- 01- 24","36,900","37,100","37,200","36,600","51.12K","-0.54%"
"2024- 01- 23","37,100","37,450","37,450","36,550","0.00K","0.95%"
"2024- 01- 22","36,750","38,000","38,000","36,550","70.82K","-1.34%"
"2024- 01- 21","37,250","37,250","37,250","37,250","","0.00%"
"2024- 01- 19","37,250","37,000","37,850","37,000","67.52K","-0.27%"
"2024- 01- 18","37,350","37,900","38,150","37,250","98.68K","-1.45%"
"2024- 01- 17","37,900","39,350","39,350","37,800","154.20K","-2.70%"
"2024- 01- 16","38,950","39,100","39,500","38,700","76.82K","-0.89%"
"2024- 01- 15","39,300","39,500","39,850","39,150","128.09K","-0.88%"
"2024- 01- 12","39,650","40,300","40,500","39,500","133.66K","-1.73%"
"2024- 01- 11","40,350","41,500","41,600","40,350","195.62K","-0.98%"
"2024- 01- 10","40,750","39,000","41,200","38,950","347.05K","4.76%"
"2024- 01- 09","38,900","37,800","39,050","37,400","0.00K","4.29%"
"2024- 01- 08","37,300","36,950","37,900","36,800","82.44K","0.95%"
"2024- 01- 07","36,950","36,950","36,950","36,950","","0.00%"
"2024- 01- 05","36,950","36,800","37,350","36,600","90.53K","0.00%"
"2024- 01- 04","36,950","36,500","37,800","36,250","0.00K","0.68%"
"2024- 01- 03","36,700","35,600","36,950","35,600","0.01K","4.11%"
"2024- 01- 02","35,250","35,700","35,700","34,950","132.32K","-2.22%"
"2023- 12- 28","36,050","35,900","36,500","35,500","94.32K","0.42%"
"2023- 12- 27","35,900","36,300","36,450","35,500","134.78K","-1.91%"
"2023- 12- 26","36,600","36,900","36,900","36,150","125.50K","-0.27%"
"2023- 12- 22","36,700","36,700","36,850","36,400","86.17K","0.00%"
"2023- 12- 21","36,700","36,550","37,200","36,400","72.66K","-1.21%"
"2023- 12- 20","37,150","36,350","37,150","36,200","0.00K","2.62%"
"2023- 12- 19","36,200","36,550","36,900","35,950","158.79K","-1.90%"
"2023- 12- 18","36,900","37,400","37,450","36,250","0.00K","-1.99%"
"2023- 12- 15","37,650","37,600","38,300","37,550","140.66K","-0.53%"
"2023- 12- 14","37,850","38,350","38,350","37,500","208.71K","0.40%"
"2023- 12- 13","37,700","38,300","38,450","37,600","99.20K","-1.05%"
"2023- 12- 12","38,100","37,900","38,650","37,650","101.01K","1.33%"
"2023- 12- 11","37,600","38,250","38,250","37,250","104.38K","-1.05%"
"2023- 12- 08","38,000","39,000","39,000","37,800","132.28K","-1.68%"
"2023- 12- 07","38,650","38,550","38,900","38,300","79.36K","-0.39%"
"2023- 12- 06","38,800","38,350","39,050","38,300","0.02K","0.78%"
"2023- 12- 05","38,500","38,300","38,850","38,150","60.22K","-0.13%"
"2023- 12- 04","38,550","37,950","38,650","37,750","89.89K","1.58%"
"2023- 12- 01","37,950","38,300","38,450","37,900","68.89K","-0.91%"
"2023- 11- 30","38,300","38,200","38,350","37,350","151.98K","0.92%"
"2023- 11- 29","37,950","37,900","38,300","37,500","85.28K","-0.65%"
"2023- 11- 28","38,200","38,250","38,500","38,000","0.00K","-0.13%"
