"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","29,550","28,900","29,550","28,600","475.45K","2.60%"
"2024- 02- 15","28,800","29,650","29,700","28,550","0.22K","-2.04%"
"2024- 02- 14","29,400","29,600","30,100","29,200","503.98K","-2.65%"
"2024- 02- 13","30,200","30,550","31,050","30,050","0.03K","-1.15%"
"2024- 02- 12","30,550","30,550","30,550","30,550","","0.00%"
"2024- 02- 08","30,550","30,800","31,000","29,800","842.08K","-0.65%"
"2024- 02- 07","30,750","29,000","31,200","28,600","1.60K","6.96%"
"2024- 02- 06","28,750","29,950","30,500","28,650","941.71K","-5.58%"
"2024- 02- 05","30,450","31,100","31,100","29,600","0.03K","-2.09%"
"2024- 02- 04","31,100","31,100","31,100","31,100","","0.00%"
"2024- 02- 02","31,100","31,000","32,200","29,850","2.08M","3.67%"
"2024- 02- 01","30,000","26,900","30,750","26,800","0.30K","10.09%"
"2024- 01- 31","27,250","27,350","27,350","25,850","0.13K","2.06%"
"2024- 01- 30","26,700","25,700","27,200","25,700","0.06K","4.50%"
"2024- 01- 29","25,550","23,800","25,900","23,750","0.01K","7.58%"
"2024- 01- 26","23,750","23,500","23,900","23,350","98.80K","0.42%"
"2024- 01- 25","23,650","23,300","23,650","23,150","0.01K","1.50%"
"2024- 01- 24","23,300","23,550","23,550","23,250","78.97K","-1.06%"
"2024- 01- 23","23,550","23,300","23,600","23,200","76.09K","1.73%"
"2024- 01- 22","23,150","23,400","23,400","23,050","89.07K","-0.64%"
"2024- 01- 19","23,300","23,100","23,300","22,950","125.34K","1.53%"
"2024- 01- 18","22,950","22,900","23,200","22,800","174.25K","-0.43%"
"2024- 01- 17","23,050","24,000","24,000","23,000","253.21K","-3.56%"
"2024- 01- 16","23,900","23,750","24,150","23,750","124.32K","0.42%"
"2024- 01- 15","23,800","24,050","24,150","23,700","153.63K","-1.04%"
"2024- 01- 14","24,050","24,050","24,050","24,050","","0.00%"
"2024- 01- 12","24,050","24,150","24,300","24,000","103.11K","-0.21%"
"2024- 01- 11","24,100","24,250","24,500","24,050","0.00K","-0.41%"
"2024- 01- 10","24,200","24,450","24,450","24,050","121.75K","-0.41%"
"2024- 01- 09","24,300","24,550","24,650","24,200","145.69K","0.00%"
"2024- 01- 08","24,300","24,600","24,700","24,250","106.16K","-1.02%"
"2024- 01- 05","24,550","24,600","24,850","24,450","116.57K","-0.20%"
"2024- 01- 04","24,600","24,900","24,950","24,500","0.01K","-1.60%"
"2024- 01- 03","25,000","25,100","25,200","24,900","166.23K","-0.40%"
"2024- 01- 02","25,100","25,750","25,750","25,000","0.00K","-2.52%"
"2023- 12- 28","25,750","25,250","25,750","25,200","194.23K","1.78%"
"2023- 12- 27","25,300","25,800","25,800","25,100","257.62K","-2.32%"
"2023- 12- 26","25,900","25,750","25,900","25,400","266.98K","0.97%"
"2023- 12- 25","25,650","25,650","25,650","25,650","","0.00%"
"2023- 12- 22","25,650","25,650","25,800","25,500","182.41K","0.00%"
"2023- 12- 21","25,650","25,700","25,750","25,550","138.33K","-0.97%"
"2023- 12- 20","25,900","25,400","25,900","25,400","0.01K","2.37%"
"2023- 12- 19","25,300","25,600","25,700","25,250","142.76K","-1.36%"
"2023- 12- 18","25,650","25,550","25,750","25,450","184.90K","0.39%"
"2023- 12- 15","25,550","25,650","25,950","25,450","367.81K","0.20%"
"2023- 12- 14","25,500","25,550","25,650","25,400","191.87K","0.79%"
"2023- 12- 13","25,300","25,450","25,550","25,300","95.07K","-0.59%"
"2023- 12- 12","25,450","25,500","25,850","25,450","151.59K","0.00%"
"2023- 12- 11","25,450","25,450","25,650","25,300","94.93K","0.20%"
"2023- 12- 08","25,400","25,450","25,500","25,250","103.72K","0.20%"
"2023- 12- 07","25,350","25,350","25,550","25,200","110.77K","-0.59%"
"2023- 12- 06","25,500","25,850","25,900","25,400","154.57K","-0.78%"
"2023- 12- 05","25,700","25,550","26,100","25,350","331.67K","1.38%"
"2023- 12- 04","25,350","25,600","25,750","25,300","0.06K","-0.59%"
"2023- 12- 03","25,500","25,500","25,500","25,500","","0.00%"
"2023- 12- 01","25,500","25,550","25,950","25,300","218.22K","-0.39%"
"2023- 11- 30","25,600","24,950","25,600","24,850","0.11K","3.64%"
"2023- 11- 29","24,700","25,200","25,300","24,650","191.64K","-2.18%"
"2023- 11- 28","25,250","25,350","25,500","25,000","175.68K","0.00%"
"2023- 11- 27","25,250","25,400","25,550","25,000","142.46K","-0.59%"
"2023- 11- 24","25,400","25,350","25,650","25,300","94.90K","0.20%"
"2023- 11- 23","25,350","25,700","25,850","25,300","179.80K","-1.17%"
"2023- 11- 22","25,650","25,100","25,750","25,000","209.19K","1.58%"
"2023- 11- 21","25,250","25,050","25,350","24,900","0.30K","1.41%"
"2023- 11- 20","24,900","24,650","25,050","24,550","153.67K","1.63%"
"2023- 11- 19","24,500","24,500","24,500","24,500","","0.00%"
"2023- 11- 17","24,500","24,550","24,750","24,400","146.59K","-0.20%"
"2023- 11- 16","24,550","24,550","24,700","24,250","160.11K","0.20%"
"2023- 11- 15","24,500","24,350","24,550","24,150","233.59K","0.62%"
"2023- 11- 14","24,350","24,450","24,600","24,200","3.07K","0.41%"
"2023- 11- 13","24,250","24,300","24,700","24,200","172.36K","0.21%"
"2023- 11- 10","24,200","23,950","24,300","23,800","128.49K","0.62%"
"2023- 11- 09","24,050","23,850","24,250","23,850","183.86K","0.84%"
"2023- 11- 08","23,850","23,950","24,100","23,750","109.40K","0.63%"
"2023- 11- 07","23,700","24,100","24,100","23,500","180.79K","-1.66%"
"2023- 11- 06","24,100","23,750","24,100","23,400","293.82K","3.43%"
"2023- 11- 05","23,300","23,300","23,300","23,300","","0.00%"
"2023- 11- 03","23,300","22,850","23,350","22,750","221.29K","2.87%"
"2023- 11- 02","22,650","22,850","23,000","22,650","0.03K","-0.22%"
"2023- 11- 01","22,700","22,350","22,850","22,300","174.97K","2.25%"
"2023- 10- 31","22,200","22,400","22,650","22,050","233.71K","0.23%"
"2023- 10- 30","22,150","22,050","22,200","21,500","343.99K","0.00%"
"2023- 10- 29","22,150","22,150","22,150","22,150","","0.00%"
"2023- 10- 27","22,150","22,450","22,500","22,050","162.47K","-0.67%"
