"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","63,000","62,900","63,500","62,500","205.57K","0.96%"
"2024- 02- 15","62,400","63,300","63,600","62,200","248.86K","-0.79%"
"2024- 02- 14","62,900","62,300","63,500","62,100","0.12K","0.32%"
"2024- 02- 13","62,700","67,500","67,600","62,100","0.05K","-6.97%"
"2024- 02- 12","67,400","67,400","67,400","67,400","","0.00%"
"2024- 02- 08","67,400","68,300","68,400","67,400","223.70K","-0.74%"
"2024- 02- 07","67,900","68,200","69,000","67,500","131.73K","0.00%"
"2024- 02- 06","67,900","68,100","68,400","67,500","73.19K","-0.44%"
"2024- 02- 05","68,200","67,900","69,000","67,200","0.00K","0.15%"
"2024- 02- 04","68,100","68,100","68,100","68,100","","0.00%"
"2024- 02- 02","68,100","67,300","68,400","66,500","158.10K","1.34%"
"2024- 02- 01","67,200","67,200","67,300","66,100","193.72K","-0.59%"
"2024- 01- 31","67,600","68,100","69,200","67,200","212.53K","-1.74%"
"2024- 01- 30","68,800","70,000","70,400","68,600","119.25K","-1.29%"
"2024- 01- 29","69,700","70,600","71,100","69,700","121.26K","-1.13%"
"2024- 01- 26","70,500","70,400","72,100","69,500","125.36K","0.14%"
"2024- 01- 25","70,400","69,800","70,700","68,700","115.73K","1.15%"
"2024- 01- 24","69,600","71,500","71,600","69,400","224.36K","-2.66%"
"2024- 01- 23","71,500","71,900","72,800","70,900","0.00K","-1.65%"
"2024- 01- 22","72,700","75,200","75,200","72,000","101.37K","-1.62%"
"2024- 01- 19","73,900","72,800","74,100","72,600","89.58K","2.50%"
"2024- 01- 18","72,100","72,300","73,800","71,700","81.54K","-0.14%"
"2024- 01- 17","72,200","74,600","74,700","72,100","0.00K","-3.22%"
"2024- 01- 16","74,600","77,400","78,100","74,600","154.98K","-4.48%"
"2024- 01- 15","78,100","77,100","78,200","76,800","78.82K","0.90%"
"2024- 01- 12","77,400","77,600","78,100","76,900","72.32K","0.13%"
"2024- 01- 11","77,300","79,200","79,400","77,200","0.01K","-2.28%"
"2024- 01- 10","79,100","79,900","80,500","78,200","80.35K","-0.75%"
"2024- 01- 09","79,700","81,300","81,300","78,800","105.90K","-0.87%"
"2024- 01- 08","80,400","80,800","80,900","79,400","77.70K","0.12%"
"2024- 01- 07","80,300","80,300","80,300","80,300","","0.00%"
"2024- 01- 05","80,300","81,500","81,900","79,600","89.08K","-2.19%"
"2024- 01- 04","82,100","81,400","82,300","80,900","72.70K","0.12%"
"2024- 01- 03","82,000","84,300","84,900","81,800","0.01K","-3.98%"
"2024- 01- 02","85,400","84,900","85,800","83,700","0.00K","0.59%"
"2023- 12- 28","84,900","82,200","85,400","81,400","158.17K","3.54%"
"2023- 12- 27","82,000","77,800","82,200","77,700","0.24K","5.53%"
"2023- 12- 26","77,700","78,500","78,800","77,500","72.15K","-0.38%"
"2023- 12- 22","78,000","77,800","78,300","77,000","102.47K","0.91%"
"2023- 12- 21","77,300","78,100","78,100","76,500","136.89K","-1.65%"
"2023- 12- 20","78,600","78,200","79,500","78,200","0.01K","0.64%"
"2023- 12- 19","78,100","78,700","79,400","78,000","96.94K","-1.14%"
"2023- 12- 18","79,000","81,600","82,100","78,700","161.53K","-3.42%"
"2023- 12- 15","81,800","82,200","82,400","81,100","73.65K","-0.12%"
"2023- 12- 14","81,900","80,200","81,900","79,600","157.42K","3.28%"
"2023- 12- 13","79,300","80,700","80,800","79,100","45.27K","-1.86%"
"2023- 12- 12","80,800","80,200","81,100","79,700","0.01K","1.00%"
"2023- 12- 11","80,000","80,100","80,900","79,100","41.78K","-0.12%"
"2023- 12- 08","80,100","79,900","80,700","79,200","68.96K","0.25%"
"2023- 12- 07","79,900","80,000","81,000","79,800","62.98K","-0.25%"
"2023- 12- 06","80,100","81,900","82,600","80,000","146.25K","-2.20%"
"2023- 12- 05","81,900","81,400","82,800","80,800","95.77K","-0.24%"
"2023- 12- 04","82,100","80,900","82,600","80,100","0.00K","2.50%"
"2023- 12- 03","80,100","80,100","80,100","80,100","","0.00%"
"2023- 12- 01","80,100","81,000","81,900","80,000","76.90K","-1.23%"
"2023- 11- 30","81,100","78,100","81,100","77,800","166.37K","3.05%"
"2023- 11- 29","78,700","80,000","80,900","78,500","95.36K","-1.50%"
"2023- 11- 28","79,900","80,500","81,500","79,700","136.24K","0.13%"
"2023- 11- 27","79,800","79,700","80,200","78,200","74.58K","0.38%"
"2023- 11- 26","79,500","79,500","79,500","79,500","","0.00%"
"2023- 11- 24","79,500","79,500","80,200","78,900","95.64K","-0.63%"
"2023- 11- 23","80,000","80,300","80,800","79,400","0.00K","-0.25%"
"2023- 11- 22","80,200","77,900","80,500","77,900","0.03K","2.43%"
"2023- 11- 21","78,300","77,900","78,500","77,100","141.90K","1.03%"
"2023- 11- 20","77,500","74,700","78,700","74,400","131.00K","2.79%"
"2023- 11- 19","75,400","75,400","75,400","75,400","","0.00%"
"2023- 11- 17","75,400","76,100","76,100","74,100","72.59K","-0.79%"
"2023- 11- 16","76,000","75,900","76,000","74,300","135.26K","0.13%"
"2023- 11- 15","75,900","74,800","76,300","72,800","181.59K","4.26%"
"2023- 11- 14","72,800","72,400","73,100","71,500","152.15K","1.96%"
"2023- 11- 13","71,400","75,200","75,300","71,400","177.01K","-4.16%"
"2023- 11- 10","74,500","74,000","75,100","73,200","102.12K","0.27%"
"2023- 11- 09","74,300","76,700","77,300","74,300","0.05K","-2.88%"
"2023- 11- 08","76,500","81,800","81,900","76,300","166.35K","-5.44%"
"2023- 11- 07","80,900","80,800","80,900","78,800","131.62K","0.00%"
"2023- 11- 06","80,900","78,600","80,900","76,500","235.41K","8.30%"
"2023- 11- 03","74,700","72,200","75,400","71,700","173.30K","4.62%"
"2023- 11- 02","71,400","70,900","72,000","70,300","163.51K","3.03%"
"2023- 11- 01","69,300","69,700","70,300","68,300","124.22K","0.00%"
"2023- 10- 31","69,300","73,100","73,400","69,100","145.06K","-4.28%"
"2023- 10- 30","72,400","72,200","74,500","71,700","136.63K","0.28%"
"2023- 10- 29","72,200","72,200","72,200","72,200","","0.00%"
"2023- 10- 27","72,200","72,500","74,300","71,700","177.16K","1.12%"
"2023- 10- 26","71,400","73,800","75,400","70,500","242.25K","-3.77%"
"2023- 10- 25","74,200","71,400","75,100","71,300","0.06K","4.21%"
"2023- 10- 24","71,200","70,900","71,700","69,100","186.79K","-0.28%"
"2023- 10- 23","71,400","72,300","72,900","71,100","96.04K","-0.70%"
"2023- 10- 22","71,900","71,900","71,900","71,900","","0.00%"
"2023- 10- 20","71,900","72,200","72,700","71,200","130.89K","-1.51%"
"2023- 10- 19","73,000","73,400","74,400","72,300","125.72K","-2.41%"
"2023- 10- 18","74,800","74,900","75,900","74,600","0.00K","0.27%"
"2023- 10- 17","74,600","75,000","76,200","74,400","115.54K","0.13%"
"2023- 10- 16","74,500","73,500","75,300","73,000","167.02K","0.68%"
"2023- 10- 13","74,000","75,400","75,700","73,300","178.45K","-1.86%"
"2023- 10- 12","75,400","77,600","77,600","73,100","0.12K","-2.20%"
"2023- 10- 11","77,100","77,700","78,400","76,800","140.06K","1.05%"
"2023- 10- 10","76,300","78,200","78,800","76,100","161.54K","0.26%"
"2023- 10- 06","76,100","76,800","78,100","75,900","115.55K","-0.78%"
"2023- 10- 05","76,700","78,700","79,100","76,000","174.28K","-1.29%"
"2023- 10- 04","77,700","82,300","82,400","77,600","283.07K","-6.39%"
"2023- 10- 03","83,000","83,000","83,000","83,000","","0.00%"
"2023- 09- 27","83,000","82,700","83,800","82,000","133.27K","0.48%"
"2023- 09- 26","82,600","85,300","86,700","81,800","0.00K","-3.84%"
"2023- 09- 25","85,900","87,400","88,300","85,400","0.03K","-0.81%"
"2023- 09- 22","86,600","86,400","87,600","83,900","207.24K","-1.81%"
"2023- 09- 21","88,200","89,200","90,000","87,400","0.00K","-1.34%"
"2023- 09- 20","89,400","89,000","89,900","88,200","65.00K","0.00%"
"2023- 09- 19","89,400","89,300","91,200","89,300","89.02K","-0.22%"
"2023- 09- 18","89,600","90,200","91,200","89,400","124.71K","-0.78%"
"2023- 09- 15","90,300","89,500","91,400","89,200","174.95K","1.57%"
"2023- 09- 14","88,900","89,200","90,100","88,200","137.31K","-0.34%"
"2023- 09- 13","89,200","89,200","90,000","88,300","91.91K","0.00%"
"2023- 09- 12","89,200","91,200","91,200","88,600","0.00K","-1.76%"
"2023- 09- 11","90,800","87,700","91,000","87,400","187.07K","4.13%"
"2023- 09- 08","87,200","87,600","88,100","86,500","87.53K","-0.34%"
"2023- 09- 07","87,500","87,700","88,200","86,900","0.00K","-0.34%"
"2023- 09- 06","87,800","87,300","89,700","87,100","0.02K","0.69%"
"2023- 09- 05","87,200","89,300","89,500","87,100","0.02K","-2.13%"
"2023- 09- 04","89,100","88,800","90,200","88,000","129.76K","0.79%"
"2023- 09- 03","88,400","88,400","88,400","88,400","","0.00%"
"2023- 09- 01","88,400","91,000","91,800","88,400","140.29K","-2.86%"
"2023- 08- 31","91,000","90,100","91,000","89,100","170.04K","1.00%"
"2023- 08- 30","90,100","91,200","91,700","90,100","124.43K","-0.99%"
"2023- 08- 29","91,000","88,500","92,200","87,400","0.26K","4.00%"
"2023- 08- 28","87,500","83,500","88,500","83,400","201.99K","5.93%"
"2023- 08- 25","82,600","81,700","83,100","81,500","100.81K","-0.12%"
"2023- 08- 24","82,700","82,700","83,400","80,800","190.28K","0.00%"
"2023- 08- 23","82,700","83,300","84,200","81,700","0.02K","-1.31%"
"2023- 08- 22","83,800","84,900","84,900","81,900","0.00K","-0.83%"
"2023- 08- 21","84,500","84,600","85,800","83,600","0.03K","0.12%"
"2023- 08- 20","84,400","84,400","84,400","84,400","","0.00%"
"2023- 08- 18","84,400","85,100","85,800","83,600","264.85K","-2.76%"
"2023- 08- 17","86,800","87,000","89,000","86,000","0.01K","-1.59%"
"2023- 08- 16","88,200","91,000","91,300","88,200","0.02K","-4.23%"
"2023- 08- 15","92,100","92,100","92,100","92,100","","0.00%"
"2023- 08- 14","92,100","94,800","95,400","90,000","372.95K","-2.23%"
"2023- 08- 11","94,200","93,100","95,300","92,200","224.01K","1.40%"
"2023- 08- 10","92,900","93,100","95,200","92,000","298.61K","-0.11%"
"2023- 08- 09","93,000","92,900","93,300","91,800","0.02K","0.11%"
"2023- 08- 08","92,900","92,400","94,800","91,800","0.10K","1.42%"
"2023- 08- 07","91,600","92,000","93,400","91,400","142.67K","-1.19%"
"2023- 08- 06","92,700","92,700","92,700","92,700","","0.00%"
"2023- 08- 04","92,700","92,600","94,900","91,900","186.04K","0.11%"
"2023- 08- 03","92,600","93,900","94,700","90,600","0.05K","-0.96%"
"2023- 08- 02","93,500","93,000","96,700","92,500","0.01K","-0.11%"
"2023- 08- 01","93,600","93,100","94,000","91,200","0.00K","0.21%"
"2023- 07- 31","93,400","88,400","94,000","87,200","0.02K","7.11%"
"2023- 07- 28","87,200","83,200","88,200","83,000","378.24K","4.06%"
"2023- 07- 27","83,800","90,000","92,000","82,900","0.00K","-6.79%"
"2023- 07- 26","89,900","91,400","91,700","88,500","324.38K","-1.32%"
"2023- 07- 25","91,100","89,500","92,300","88,800","0.12K","1.67%"
"2023- 07- 24","89,600","89,300","91,000","89,200","0.10K","-0.78%"
"2023- 07- 23","90,300","90,300","90,300","90,300","","0.00%"
"2023- 07- 21","90,300","91,100","92,400","89,400","195.38K","-0.55%"
"2023- 07- 20","90,800","91,300","92,400","89,700","195.74K","-0.77%"
"2023- 07- 19","91,500","91,200","93,300","91,000","234.39K","0.33%"
"2023- 07- 18","91,200","92,700","92,700","89,600","264.73K","-1.62%"
"2023- 07- 17","92,700","92,100","94,300","91,500","0.01K","-0.11%"
"2023- 07- 16","92,800","92,800","92,800","92,800","","0.00%"
"2023- 07- 14","92,800","92,100","93,100","91,400","236.88K","0.76%"
"2023- 07- 13","92,100","92,200","92,700","90,900","298.02K","0.00%"
"2023- 07- 12","92,100","89,900","93,300","88,800","0.02K","2.45%"
"2023- 07- 11","89,900","88,400","90,100","87,300","0.02K","2.28%"
"2023- 07- 10","87,900","86,600","90,000","86,500","336.68K","1.03%"
"2023- 07- 09","87,000","87,000","87,000","87,000","","0.00%"
"2023- 07- 07","87,000","85,900","87,900","85,800","219.84K","0.58%"
"2023- 07- 06","86,500","87,000","87,700","85,700","0.01K","-0.57%"
"2023- 07- 05","87,000","87,100","88,200","85,800","331.92K","-0.46%"
"2023- 07- 04","87,400","83,600","88,200","83,300","0.11K","4.55%"
"2023- 07- 03","83,600","84,100","84,100","81,800","0.01K","-0.48%"
"2023- 06- 30","84,000","82,000","85,200","80,900","277.22K","3.19%"
"2023- 06- 29","81,400","81,600","83,100","80,900","214.73K","-0.73%"
"2023- 06- 28","82,000","84,000","84,200","81,700","247.78K","-1.44%"
"2023- 06- 27","83,200","82,500","84,000","81,700","192.19K","0.60%"
"2023- 06- 26","82,700","81,500","83,100","80,800","174.43K","0.73%"
"2023- 06- 23","82,100","83,300","84,400","81,500","216.55K","-1.91%"
"2023- 06- 22","83,700","84,200","84,300","81,700","0.00K","-0.71%"
"2023- 06- 21","84,300","85,200","86,700","84,100","0.11K","-0.71%"
"2023- 06- 20","84,900","84,800","85,700","83,600","296.84K","0.71%"
"2023- 06- 19","84,300","86,100","86,700","83,500","0.09K","-1.86%"
"2023- 06- 16","85,900","83,500","86,300","82,600","608.58K","4.25%"
"2023- 06- 15","82,400","81,600","83,300","81,400","0.00K","1.23%"
"2023- 06- 14","81,400","80,700","82,300","80,200","231.21K","0.99%"
"2023- 06- 13","80,600","81,900","82,000","80,500","0.00K","-2.18%"
"2023- 06- 12","82,400","81,500","82,800","80,200","320.19K","2.11%"
"2023- 06- 11","80,700","80,700","80,700","80,700","","0.00%"
"2023- 06- 09","80,700","81,200","81,900","80,100","263.88K","0.12%"
"2023- 06- 08","80,600","81,300","83,800","80,600","0.47K","-0.74%"
"2023- 06- 07","81,200","82,700","82,700","80,600","418.08K","-0.85%"
"2023- 06- 06","81,900","81,900","81,900","81,900","","0.00%"
"2023- 06- 05","81,900","78,200","82,400","78,000","825.74K","6.23%"
"2023- 06- 02","77,100","75,100","77,200","74,400","323.62K","3.77%"
"2023- 06- 01","74,300","75,300","75,800","73,000","229.98K","-0.40%"
"2023- 05- 31","74,600","77,100","77,100","74,600","0.00K","-3.99%"
"2023- 05- 30","77,700","73,900","77,900","73,900","0.06K","6.29%"
"2023- 05- 26","73,100","74,300","74,300","72,100","239.22K","-1.22%"
"2023- 05- 25","74,000","75,400","77,000","73,700","240.83K","-2.12%"
"2023- 05- 24","75,600","75,100","78,500","74,700","427.68K","-0.66%"
"2023- 05- 23","76,100","77,300","77,700","76,000","361.82K","-1.04%"
"2023- 05- 22","76,900","69,900","77,000","69,800","751.26K","9.70%"
"2023- 05- 21","70,100","70,100","70,100","70,100","","0.00%"
"2023- 05- 19","70,100","69,100","70,200","68,400","222.03K","1.74%"
"2023- 05- 18","68,900","68,300","69,200","68,100","0.18K","1.47%"
"2023- 05- 17","67,900","68,400","69,100","67,700","214.68K","-1.45%"
"2023- 05- 16","68,900","69,400","69,500","68,200","149.00K","-1.15%"
"2023- 05- 15","69,700","69,500","71,000","68,700","151.59K","0.29%"
"2023- 05- 14","69,500","69,500","69,500","69,500","","0.00%"
"2023- 05- 12","69,500","71,500","71,500","69,500","207.01K","-2.66%"
"2023- 05- 11","71,400","72,400","73,300","71,400","212.46K","-0.83%"
"2023- 05- 10","72,000","72,600","72,800","71,700","170.12K","0.00%"
"2023- 05- 09","72,000","71,400","73,900","71,100","278.28K","0.98%"
"2023- 05- 08","71,300","70,600","72,300","70,500","0.01K","1.57%"
"2023- 05- 07","70,200","70,200","70,200","70,200","","0.00%"
"2023- 05- 04","70,200","70,900","71,900","69,700","170.81K","-1.27%"
"2023- 05- 03","71,100","72,400","74,200","71,000","0.14K","-2.47%"
"2023- 05- 02","72,900","73,700","73,800","70,700","342.99K","-0.68%"
"2023- 04- 28","73,400","71,100","75,300","70,600","442.54K","4.26%"
"2023- 04- 27","70,400","72,000","72,600","70,300","293.63K","-3.03%"
"2023- 04- 26","72,600","73,400","74,600","72,100","0.00K","-1.49%"
"2023- 04- 25","73,700","74,100","75,700","73,100","0.01K","-0.14%"
"2023- 04- 24","73,800","74,900","76,100","73,500","375.65K","0.14%"
"2023- 04- 23","73,700","73,700","73,700","73,700","","0.00%"
"2023- 04- 21","73,700","74,500","74,500","72,500","211.61K","-1.07%"
"2023- 04- 20","74,500","74,200","76,200","74,000","0.12K","0.54%"
"2023- 04- 19","74,100","72,500","75,200","72,400","0.01K","2.21%"
"2023- 04- 18","72,500","72,700","73,400","71,200","199.42K","-0.96%"
"2023- 04- 17","73,200","73,100","74,400","72,400","323.45K","0.83%"
"2023- 04- 16","72,600","72,600","72,600","72,600","","0.00%"
"2023- 04- 14","72,600","70,400","73,600","70,200","403.26K","3.13%"
"2023- 04- 13","70,400","69,900","70,700","68,700","227.20K","0.72%"
"2023- 04- 12","69,900","67,800","70,300","67,800","0.10K","2.79%"
"2023- 04- 11","68,000","67,800","68,400","66,400","252.08K","0.29%"
"2023- 04- 10","67,800","68,400","68,800","67,200","298.99K","-1.17%"
"2023- 04- 09","68,600","68,600","68,600","68,600","","0.00%"
"2023- 04- 07","68,600","69,100","69,200","68,200","147.17K","-0.44%"
"2023- 04- 06","68,900","69,300","69,900","68,600","155.87K","-0.58%"
"2023- 04- 05","69,300","71,000","71,000","68,800","0.02K","-2.94%"
"2023- 04- 04","71,400","70,700","71,900","70,200","0.02K","1.56%"
"2023- 04- 03","70,300","71,000","71,900","70,000","167.88K","0.14%"
"2023- 04- 02","70,200","70,200","70,200","70,200","","0.00%"
"2023- 03- 31","70,200","70,200","71,400","69,800","202.82K","0.86%"
"2023- 03- 30","69,600","69,500","70,300","68,500","150.21K","0.87%"
"2023- 03- 29","69,000","70,600","71,100","68,600","201.96K","-1.85%"
"2023- 03- 28","70,300","66,900","71,700","66,700","0.01K","5.40%"
"2023- 03- 27","66,700","66,800","67,000","65,200","0.04K","-0.15%"
"2023- 03- 24","66,800","67,000","67,500","66,200","146.22K","-0.30%"
"2023- 03- 23","67,000","67,600","68,600","66,500","170.18K","-1.18%"
"2023- 03- 22","67,800","70,200","70,400","67,500","0.04K","-2.31%"
"2023- 03- 21","69,400","67,400","70,000","67,300","0.01K","4.68%"
"2023- 03- 20","66,300","64,100","68,100","64,100","307.81K","3.43%"
"2023- 03- 19","64,100","64,100","64,100","64,100","","0.00%"
"2023- 03- 17","64,100","64,500","65,700","64,000","301.33K","0.63%"
"2023- 03- 16","63,700","64,400","64,700","63,300","0.02K","-2.90%"
"2023- 03- 15","65,600","65,800","66,900","65,000","0.65K","1.23%"
"2023- 03- 14","64,800","66,600","66,800","64,800","192.79K","-3.57%"
"2023- 03- 13","67,200","66,600","67,300","64,700","0.03K","0.60%"
"2023- 03- 12","66,800","66,800","66,800","66,800","","0.00%"
"2023- 03- 10","66,800","66,000","67,700","65,700","215.18K","-0.60%"
"2023- 03- 09","67,200","68,800","69,400","67,200","0.02K","-2.18%"
"2023- 03- 08","68,700","69,800","69,800","68,600","273.69K","-2.14%"
"2023- 03- 07","70,200","70,500","71,000","70,000","212.85K","-0.85%"
"2023- 03- 06","70,800","71,000","71,500","70,100","207.04K","-0.28%"
"2023- 03- 03","71,000","71,700","71,900","70,100","208.12K","-0.28%"
"2023- 03- 02","71,200","70,500","72,300","70,200","0.00K","1.42%"
"2023- 03- 01","70,200","70,200","70,200","70,200","","0.00%"
"2023- 02- 28","70,200","72,200","72,600","69,900","648.91K","-2.23%"
"2023- 02- 27","71,800","74,300","74,700","71,500","399.63K","-4.14%"
"2023- 02- 24","74,900","75,200","76,100","74,200","191.67K","-0.40%"
"2023- 02- 23","75,200","77,000","77,100","74,000","0.00K","-2.34%"
"2023- 02- 22","77,000","75,500","77,500","75,500","0.01K","0.00%"
"2023- 02- 21","77,000","74,000","77,400","73,800","517.26K","3.91%"
"2023- 02- 20","74,100","74,300","74,600","73,000","131.23K","-0.13%"
"2023- 02- 19","74,200","74,200","74,200","74,200","","0.00%"
"2023- 02- 17","74,200","73,300","74,900","72,800","218.20K","0.68%"
"2023- 02- 16","73,700","74,000","74,700","73,500","0.04K","-0.14%"
"2023- 02- 15","73,800","74,400","75,300","73,500","289.97K","-1.07%"
"2023- 02- 14","74,600","74,900","75,200","74,100","0.06K","0.40%"
"2023- 02- 13","74,300","74,400","75,100","73,300","342.22K","0.68%"
"2023- 02- 12","73,800","73,800","73,800","73,800","","0.00%"
"2023- 02- 10","73,800","72,300","73,800","71,800","365.47K","1.37%"
"2023- 02- 09","72,800","72,600","73,300","72,100","404.95K","0.14%"
"2023- 02- 08","72,700","75,600","75,700","72,100","1.09M","-3.32%"
"2023- 02- 07","75,200","79,600","80,100","74,800","716.75K","-5.41%"
"2023- 02- 06","79,500","80,800","80,800","78,700","192.88K","-1.61%"
"2023- 02- 05","80,800","80,800","80,800","80,800","","0.00%"
"2023- 02- 03","80,800","79,200","81,200","78,900","239.99K","1.38%"
"2023- 02- 02","79,700","81,200","81,400","79,700","200.12K","-1.12%"
"2023- 02- 01","80,600","80,600","81,000","79,400","182.78K","0.25%"
"2023- 01- 31","80,400","79,100","81,600","78,100","0.02K","1.39%"
"2023- 01- 30","79,300","79,900","80,300","78,800","213.66K","-0.50%"
"2023- 01- 29","79,700","79,700","79,700","79,700","","0.00%"
"2023- 01- 27","79,700","77,800","81,100","77,100","417.62K","2.71%"
"2023- 01- 26","77,600","76,900","78,100","76,500","219.01K","0.39%"
"2023- 01- 25","77,300","77,200","77,700","76,700","166.37K","1.05%"
"2023- 01- 20","76,500","75,600","77,000","75,500","158.70K","0.39%"
"2023- 01- 19","76,200","76,500","77,200","75,400","0.02K","-1.42%"
"2023- 01- 18","77,300","78,600","78,600","76,900","148.64K","-1.53%"
"2023- 01- 17","78,500","78,100","79,200","77,700","101.04K","0.77%"
"2023- 01- 16","77,900","79,200","79,200","77,300","174.34K","-1.52%"
"2023- 01- 13","79,100","78,200","80,200","77,900","255.84K","2.20%"
"2023- 01- 12","77,400","76,300","78,500","75,900","445.15K","2.38%"
"2023- 01- 11","75,600","75,600","76,300","75,100","172.22K","0.40%"
"2023- 01- 10","75,300","75,700","75,800","74,600","187.13K","-0.40%"
"2023- 01- 09","75,600","74,400","75,800","73,700","0.02K","2.72%"
"2023- 01- 08","73,600","73,600","73,600","73,600","","0.00%"
"2023- 01- 06","73,600","74,000","74,700","71,700","437.99K","-1.74%"
"2023- 01- 05","74,900","78,300","78,700","74,400","0.01K","-4.10%"
"2023- 01- 04","78,100","81,300","83,100","77,600","410.18K","-5.33%"
"2023- 01- 03","82,500","82,300","84,000","80,400","0.02K","1.35%"
"2023- 01- 02","81,400","84,200","85,500","80,400","263.15K","-3.67%"
