"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","25,000","25,300","25,300","24,850","27.24K","1.21%"
"2024- 02- 15","24,700","25,100","25,100","24,600","16.00K","-0.80%"
"2024- 02- 14","24,900","24,350","25,000","24,200","25.56K","0.40%"
"2024- 02- 13","24,800","24,050","24,800","24,050","35.81K","3.55%"
"2024- 02- 08","23,950","24,000","24,200","23,500","26.49K","1.48%"
"2024- 02- 07","23,600","23,500","24,150","23,450","23.68K","0.43%"
"2024- 02- 06","23,500","22,750","23,500","22,750","20.00K","1.29%"
"2024- 02- 05","23,200","23,300","23,850","22,650","41.32K","-1.28%"
"2024- 02- 02","23,500","23,400","23,950","23,150","41.07K","1.73%"
"2024- 02- 01","23,100","22,750","23,450","22,500","24.21K","1.09%"
"2024- 01- 31","22,850","23,350","23,450","22,800","33.46K","-2.77%"
"2024- 01- 30","23,500","23,700","24,350","23,400","26.24K","-1.26%"
"2024- 01- 29","23,800","24,650","24,650","23,750","30.87K","-1.24%"
"2024- 01- 26","24,100","24,250","24,600","23,800","30.95K","-0.82%"
"2024- 01- 25","24,300","25,050","25,100","24,150","0.05K","-3.57%"
"2024- 01- 24","25,200","25,550","25,800","25,100","27.46K","-1.37%"
"2024- 01- 23","25,550","25,450","25,950","25,250","22.15K","0.79%"
"2024- 01- 22","25,350","25,950","26,450","25,050","60.17K","-2.31%"
"2024- 01- 19","25,950","25,950","26,950","25,950","33.97K","0.19%"
"2024- 01- 18","25,900","26,000","26,700","25,850","39.82K","0.19%"
"2024- 01- 17","25,850","26,750","26,800","25,600","47.39K","-3.18%"
"2024- 01- 16","26,700","26,800","27,150","26,250","40.99K","-1.29%"
"2024- 01- 15","27,050","25,600","27,450","25,400","101.58K","4.84%"
"2024- 01- 14","25,800","25,800","25,800","25,800","","0.00%"
"2024- 01- 12","25,800","26,050","26,300","25,250","86.54K","-2.64%"
"2024- 01- 11","26,500","27,100","27,400","26,500","0.01K","0.00%"
"2024- 01- 10","26,500","25,500","28,100","25,500","0.00K","4.74%"
"2024- 01- 09","25,300","25,450","26,300","25,300","33.55K","1.20%"
"2024- 01- 08","25,000","25,900","25,900","25,000","37.72K","-2.91%"
"2024- 01- 05","25,750","25,450","26,100","25,250","29.62K","0.98%"
"2024- 01- 04","25,500","26,500","26,600","25,300","66.48K","-4.32%"
"2024- 01- 03","26,650","26,250","26,900","26,050","80.87K","1.52%"
"2024- 01- 02","26,250","26,150","26,500","25,750","56.55K","-0.38%"
"2023- 12- 28","26,350","26,600","26,700","26,000","95.21K","0.19%"
"2023- 12- 27","26,300","25,000","26,400","24,900","265.76K","8.68%"
"2023- 12- 26","24,200","24,750","25,000","24,200","51.67K","-1.02%"
"2023- 12- 22","24,450","24,400","24,650","24,050","40.81K","1.24%"
