"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","44,500","43,500","44,500","43,100","1.89M","3.49%"
"2024- 02- 15","43,000","44,450","44,450","42,900","0.03K","-1.83%"
"2024- 02- 14","43,800","44,000","44,450","43,350","1.74M","-1.57%"
"2024- 02- 13","44,500","44,650","45,750","44,100","0.09K","0.79%"
"2024- 02- 12","44,150","44,150","44,150","44,150","","0.00%"
"2024- 02- 08","44,150","42,450","44,350","42,250","3.72M","3.03%"
"2024- 02- 07","42,850","42,050","43,100","41,550","0.15K","1.66%"
"2024- 02- 06","42,150","42,550","43,300","41,850","1.95M","-1.29%"
"2024- 02- 05","42,700","44,400","44,400","41,150","0.11K","-5.74%"
"2024- 02- 04","45,300","45,300","45,300","45,300","","0.00%"
"2024- 02- 02","45,300","43,350","45,450","41,500","5.59M","6.59%"
"2024- 02- 01","42,500","41,150","42,500","41,050","0.01K","4.04%"
"2024- 01- 31","40,850","39,550","40,950","39,550","0.29K","2.25%"
"2024- 01- 30","39,950","40,250","40,600","39,900","1.37M","-1.36%"
"2024- 01- 29","40,500","39,750","41,000","39,550","0.13K","1.76%"
"2024- 01- 26","39,800","39,300","40,050","39,300","969.86K","0.38%"
"2024- 01- 25","39,650","39,700","39,900","39,450","1.06M","-1.00%"
"2024- 01- 24","40,050","38,900","40,450","38,750","2.48M","2.69%"
"2024- 01- 23","39,000","38,000","39,000","37,750","0.01K","4.98%"
"2024- 01- 22","37,150","37,050","37,350","36,800","472.09K","0.95%"
"2024- 01- 19","36,800","36,650","37,100","36,400","595.23K","1.24%"
"2024- 01- 18","36,350","36,550","36,600","36,100","640.36K","-0.55%"
"2024- 01- 17","36,550","37,200","37,600","36,550","720.84K","-0.81%"
"2024- 01- 16","36,850","36,800","37,100","36,550","443.03K","-0.94%"
"2024- 01- 15","37,200","36,850","37,350","36,750","390.99K","1.50%"
"2024- 01- 14","36,650","36,650","36,650","36,650","","0.00%"
"2024- 01- 12","36,650","37,200","37,250","36,550","526.69K","-1.48%"
"2024- 01- 11","37,200","37,150","37,850","37,100","0.36K","1.22%"
"2024- 01- 10","36,750","37,200","37,550","36,700","384.73K","-1.34%"
"2024- 01- 09","37,250","37,450","37,500","36,800","388.45K","0.81%"
"2024- 01- 08","36,950","37,100","37,350","36,750","356.55K","0.27%"
"2024- 01- 05","36,850","37,100","37,300","36,650","670.52K","-1.21%"
"2024- 01- 04","37,300","37,950","38,000","37,050","885.12K","-1.58%"
"2024- 01- 03","37,900","39,000","39,200","37,900","0.00K","-3.68%"
"2024- 01- 02","39,350","40,150","40,150","38,400","0.00K","-1.99%"
"2023- 12- 28","40,150","39,100","40,150","38,650","1.04M","2.95%"
"2023- 12- 27","39,000","38,950","39,000","38,500","524.63K","-0.26%"
"2023- 12- 26","39,100","39,200","39,300","38,550","746.41K","0.77%"
"2023- 12- 25","38,800","38,800","38,800","38,800","","0.00%"
"2023- 12- 22","38,800","39,350","39,500","38,800","387.14K","-1.27%"
"2023- 12- 21","39,300","39,150","39,400","38,900","0.04K","-0.25%"
"2023- 12- 20","39,400","38,650","39,450","38,550","0.13K","2.47%"
"2023- 12- 19","38,450","38,200","38,750","38,150","648.09K","-0.65%"
"2023- 12- 18","38,700","38,500","38,700","38,350","0.00K","-0.51%"
"2023- 12- 17","38,900","38,900","38,900","38,900","","0.00%"
"2023- 12- 15","38,900","38,000","38,900","37,950","1.47M","2.64%"
"2023- 12- 14","37,900","37,400","37,900","37,150","0.00K","2.29%"
"2023- 12- 13","37,050","37,000","37,350","36,950","494.25K","-0.27%"
"2023- 12- 12","37,150","36,850","37,150","36,600","0.10K","1.50%"
"2023- 12- 11","36,600","36,950","36,950","36,500","576.35K","-0.14%"
"2023- 12- 08","36,650","36,650","36,800","36,250","536.64K","0.83%"
"2023- 12- 07","36,350","36,400","36,700","36,200","575.46K","-0.95%"
"2023- 12- 06","36,700","36,500","37,000","36,500","612.92K","0.00%"
"2023- 12- 05","36,700","36,550","36,850","36,300","619.90K","-0.14%"
"2023- 12- 04","36,750","36,450","36,750","36,350","640.32K","0.96%"
"2023- 12- 01","36,400","36,900","36,950","36,300","627.32K","-1.36%"
"2023- 11- 30","36,900","36,200","36,900","36,050","1.36M","1.65%"
"2023- 11- 29","36,300","36,600","36,950","36,200","580.37K","-1.89%"
"2023- 11- 28","37,000","37,050","37,100","36,600","741.96K","0.68%"
"2023- 11- 27","36,750","36,500","37,000","36,450","601.70K","0.00%"
"2023- 11- 26","36,750","36,750","36,750","36,750","","0.00%"
"2023- 11- 24","36,750","37,050","37,100","36,750","404.38K","-0.54%"
"2023- 11- 23","36,950","36,700","37,350","36,700","0.00K","0.27%"
"2023- 11- 22","36,850","36,550","37,000","36,550","473.97K","-0.27%"
"2023- 11- 21","36,950","36,500","37,000","36,350","0.01K","1.79%"
"2023- 11- 20","36,300","36,000","36,500","35,850","506.62K","0.55%"
"2023- 11- 19","36,100","36,100","36,100","36,100","","0.00%"
"2023- 11- 17","36,100","36,300","36,500","35,950","502.16K","-0.69%"
"2023- 11- 16","36,350","36,400","36,600","36,050","589.03K","0.14%"
"2023- 11- 15","36,300","36,350","36,400","35,850","1.20M","1.68%"
"2023- 11- 14","35,700","35,500","36,000","35,450","0.00K","0.85%"
"2023- 11- 13","35,400","35,600","35,600","35,150","471.99K","0.28%"
"2023- 11- 10","35,300","34,750","35,400","34,750","570.53K","1.44%"
"2023- 11- 09","34,800","34,750","35,150","34,750","815.01K","-0.29%"
"2023- 11- 08","34,900","35,350","35,450","34,700","764.72K","-0.43%"
"2023- 11- 07","35,050","35,400","35,650","34,750","1.18M","-2.91%"
"2023- 11- 06","36,100","35,050","36,100","34,750","0.08K","3.44%"
"2023- 11- 05","34,900","34,900","34,900","34,900","","0.00%"
"2023- 11- 03","34,900","34,950","35,050","34,700","750.82K","1.16%"
"2023- 11- 02","34,500","35,050","35,500","34,350","1.22M","-1.43%"
"2023- 11- 01","35,000","34,750","35,100","34,450","742.49K","0.72%"
"2023- 10- 31","34,750","34,400","34,850","34,100","1.16M","1.91%"
"2023- 10- 30","34,100","34,950","35,100","33,650","0.00K","-2.57%"
"2023- 10- 27","35,000","35,550","35,800","34,900","748.51K","-0.14%"
"2023- 10- 26","35,050","35,500","35,500","35,000","596.97K","-0.85%"
"2023- 10- 25","35,350","35,150","35,500","34,950","0.00K","1.00%"
"2023- 10- 24","35,000","35,450","35,500","34,750","485.15K","-0.28%"
"2023- 10- 23","35,100","35,950","35,950","35,000","820.42K","-2.36%"
"2023- 10- 22","35,950","35,950","35,950","35,950","","0.00%"
"2023- 10- 20","35,950","35,950","36,050","35,550","663.81K","0.00%"
"2023- 10- 19","35,950","36,050","36,200","35,800","639.76K","-1.24%"
"2023- 10- 18","36,400","35,550","36,550","35,450","0.00K","3.12%"
"2023- 10- 17","35,300","36,000","36,000","35,300","462.56K","-0.56%"
"2023- 10- 16","35,500","35,300","35,950","35,300","639.95K","0.00%"
"2023- 10- 13","35,500","35,150","35,950","35,150","434.78K","-0.14%"
"2023- 10- 12","35,550","35,500","35,700","35,050","925.38K","0.14%"
"2023- 10- 11","35,500","35,600","35,800","35,200","692.74K","-0.14%"
"2023- 10- 10","35,550","36,250","36,350","35,400","863.18K","0.57%"
"2023- 10- 06","35,350","34,500","35,600","34,350","871.76K","3.06%"
"2023- 10- 05","34,300","35,100","35,300","34,200","1.01M","-2.14%"
"2023- 10- 04","35,050","35,050","35,350","34,700","1.34M","-1.54%"
"2023- 10- 03","35,600","35,600","35,600","35,600","","0.00%"
"2023- 09- 27","35,600","35,250","35,850","35,100","644.92K","0.00%"
"2023- 09- 26","35,600","36,450","36,650","35,500","0.01K","-4.04%"
"2023- 09- 25","37,100","37,400","37,500","36,850","0.00K","-0.93%"
"2023- 09- 22","37,450","37,200","37,550","37,100","652.43K","-0.13%"
"2023- 09- 21","37,500","37,800","37,800","37,250","0.16K","-0.79%"
"2023- 09- 20","37,800","37,300","37,850","37,150","710.34K","1.20%"
"2023- 09- 19","37,350","37,600","37,850","37,250","627.42K","-0.93%"
"2023- 09- 18","37,700","37,600","38,000","36,850","1.15M","-0.79%"
"2023- 09- 17","38,000","38,000","38,000","38,000","","0.00%"
"2023- 09- 15","38,000","36,950","38,200","36,700","2.45M","3.68%"
"2023- 09- 14","36,650","37,100","37,100","36,450","1.08M","-0.27%"
"2023- 09- 13","36,750","35,900","36,750","35,900","972.53K","2.08%"
"2023- 09- 12","36,000","36,600","36,650","35,650","0.10K","-1.23%"
"2023- 09- 11","36,450","35,800","36,500","35,750","0.00K","1.96%"
"2023- 09- 08","35,750","35,700","35,850","35,500","388.31K","0.14%"
"2023- 09- 07","35,700","35,400","35,850","35,400","507.67K","0.00%"
"2023- 09- 06","35,700","35,500","35,950","35,500","0.00K","0.42%"
"2023- 09- 05","35,550","35,550","35,900","35,500","411.47K","-0.42%"
"2023- 09- 04","35,700","35,750","35,750","35,450","388.87K","0.71%"
"2023- 09- 01","35,450","35,900","36,000","35,400","535.44K","-0.28%"
"2023- 08- 31","35,550","35,750","36,000","35,450","0.00K","0.42%"
"2023- 08- 30","35,400","35,950","36,000","35,400","0.02K","-0.56%"
"2023- 08- 29","35,600","35,550","35,800","35,550","0.03K","0.14%"
"2023- 08- 28","35,550","35,650","35,800","35,350","497.75K","0.99%"
"2023- 08- 25","35,200","34,850","35,400","34,850","654.31K","0.43%"
"2023- 08- 24","35,050","35,100","35,350","35,050","0.28K","0.00%"
"2023- 08- 23","35,050","34,800","35,300","34,800","659.56K","0.29%"
"2023- 08- 22","34,950","35,050","35,200","34,850","0.04K","-0.43%"
"2023- 08- 21","35,100","35,150","35,350","34,900","743.89K","0.86%"
"2023- 08- 18","34,800","34,500","35,300","34,500","938.40K","0.14%"
"2023- 08- 17","34,750","34,300","35,050","34,300","857.22K","0.58%"
"2023- 08- 16","34,550","34,600","34,700","34,400","747.83K","-1.14%"
"2023- 08- 15","34,950","34,950","34,950","34,950","","0.00%"
"2023- 08- 14","34,950","34,800","35,150","34,700","609.57K","0.43%"
"2023- 08- 11","34,800","34,800","35,650","34,750","966.14K","0.00%"
"2023- 08- 10","34,800","34,900","35,450","34,800","985.84K","-0.85%"
"2023- 08- 09","35,100","35,500","35,700","35,100","891.00K","-1.54%"
"2023- 08- 08","35,650","35,800","35,800","35,400","1.14M","0.28%"
"2023- 08- 07","35,550","35,100","35,750","34,950","1.39M","1.28%"
"2023- 08- 04","35,100","34,950","35,450","34,850","911.76K","0.43%"
"2023- 08- 03","34,950","35,600","35,700","34,850","1.15M","-1.83%"
"2023- 08- 02","35,600","35,800","36,000","35,350","0.20K","-0.97%"
"2023- 08- 01","35,950","35,000","36,000","34,900","0.00K","2.57%"
"2023- 07- 31","35,050","34,900","35,150","34,650","0.09K","0.43%"
"2023- 07- 30","34,900","34,900","34,900","34,900","","0.00%"
"2023- 07- 28","34,900","34,650","35,050","34,350","1.41M","-0.71%"
"2023- 07- 27","35,150","33,550","35,150","33,550","0.03K","5.24%"
"2023- 07- 26","33,400","32,900","33,650","32,450","0.42K","1.06%"
"2023- 07- 25","33,050","33,350","33,550","32,900","0.02K","-0.75%"
"2023- 07- 24","33,300","33,800","33,950","33,250","981.96K","-1.91%"
"2023- 07- 23","33,950","33,950","33,950","33,950","","0.00%"
"2023- 07- 21","33,950","34,300","34,450","33,700","769.62K","0.44%"
"2023- 07- 20","33,800","33,600","33,950","33,500","708.92K","0.75%"
"2023- 07- 19","33,550","33,950","34,150","33,400","697.70K","-0.15%"
"2023- 07- 18","33,600","34,450","34,450","33,600","563.21K","-1.32%"
"2023- 07- 17","34,050","34,050","34,300","33,850","607.96K","-0.15%"
"2023- 07- 16","34,100","34,100","34,100","34,100","","0.00%"
"2023- 07- 14","34,100","33,600","34,350","33,600","1.16M","2.25%"
"2023- 07- 13","33,350","33,600","33,900","33,350","1.36M","0.00%"
"2023- 07- 12","33,350","33,300","33,450","32,800","955.07K","0.60%"
"2023- 07- 11","33,150","33,350","33,550","32,950","0.00K","1.38%"
"2023- 07- 10","32,700","33,100","33,200","32,500","1.18M","0.62%"
"2023- 07- 07","32,500","32,900","32,950","32,400","1.19M","-1.66%"
"2023- 07- 06","33,050","33,700","33,750","32,950","0.00K","-2.07%"
"2023- 07- 05","33,750","34,200","34,450","33,650","0.11K","-1.03%"
"2023- 07- 04","34,100","34,350","34,500","34,100","627.73K","-1.16%"
"2023- 07- 03","34,500","34,100","34,500","34,100","0.01K","1.47%"
"2023- 06- 30","34,000","34,200","34,450","33,900","713.52K","0.44%"
"2023- 06- 29","33,850","34,350","34,500","33,850","986.49K","-2.45%"
"2023- 06- 28","34,700","34,700","34,900","34,550","1.09M","0.14%"
"2023- 06- 27","34,650","34,700","34,800","34,300","822.73K","0.00%"
"2023- 06- 26","34,650","34,500","34,850","34,250","0.00K","0.73%"
"2023- 06- 23","34,400","34,500","34,700","34,350","630.75K","-1.01%"
"2023- 06- 22","34,750","34,250","34,750","34,250","0.01K","1.46%"
"2023- 06- 21","34,250","34,550","34,550","34,250","0.12K","-1.01%"
"2023- 06- 20","34,600","34,550","34,800","34,500","585.93K","0.14%"
"2023- 06- 19","34,550","34,800","34,900","34,500","847.20K","-0.72%"
"2023- 06- 18","34,800","34,800","34,800","34,800","","0.00%"
"2023- 06- 16","34,800","35,050","35,250","34,700","1.77M","0.00%"
"2023- 06- 15","34,800","34,900","35,000","34,700","900.95K","0.00%"
"2023- 06- 14","34,800","34,950","35,000","34,600","1.02M","-0.71%"
"2023- 06- 13","35,050","35,300","35,350","34,950","1.16M","-0.57%"
"2023- 06- 12","35,250","35,750","35,850","35,150","850.75K","-1.26%"
"2023- 06- 11","35,700","35,700","35,700","35,700","","0.00%"
"2023- 06- 09","35,700","35,400","35,750","35,350","1.06M","1.13%"
"2023- 06- 08","35,300","35,250","35,400","35,050","1.32M","0.28%"
"2023- 06- 07","35,200","35,700","35,700","35,200","1.20M","-0.14%"
"2023- 06- 05","35,250","35,300","35,600","35,250","992.99K","0.86%"
"2023- 06- 04","34,950","34,950","34,950","34,950","","0.00%"
"2023- 06- 02","34,950","34,900","35,150","34,800","880.59K","0.72%"
"2023- 06- 01","34,700","35,200","35,350","34,700","972.61K","-1.00%"
"2023- 05- 31","35,050","35,050","35,700","35,050","5.20M","-0.43%"
"2023- 05- 30","35,200","34,900","35,450","34,750","0.02K","1.15%"
"2023- 05- 26","34,800","34,850","35,200","34,800","955.39K","-0.57%"
"2023- 05- 25","35,000","35,100","35,300","34,900","1.04M","-1.13%"
"2023- 05- 24","35,400","35,250","35,450","35,100","742.88K","0.43%"
"2023- 05- 23","35,250","35,500","35,600","35,250","754.42K","-0.14%"
"2023- 05- 22","35,300","35,150","35,600","35,150","1.04M","0.28%"
"2023- 05- 19","35,200","34,850","35,250","34,800","1.02M","0.86%"
"2023- 05- 18","34,900","34,850","35,050","34,700","971.57K","0.87%"
"2023- 05- 17","34,600","34,500","34,850","34,400","1.30M","0.14%"
"2023- 05- 16","34,550","34,750","35,100","34,500","1.29M","-0.58%"
"2023- 05- 15","34,750","34,800","34,800","34,400","1.24M","0.29%"
"2023- 05- 14","34,650","34,650","34,650","34,650","","0.00%"
"2023- 05- 12","34,650","35,100","35,350","34,550","1.39M","-1.84%"
"2023- 05- 11","35,300","35,050","35,850","35,000","0.01K","1.44%"
"2023- 05- 10","34,800","35,300","35,450","34,600","1.28M","-2.11%"
"2023- 05- 09","35,550","35,500","35,700","35,250","0.01K","-0.56%"
"2023- 05- 08","35,750","35,300","36,000","35,300","0.01K","2.00%"
"2023- 05- 04","35,050","34,600","35,150","34,550","698.34K","0.57%"
"2023- 05- 03","34,850","35,150","35,150","34,800","0.02K","-1.69%"
"2023- 05- 02","35,450","34,900","35,450","34,850","873.95K","1.43%"
"2023- 04- 28","34,950","34,950","35,600","34,800","1.31M","0.14%"
"2023- 04- 27","34,900","35,000","35,250","34,550","1.09M","-1.27%"
"2023- 04- 26","35,350","35,450","35,550","34,800","884.78K","-0.84%"
"2023- 04- 25","35,650","35,550","36,100","35,350","0.01K","0.85%"
"2023- 04- 24","35,350","35,850","36,000","35,250","1.12M","-1.39%"
"2023- 04- 21","35,850","35,800","35,900","35,500","851.69K","-0.14%"
"2023- 04- 20","35,900","35,450","35,900","35,300","899.31K","0.70%"
"2023- 04- 19","35,650","35,350","35,900","35,300","0.03K","1.13%"
"2023- 04- 18","35,250","35,600","35,600","35,050","959.28K","-0.70%"
"2023- 04- 17","35,500","35,700","35,950","35,300","1.00M","0.42%"
"2023- 04- 16","35,350","35,350","35,350","35,350","","0.00%"
"2023- 04- 14","35,350","35,000","35,650","34,950","1.51M","1.29%"
"2023- 04- 13","34,900","34,500","34,900","34,300","1.54M","0.58%"
"2023- 04- 12","34,700","34,650","35,000","34,500","1.04M","0.14%"
"2023- 04- 11","34,650","34,600","34,850","34,400","916.18K","0.29%"
"2023- 04- 10","34,550","34,600","35,050","34,500","928.38K","-1.00%"
"2023- 04- 09","34,900","34,900","34,900","34,900","","0.00%"
"2023- 04- 07","34,900","34,350","35,000","34,300","798.81K","1.75%"
"2023- 04- 06","34,300","35,000","35,200","34,300","1.22M","-2.14%"
"2023- 04- 05","35,050","35,150","35,350","34,850","0.00K","-0.28%"
"2023- 04- 04","35,150","34,750","35,150","34,600","975.10K","1.74%"
"2023- 04- 03","34,550","35,150","35,250","34,550","1.57M","-2.26%"
"2023- 04- 02","35,350","35,350","35,350","35,350","","0.00%"
"2023- 03- 31","35,350","34,750","35,450","34,550","1.64M","0.71%"
"2023- 03- 30","35,100","36,000","36,000","34,950","0.08K","-3.04%"
"2023- 03- 29","36,200","36,000","36,250","35,800","0.31K","0.70%"
"2023- 03- 28","35,950","35,800","36,150","35,350","1.52M","3.16%"
"2023- 03- 27","34,850","34,650","35,050","34,450","1.08M","0.87%"
"2023- 03- 26","34,550","34,550","34,550","34,550","","0.00%"
"2023- 03- 24","34,550","35,250","35,250","34,550","1.78M","-3.36%"
"2023- 03- 23","35,750","35,050","35,950","35,000","1.38M","0.85%"
"2023- 03- 22","35,450","35,700","35,850","35,250","1.55M","1.43%"
"2023- 03- 21","34,950","34,600","35,300","34,500","1.64M","0.72%"
