"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","21,300","20,950","21,450","20,950","175.34K","2.16%"
"2024- 02- 15","20,850","21,800","21,800","20,850","228.52K","-2.34%"
"2024- 02- 14","21,350","21,100","21,450","20,900","127.54K","0.23%"
"2024- 02- 13","21,300","21,050","21,350","21,000","0.01K","2.16%"
"2024- 02- 08","20,850","21,100","21,100","20,750","148.57K","0.24%"
"2024- 02- 07","20,800","20,750","21,100","20,500","191.83K","1.71%"
"2024- 02- 06","20,450","20,500","20,800","20,150","153.94K","-1.45%"
"2024- 02- 05","20,750","21,000","21,100","20,400","0.02K","-0.95%"
"2024- 02- 04","20,950","20,950","20,950","20,950","","0.00%"
"2024- 02- 02","20,950","20,600","21,200","20,550","203.41K","1.95%"
"2024- 02- 01","20,550","20,500","20,850","20,000","317.27K","-0.72%"
"2024- 01- 31","20,700","20,650","20,900","20,550","0.01K","0.00%"
"2024- 01- 30","20,700","21,350","21,400","20,700","0.01K","-1.66%"
"2024- 01- 29","21,050","21,550","21,650","21,050","187.27K","-1.64%"
"2024- 01- 26","21,400","21,100","21,750","21,000","152.22K","0.23%"
"2024- 01- 25","21,350","21,650","21,650","21,050","161.29K","-1.39%"
"2024- 01- 24","21,650","21,600","22,300","21,600","277.39K","1.64%"
"2024- 01- 23","21,300","20,850","21,550","20,850","200.12K","1.19%"
"2024- 01- 22","21,050","21,350","21,400","20,700","195.72K","0.96%"
"2024- 01- 19","20,850","20,950","21,950","20,800","439.91K","0.72%"
"2024- 01- 18","20,700","20,950","21,450","20,550","249.87K","-2.13%"
"2024- 01- 17","21,150","22,150","22,150","21,100","0.04K","-4.51%"
"2024- 01- 16","22,150","22,300","22,650","22,100","142.81K","-1.77%"
"2024- 01- 15","22,550","22,450","23,450","22,200","255.11K","0.00%"
"2024- 01- 14","22,550","22,550","22,550","22,550","","0.00%"
"2024- 01- 12","22,550","22,400","22,850","22,150","162.02K","-0.22%"
"2024- 01- 11","22,600","23,250","23,300","22,450","0.12K","-1.74%"
"2024- 01- 10","23,000","22,900","23,750","22,800","327.28K","1.77%"
"2024- 01- 09","22,600","22,300","23,000","22,300","221.86K","2.03%"
"2024- 01- 08","22,150","22,250","22,600","22,100","359.38K","-3.28%"
"2024- 01- 07","22,900","22,900","22,900","22,900","","0.00%"
"2024- 01- 05","22,900","23,350","23,600","22,800","244.39K","-2.35%"
"2024- 01- 04","23,450","24,400","24,400","23,350","0.03K","-4.29%"
"2024- 01- 03","24,500","23,200","25,000","23,000","0.06K","4.48%"
"2024- 01- 02","23,450","23,200","23,550","22,700","323.99K","1.08%"
"2023- 12- 28","23,200","22,800","23,550","22,500","435.03K","1.75%"
"2023- 12- 27","22,800","22,750","22,900","22,150","0.22K","1.33%"
"2023- 12- 26","22,500","22,250","22,600","21,950","223.02K","1.58%"
"2023- 12- 25","22,150","22,150","22,150","22,150","","0.00%"
"2023- 12- 22","22,150","22,550","22,700","22,100","174.90K","-1.56%"
"2023- 12- 21","22,500","22,150","23,300","21,800","480.71K","0.67%"
"2023- 12- 20","22,350","22,250","22,600","22,200","0.20K","1.36%"
"2023- 12- 19","22,050","22,350","22,400","21,900","228.85K","-2.00%"
"2023- 12- 18","22,500","22,950","22,950","22,300","0.00K","-0.22%"
"2023- 12- 17","22,550","22,550","22,550","22,550","","0.00%"
"2023- 12- 15","22,550","22,600","23,600","22,400","595.44K","-0.66%"
"2023- 12- 14","22,700","22,750","23,200","22,250","0.04K","2.95%"
"2023- 12- 13","22,050","22,450","23,100","21,900","315.08K","-1.56%"
"2023- 12- 12","22,400","21,450","22,550","21,250","1.47K","5.41%"
"2023- 12- 11","21,250","21,250","21,600","20,700","454.24K","-1.16%"
"2023- 12- 08","21,500","21,650","21,850","21,200","293.67K","-0.46%"
"2023- 12- 07","21,600","21,950","22,150","21,500","247.41K","-1.37%"
"2023- 12- 06","21,900","21,900","22,600","21,850","214.70K","-0.45%"
"2023- 12- 05","22,000","22,600","22,600","21,950","357.56K","-3.08%"
"2023- 12- 04","22,700","23,000","23,250","22,500","0.01K","-1.09%"
"2023- 12- 03","22,950","22,950","22,950","22,950","","0.00%"
"2023- 12- 01","22,950","24,550","24,550","22,850","523.85K","-5.56%"
"2023- 11- 30","24,300","23,600","24,350","23,350","1.02K","3.85%"
"2023- 11- 29","23,400","24,050","24,400","23,000","732.79K","-1.47%"
"2023- 11- 28","23,750","24,450","24,900","23,500","733.85K","-1.45%"
"2023- 11- 27","24,100","23,450","25,500","23,000","0.01K","6.87%"
"2023- 11- 26","22,550","22,550","22,550","22,550","","0.00%"
"2023- 11- 24","22,550","21,050","22,950","20,850","1.43M","8.41%"
"2023- 11- 23","20,800","20,650","21,200","20,450","319.79K","0.24%"
"2023- 11- 22","20,750","20,700","21,150","20,700","0.02K","-1.43%"
"2023- 11- 21","21,050","20,900","21,250","20,600","0.37K","3.19%"
"2023- 11- 20","20,400","18,900","21,400","18,900","1.14M","8.05%"
"2023- 11- 19","18,880","18,880","18,880","18,880","","0.00%"
"2023- 11- 17","18,880","19,450","19,450","18,800","464.68K","-2.98%"
"2023- 11- 16","19,460","19,430","20,100","19,400","0.00K","0.31%"
"2023- 11- 15","19,400","19,080","19,400","18,860","357.47K","5.15%"
"2023- 11- 14","18,450","18,200","18,450","18,110","136.95K","2.61%"
"2023- 11- 13","17,980","18,520","18,600","17,980","156.92K","-1.91%"
"2023- 11- 12","18,330","18,330","18,330","18,330","","0.00%"
"2023- 11- 10","18,330","18,800","18,800","18,290","165.05K","-3.42%"
"2023- 11- 09","18,980","19,110","19,260","18,880","160.25K","-0.68%"
"2023- 11- 08","19,110","19,970","20,150","19,110","254.76K","-3.48%"
"2023- 11- 07","19,800","19,990","20,100","18,890","615.88K","0.20%"
