"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","7,990","7,770","8,090","7,670","2.79M","3.77%"
"2024- 02- 15","7,700","7,800","7,830","7,680","0.00K","-0.65%"
"2024- 02- 14","7,750","7,690","7,820","7,610","1.68M","-0.90%"
"2024- 02- 13","7,820","7,540","7,820","7,490","1.31K","4.83%"
"2024- 02- 12","7,460","7,460","7,460","7,460","","0.00%"
"2024- 02- 08","7,460","7,580","7,590","7,460","1.72M","-1.58%"
"2024- 02- 07","7,580","7,410","7,620","7,400","1.15K","2.99%"
"2024- 02- 06","7,360","7,800","7,880","7,310","6.01M","-6.84%"
"2024- 02- 05","7,900","8,740","8,890","7,900","4.22K","-5.95%"
"2024- 02- 04","8,400","8,400","8,400","8,400","","0.00%"
"2024- 02- 02","8,400","7,810","8,460","7,790","7.33M","8.67%"
"2024- 02- 01","7,730","7,740","7,810","7,570","2.18M","0.13%"
"2024- 01- 31","7,720","7,550","7,990","7,530","0.26K","1.98%"
"2024- 01- 30","7,570","7,760","7,840","7,560","0.01K","-1.94%"
"2024- 01- 29","7,720","7,670","7,830","7,560","2.32K","0.65%"
"2024- 01- 28","7,670","7,670","7,670","7,670","","0.00%"
"2024- 01- 26","7,670","7,270","7,730","7,260","4.16M","6.38%"
"2024- 01- 25","7,210","7,020","7,330","7,010","1.96M","2.85%"
"2024- 01- 24","7,010","7,230","7,240","6,900","1.81M","-2.64%"
"2024- 01- 23","7,200","7,100","7,280","7,090","958.64K","1.55%"
"2024- 01- 22","7,090","7,330","7,330","7,090","1.06M","-2.21%"
"2024- 01- 19","7,250","7,150","7,280","7,130","1.23M","2.55%"
"2024- 01- 18","7,070","7,030","7,180","7,020","1.13M","-0.14%"
"2024- 01- 17","7,080","7,380","7,380","7,050","0.05K","-4.07%"
"2024- 01- 16","7,380","7,470","7,520","7,360","0.03K","-1.20%"
"2024- 01- 15","7,470","7,630","7,630","7,440","1.17M","-1.97%"
"2024- 01- 14","7,620","7,620","7,620","7,620","","0.00%"
"2024- 01- 12","7,620","7,520","7,690","7,460","1.55M","1.33%"
"2024- 01- 11","7,520","7,670","7,700","7,510","0.00K","0.40%"
"2024- 01- 10","7,490","7,510","7,560","7,470","991.79K","-0.13%"
"2024- 01- 09","7,500","7,470","7,540","7,420","0.17K","1.35%"
"2024- 01- 08","7,400","7,440","7,480","7,370","1.02M","-0.40%"
"2024- 01- 07","7,430","7,430","7,430","7,430","","0.00%"
"2024- 01- 05","7,430","7,510","7,610","7,430","1.15M","-1.33%"
"2024- 01- 04","7,530","7,500","7,600","7,430","1.37M","-0.79%"
"2024- 01- 03","7,590","7,930","7,950","7,560","0.15K","-5.60%"
"2024- 01- 02","8,040","8,120","8,170","7,980","0.04K","-0.99%"
"2023- 12- 28","8,120","8,050","8,170","7,930","1.24M","1.37%"
"2023- 12- 27","8,010","8,100","8,160","7,880","0.00K","-2.20%"
"2023- 12- 26","8,190","8,160","8,280","8,040","0.01K","1.87%"
"2023- 12- 22","8,040","8,280","8,290","8,040","1.34M","-1.95%"
"2023- 12- 21","8,200","8,000","8,210","7,990","2.00K","0.37%"
"2023- 12- 20","8,170","8,010","8,340","8,000","0.02K","2.90%"
"2023- 12- 19","7,940","7,850","8,000","7,770","1.57M","0.89%"
"2023- 12- 18","7,870","7,900","7,900","7,750","0.82K","-0.13%"
"2023- 12- 17","7,880","7,880","7,880","7,880","","0.00%"
"2023- 12- 15","7,880","7,510","7,970","7,510","3.60M","5.91%"
"2023- 12- 14","7,440","7,470","7,510","7,400","1.44M","1.36%"
"2023- 12- 13","7,340","7,570","7,580","7,320","1.71M","-3.04%"
