"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","41,100","40,800","41,150","40,600","71.35K","1.23%"
"2024- 02- 15","40,600","40,950","40,950","40,600","0.00K","-0.12%"
"2024- 02- 14","40,650","41,050","41,100","40,550","72.63K","-1.69%"
"2024- 02- 13","41,350","41,800","42,000","41,250","73.56K","-0.72%"
"2024- 02- 12","41,650","41,650","41,650","41,650","","0.00%"
"2024- 02- 08","41,650","42,150","42,400","41,500","79.12K","-1.19%"
"2024- 02- 07","42,150","41,850","42,350","41,800","0.01K","0.72%"
"2024- 02- 06","41,850","41,700","42,150","41,450","69.26K","-0.12%"
"2024- 02- 05","41,900","41,800","41,900","41,200","0.01K","-0.36%"
"2024- 02- 02","42,050","41,900","42,150","41,550","115.55K","0.48%"
"2024- 02- 01","41,850","40,600","41,900","40,550","132.40K","2.57%"
"2024- 01- 31","40,800","40,750","40,850","40,450","67.77K","0.12%"
"2024- 01- 30","40,750","41,200","41,550","40,600","0.01K","-0.37%"
"2024- 01- 29","40,900","40,550","41,250","40,300","74.67K","1.11%"
"2024- 01- 26","40,450","40,700","40,950","40,200","54.17K","-0.74%"
"2024- 01- 25","40,750","40,100","40,800","40,000","0.01K","1.62%"
"2024- 01- 24","40,100","40,150","40,500","39,500","72.40K","0.25%"
"2024- 01- 23","40,000","39,550","40,000","39,200","69.84K","1.14%"
"2024- 01- 22","39,550","40,250","40,250","39,350","97.74K","-1.62%"
"2024- 01- 21","40,200","40,200","40,200","40,200","","0.00%"
"2024- 01- 19","40,200","40,350","40,800","39,950","87.98K","0.50%"
"2024- 01- 18","40,000","40,150","40,400","39,900","0.04K","-0.37%"
"2024- 01- 17","40,150","40,900","40,900","40,100","0.00K","-2.78%"
"2024- 01- 16","41,300","41,600","41,850","41,150","0.03K","-0.96%"
"2024- 01- 15","41,700","42,200","42,350","41,600","70.91K","-0.83%"
"2024- 01- 12","42,050","42,450","42,700","42,000","50.70K","-0.83%"
"2024- 01- 11","42,400","43,100","43,300","42,400","0.01K","-1.05%"
"2024- 01- 10","42,850","43,100","43,400","42,800","0.02K","-0.70%"
"2024- 01- 09","43,150","43,850","43,900","43,100","65.15K","-0.80%"
"2024- 01- 08","43,500","44,950","44,950","43,100","159.25K","-3.44%"
"2024- 01- 05","45,050","45,050","45,500","44,700","91.54K","0.33%"
"2024- 01- 04","44,900","43,750","45,750","43,750","0.01K","3.22%"
"2024- 01- 03","43,500","43,750","44,000","43,350","0.01K","-1.14%"
"2024- 01- 02","44,000","44,050","44,250","43,800","0.00K","-1.12%"
"2023- 12- 28","44,500","44,000","44,900","43,850","75.64K","1.48%"
"2023- 12- 27","43,850","44,800","45,000","43,800","135.01K","-3.09%"
"2023- 12- 26","45,250","45,000","45,350","44,700","123.10K","1.12%"
"2023- 12- 25","44,750","44,750","44,750","44,750","","0.00%"
"2023- 12- 22","44,750","45,100","45,100","44,400","77.48K","-0.56%"
"2023- 12- 21","45,000","44,500","45,250","44,300","89.04K","-0.11%"
"2023- 12- 20","45,050","43,400","45,150","43,350","0.32K","5.13%"
"2023- 12- 19","42,850","42,900","43,100","42,650","48.32K","0.12%"
"2023- 12- 18","42,800","42,700","42,900","42,200","69.20K","0.23%"
"2023- 12- 15","42,700","42,800","43,500","42,550","133.49K","0.00%"
"2023- 12- 14","42,700","42,750","43,000","42,500","78.17K","0.83%"
"2023- 12- 13","42,350","42,700","42,750","42,200","52.62K","-0.82%"
"2023- 12- 12","42,700","42,250","42,900","42,200","0.05K","1.55%"
"2023- 12- 11","42,050","42,300","42,650","42,050","57.41K","-0.47%"
"2023- 12- 10","42,250","42,250","42,250","42,250","","0.00%"
"2023- 12- 08","42,250","42,150","42,300","41,950","38.30K","0.72%"
"2023- 12- 07","41,950","42,100","42,150","41,750","57.72K","-0.94%"
"2023- 12- 06","42,350","42,250","42,500","42,000","73.50K","0.12%"
"2023- 12- 05","42,300","42,400","42,650","42,200","64.27K","-0.47%"
"2023- 12- 04","42,500","43,250","43,250","42,400","58.03K","-1.28%"
"2023- 12- 01","43,050","43,050","43,350","42,850","41.67K","0.00%"
"2023- 11- 30","43,050","43,150","43,400","42,750","75.81K","-0.23%"
"2023- 11- 29","43,150","43,550","43,650","42,800","92.69K","-1.26%"
"2023- 11- 28","43,700","44,200","44,350","43,700","47.71K","-0.34%"
"2023- 11- 27","43,850","43,600","44,300","43,450","0.00K","0.57%"
"2023- 11- 26","43,600","43,600","43,600","43,600","","0.00%"
"2023- 11- 24","43,600","43,350","43,700","43,250","32.60K","0.35%"
"2023- 11- 23","43,450","43,600","44,000","43,250","47.69K","-0.46%"
"2023- 11- 22","43,650","43,950","43,950","43,200","85.07K","-1.36%"
"2023- 11- 21","44,250","44,100","44,250","43,700","61.00K","0.34%"
"2023- 11- 20","44,100","43,400","44,250","43,300","66.07K","0.80%"
"2023- 11- 17","43,750","43,150","44,250","42,800","171.86K","1.39%"
"2023- 11- 16","43,150","42,600","43,350","42,300","93.14K","1.17%"
"2023- 11- 15","42,650","42,100","42,650","42,100","149.67K","2.77%"
"2023- 11- 14","41,500","40,950","41,500","40,800","85.33K","1.84%"
"2023- 11- 13","40,750","42,000","42,000","40,650","0.00K","-1.69%"
"2023- 11- 12","41,450","41,450","41,450","41,450","","0.00%"
"2023- 11- 10","41,450","41,550","42,100","41,350","172.46K","-0.72%"
"2023- 11- 09","41,750","43,050","43,350","41,300","0.01K","-9.24%"
"2023- 11- 08","46,000","46,450","46,700","45,850","53.43K","-0.86%"
"2023- 11- 07","46,400","46,350","46,400","45,500","70.74K","0.00%"
"2023- 11- 06","46,400","46,050","46,400","45,500","98.53K","1.87%"
"2023- 11- 03","45,550","44,550","45,600","44,250","96.98K","3.29%"
"2023- 11- 02","44,100","44,600","44,950","43,900","82.87K","-0.11%"
"2023- 11- 01","44,150","43,800","44,400","43,600","0.00K","1.61%"
"2023- 10- 31","43,450","44,200","44,200","43,300","71.52K","-1.03%"
"2023- 10- 30","43,900","42,700","44,000","42,700","0.12K","1.97%"
"2023- 10- 29","43,050","43,050","43,050","43,050","","0.00%"
"2023- 10- 27","43,050","41,900","43,800","41,900","105.48K","2.87%"
"2023- 10- 26","41,850","43,350","43,450","41,800","124.05K","-5.10%"
"2023- 10- 25","44,100","43,600","44,250","43,400","63.49K","1.15%"
"2023- 10- 24","43,600","43,000","43,600","41,500","106.26K","2.11%"
"2023- 10- 23","42,700","42,300","43,150","42,300","62.50K","-0.58%"
"2023- 10- 20","42,950","43,900","44,100","41,900","159.21K","-2.83%"
"2023- 10- 19","44,200","44,450","44,600","43,800","0.01K","-2.00%"
"2023- 10- 18","45,100","45,000","45,350","44,550","81.59K","0.11%"
"2023- 10- 17","45,050","45,000","45,900","44,900","0.03K","1.12%"
"2023- 10- 16","44,550","45,300","45,400","44,250","99.34K","-2.94%"
"2023- 10- 15","45,900","45,900","45,900","45,900","","0.00%"
"2023- 10- 13","45,900","45,900","46,050","45,550","53.96K","-0.97%"
"2023- 10- 12","46,350","46,200","46,450","45,550","60.51K","0.76%"
"2023- 10- 11","46,000","45,400","46,350","45,400","68.10K","2.00%"
"2023- 10- 10","45,100","46,400","46,950","44,800","87.93K","-2.17%"
"2023- 10- 09","46,100","46,100","46,100","46,100","","0.00%"
"2023- 10- 06","46,100","45,500","46,100","45,150","84.27K","0.66%"
"2023- 10- 05","45,800","44,800","46,600","44,800","0.14K","3.04%"
"2023- 10- 04","44,450","45,350","45,350","44,300","0.01K","-2.84%"
"2023- 09- 27","45,750","44,900","45,950","44,800","93.66K","0.88%"
"2023- 09- 26","45,350","45,900","46,400","45,300","109.07K","-0.55%"
"2023- 09- 25","45,600","45,900","46,100","45,000","90.75K","-0.65%"
"2023- 09- 24","45,900","45,900","45,900","45,900","","0.00%"
"2023- 09- 22","45,900","46,050","46,100","45,350","153.46K","-1.61%"
"2023- 09- 21","46,650","47,950","48,200","46,650","0.01K","-3.12%"
"2023- 09- 20","48,150","48,700","49,100","48,150","74.78K","-1.53%"
"2023- 09- 19","48,900","48,450","49,150","48,000","0.01K","1.45%"
"2023- 09- 18","48,200","48,500","48,550","48,100","0.00K","-1.13%"
"2023- 09- 17","48,750","48,750","48,750","48,750","","0.00%"
