"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","178,400","183,300","184,100","177,100","118.61K","-2.03%"
"2024- 02- 15","182,100","185,500","186,700","181,100","0.01K","-1.51%"
"2024- 02- 14","184,900","180,700","186,500","177,200","72.71K","0.93%"
"2024- 02- 13","183,200","186,400","187,200","182,500","97.32K","-1.72%"
"2024- 02- 08","186,400","187,100","187,900","184,200","65.31K","-0.37%"
"2024- 02- 07","187,100","189,000","189,700","185,300","0.03K","-0.48%"
"2024- 02- 06","188,000","186,200","188,900","183,700","66.40K","0.00%"
"2024- 02- 05","188,000","191,500","191,600","185,600","64.43K","-1.83%"
"2024- 02- 02","191,500","190,600","196,800","189,500","75.21K","0.47%"
"2024- 02- 01","190,600","197,800","198,300","189,500","122.82K","-4.70%"
"2024- 01- 31","200,000","206,000","210,500","198,500","92.99K","-5.21%"
"2024- 01- 30","211,000","207,500","212,000","201,000","63.77K","1.93%"
"2024- 01- 29","207,000","212,000","213,000","205,500","0.82K","-1.90%"
"2024- 01- 26","211,000","210,500","215,000","207,000","35.71K","-0.71%"
"2024- 01- 25","212,500","205,000","214,500","203,500","55.93K","4.17%"
"2024- 01- 24","204,000","207,000","208,500","202,500","0.00K","-1.45%"
"2024- 01- 23","207,000","213,000","214,500","204,500","53.34K","-2.82%"
"2024- 01- 22","213,000","218,000","219,500","212,500","0.03K","-1.84%"
"2024- 01- 19","217,000","211,500","218,500","211,500","59.12K","3.83%"
"2024- 01- 18","209,000","211,500","213,000","206,500","49.63K","-1.18%"
"2024- 01- 17","211,500","216,000","218,000","208,000","54.72K","-1.17%"
"2024- 01- 16","214,000","213,500","216,000","211,000","0.00K","-0.70%"
"2024- 01- 15","215,500","212,500","217,500","210,500","47.98K","1.65%"
"2024- 01- 12","212,000","214,500","214,500","209,500","28.98K","0.24%"
"2024- 01- 11","211,500","210,500","214,000","210,000","0.00K","0.24%"
"2024- 01- 10","211,000","216,000","216,000","207,500","0.04K","-1.86%"
"2024- 01- 09","215,000","220,000","223,000","212,500","45.83K","0.47%"
"2024- 01- 08","214,000","212,500","215,500","210,500","26.36K","0.23%"
"2024- 01- 05","213,500","215,500","217,500","211,500","32.01K","-0.93%"
"2024- 01- 04","215,500","216,000","219,000","213,500","0.02K","-1.82%"
"2024- 01- 03","219,500","227,000","229,000","217,000","80.94K","-5.18%"
"2024- 01- 02","231,500","224,000","238,000","221,500","80.28K","1.98%"
"2023- 12- 28","227,000","229,500","230,500","225,000","33.23K","-0.44%"
"2023- 12- 27","228,000","219,000","233,000","219,000","64.74K","3.40%"
"2023- 12- 26","220,500","225,500","225,500","218,000","1.17K","-1.34%"
"2023- 12- 22","223,500","227,000","227,000","221,000","31.89K","-0.22%"
"2023- 12- 21","224,000","219,500","227,500","218,500","49.95K","1.82%"
"2023- 12- 20","220,000","219,000","220,000","216,500","0.00K","1.38%"
"2023- 12- 19","217,000","214,000","218,500","212,500","33.44K","0.46%"
"2023- 12- 18","216,000","214,000","216,000","213,000","0.00K","1.17%"
"2023- 12- 15","213,500","212,000","216,500","205,000","92.85K","0.47%"
"2023- 12- 14","212,500","215,000","216,500","211,000","54.08K","1.19%"
"2023- 12- 13","210,000","208,500","213,500","206,500","43.32K","0.48%"
"2023- 12- 12","209,000","215,500","218,000","209,000","0.02K","-1.65%"
"2023- 12- 11","212,500","211,500","213,500","205,000","53.31K","1.92%"
"2023- 12- 10","208,500","208,500","208,500","208,500","","0.00%"
"2023- 12- 08","208,500","209,500","213,000","207,500","51.91K","0.48%"
"2023- 12- 07","207,500","208,000","211,000","201,000","60.99K","-0.72%"
"2023- 12- 06","209,000","204,000","209,500","196,600","0.00K","3.98%"
"2023- 12- 05","201,000","201,500","206,000","200,500","0.00K","-1.47%"
"2023- 12- 04","204,000","205,000","205,000","199,800","0.01K","0.99%"
"2023- 12- 03","202,000","202,000","202,000","202,000","","0.00%"
"2023- 12- 01","202,000","200,500","205,000","196,900","86.43K","0.50%"
"2023- 11- 30","201,000","192,500","201,000","192,000","0.01K","7.43%"
"2023- 11- 29","187,100","180,200","187,800","180,200","67.86K","2.46%"
"2023- 11- 28","182,600","183,100","183,900","181,600","47.28K","0.72%"
"2023- 11- 27","181,300","184,100","184,200","178,900","59.32K","-1.63%"
"2023- 11- 24","184,300","183,400","186,000","183,400","32.70K","0.22%"
"2023- 11- 23","183,900","186,800","187,900","183,700","52.83K","-1.61%"
"2023- 11- 22","186,900","181,700","187,800","181,700","0.02K","1.91%"
"2023- 11- 21","183,400","182,100","187,500","180,700","0.02K","1.83%"
"2023- 11- 20","180,100","182,600","183,600","179,500","36.45K","-1.37%"
"2023- 11- 17","182,600","181,000","186,400","178,100","44.97K","0.50%"
"2023- 11- 16","181,700","179,800","183,500","177,900","35.17K","0.61%"
"2023- 11- 15","180,600","183,000","185,300","179,300","63.98K","0.11%"
"2023- 11- 14","180,400","179,500","182,600","177,400","96.01K","2.09%"
"2023- 11- 13","176,700","174,900","182,500","170,500","182.65K","4.68%"
"2023- 11- 10","168,800","165,700","170,000","164,200","34.51K","0.90%"
"2023- 11- 09","167,300","165,000","169,500","165,000","35.13K","1.09%"
"2023- 11- 08","165,500","170,000","170,800","164,800","30.91K","-1.31%"
"2023- 11- 07","167,700","168,300","170,800","164,100","0.00K","-1.41%"
"2023- 11- 06","170,100","163,500","170,800","163,200","0.03K","6.25%"
"2023- 11- 03","160,100","161,000","162,300","158,600","48.77K","1.01%"
"2023- 11- 02","158,500","154,800","159,400","154,000","60.30K","4.97%"
"2023- 11- 01","151,000","150,500","153,600","150,500","0.07K","0.53%"
"2023- 10- 31","150,200","153,400","153,400","148,800","35.11K","-0.92%"
"2023- 10- 30","151,600","147,100","152,700","147,100","36.84K","1.81%"
"2023- 10- 27","148,900","149,400","151,300","147,500","31.48K","0.47%"
"2023- 10- 26","148,200","151,000","152,400","145,600","0.05K","-4.14%"
"2023- 10- 25","154,600","156,400","156,600","153,600","48.27K","-1.02%"
"2023- 10- 24","156,200","153,900","156,800","149,500","61.30K","2.29%"
"2023- 10- 23","152,700","152,100","154,800","151,500","0.00K","0.13%"
"2023- 10- 20","152,500","159,100","161,500","144,000","207.23K","-5.86%"
"2023- 10- 19","162,000","165,400","166,000","160,400","61.02K","-3.34%"
"2023- 10- 18","167,600","168,600","170,900","166,600","0.00K","-0.53%"
"2023- 10- 17","168,500","165,300","171,000","165,200","0.03K","2.74%"
"2023- 10- 16","164,000","168,500","169,100","161,000","86.77K","-2.79%"
"2023- 10- 13","168,700","170,200","173,000","168,000","38.39K","-1.69%"
"2023- 10- 12","171,600","173,000","173,300","170,100","52.62K","0.06%"
"2023- 10- 11","171,500","168,100","173,300","167,800","95.29K","4.45%"
"2023- 10- 10","164,200","168,400","170,000","163,400","45.30K","-0.79%"
"2023- 10- 09","165,500","165,500","165,500","165,500","","0.00%"
"2023- 10- 06","165,500","166,000","167,500","163,600","39.04K","-0.96%"
"2023- 10- 05","167,100","165,300","167,900","161,600","0.01K","1.58%"
"2023- 10- 04","164,500","167,000","167,000","162,600","58.30K","-1.97%"
"2023- 09- 27","167,800","164,900","168,300","164,800","27.35K","0.24%"
"2023- 09- 26","167,400","167,300","170,000","164,100","36.71K","-0.48%"
"2023- 09- 25","168,200","168,000","170,800","166,300","30.10K","0.84%"
"2023- 09- 22","166,800","165,500","167,500","162,500","66.38K","-0.30%"
"2023- 09- 21","167,300","173,400","175,000","166,300","85.96K","-4.40%"
"2023- 09- 20","175,000","177,500","177,700","172,400","58.24K","-1.35%"
"2023- 09- 19","177,400","176,800","181,000","175,600","0.00K","1.03%"
"2023- 09- 18","175,600","179,600","180,900","174,100","77.29K","-3.41%"
"2023- 09- 17","181,800","181,800","181,800","181,800","","0.00%"
"2023- 09- 15","181,800","182,000","186,500","180,100","151.98K","1.00%"
"2023- 09- 14","180,000","164,300","181,400","164,300","0.10K","10.36%"
"2023- 09- 13","163,100","164,300","165,900","162,000","0.04K","-1.15%"
"2023- 09- 12","165,000","166,000","166,700","163,800","41.97K","-0.30%"
"2023- 09- 11","165,500","168,400","168,400","163,400","52.67K","-1.72%"
"2023- 09- 08","168,400","169,000","169,000","166,400","46.27K","-0.59%"
"2023- 09- 07","169,400","167,400","170,000","166,300","57.97K","0.47%"
"2023- 09- 06","168,600","169,200","170,500","167,500","61.96K","-1.35%"
"2023- 09- 05","170,900","171,000","172,000","168,200","51.71K","0.18%"
"2023- 09- 04","170,600","168,700","173,700","168,600","130.02K","2.52%"
"2023- 09- 03","166,400","166,400","166,400","166,400","","0.00%"
"2023- 09- 01","166,400","161,700","166,800","161,600","139.71K","3.03%"
"2023- 08- 31","161,500","168,300","168,500","160,900","0.00K","-3.93%"
"2023- 08- 30","168,100","170,800","172,100","167,500","52.83K","-0.30%"
"2023- 08- 29","168,600","168,800","170,000","167,700","28.72K","0.00%"
"2023- 08- 28","168,600","169,400","170,000","167,100","33.56K","0.66%"
"2023- 08- 27","167,500","167,500","167,500","167,500","","0.00%"
"2023- 08- 25","167,500","166,600","168,800","165,400","46.52K","-0.48%"
"2023- 08- 24","168,300","171,000","174,200","164,900","0.01K","-0.71%"
"2023- 08- 23","169,500","172,200","173,700","168,700","77.21K","-2.25%"
"2023- 08- 22","173,400","177,100","180,400","171,600","64.87K","-0.91%"
"2023- 08- 21","175,000","178,200","178,900","173,300","52.55K","-1.07%"
"2023- 08- 18","176,900","176,000","181,900","174,200","44.82K","-1.12%"
"2023- 08- 17","178,900","178,400","179,200","174,700","51.17K","0.51%"
"2023- 08- 16","178,000","183,500","183,500","177,000","73.51K","-3.52%"
"2023- 08- 15","184,500","184,500","184,500","184,500","","0.00%"
"2023- 08- 14","184,500","182,900","186,700","178,300","87.63K","0.82%"
"2023- 08- 13","183,000","183,000","183,000","183,000","","0.00%"
"2023- 08- 11","183,000","183,200","186,600","182,000","68.95K","-0.11%"
"2023- 08- 10","183,200","187,000","188,800","181,100","126.23K","-2.97%"
"2023- 08- 09","188,800","187,700","189,600","185,800","37.09K","0.53%"
"2023- 08- 08","187,800","190,000","192,800","186,400","37.54K","-0.27%"
"2023- 08- 07","188,300","190,400","191,400","188,300","60.57K","-1.93%"
"2023- 08- 04","192,000","196,200","196,700","190,400","77.77K","-2.44%"
"2023- 08- 03","196,800","199,500","200,500","195,100","57.10K","-1.55%"
"2023- 08- 02","199,900","201,000","204,500","199,200","0.00K","-1.77%"
"2023- 08- 01","203,500","195,000","204,000","194,900","0.00K","3.83%"
"2023- 07- 31","196,000","195,000","199,000","194,600","79.08K","1.40%"
"2023- 07- 28","193,300","195,000","196,400","191,400","106.96K","-1.63%"
"2023- 07- 27","196,500","198,500","199,000","191,900","148.49K","-0.35%"
"2023- 07- 26","197,200","202,500","205,500","197,200","105.03K","-3.57%"
"2023- 07- 25","204,500","208,500","208,500","200,500","81.91K","-1.68%"
"2023- 07- 24","208,000","205,500","208,000","202,500","54.57K","1.22%"
"2023- 07- 23","205,500","205,500","205,500","205,500","","0.00%"
"2023- 07- 21","205,500","209,500","210,000","204,000","95.75K","-3.29%"
"2023- 07- 20","212,500","210,500","214,500","209,000","45.76K","0.00%"
"2023- 07- 19","212,500","218,500","218,500","209,000","0.03K","-1.62%"
"2023- 07- 18","216,000","218,500","219,000","213,000","54.17K","0.00%"
"2023- 07- 17","216,000","213,500","218,000","211,500","0.01K","0.70%"
"2023- 07- 16","214,500","214,500","214,500","214,500","","0.00%"
"2023- 07- 14","214,500","220,000","221,500","213,500","81.10K","-1.38%"
"2023- 07- 13","217,500","222,500","222,500","214,500","71.86K","-0.91%"
"2023- 07- 12","219,500","213,000","220,500","213,000","67.05K","3.78%"
"2023- 07- 11","211,500","210,000","213,500","208,500","45.69K","0.95%"
"2023- 07- 10","209,500","206,500","212,000","205,000","52.68K","1.45%"
"2023- 07- 07","206,500","216,000","216,000","200,000","220.27K","-4.84%"
"2023- 07- 06","217,000","234,000","234,000","212,000","0.02K","-8.05%"
"2023- 07- 05","236,000","239,000","241,000","235,000","38.64K","-1.67%"
"2023- 07- 04","240,000","241,000","245,000","238,500","47.69K","-0.41%"
"2023- 07- 03","241,000","239,000","243,000","236,500","0.01K","0.42%"
"2023- 07- 02","240,000","240,000","240,000","240,000","","0.00%"
"2023- 06- 30","240,000","233,000","243,000","229,000","90.63K","3.45%"
"2023- 06- 29","232,000","232,000","239,000","230,500","48.48K","0.65%"
"2023- 06- 28","230,500","233,500","234,000","226,500","44.45K","-0.65%"
"2023- 06- 27","232,000","229,000","232,500","227,000","32.69K","1.31%"
"2023- 06- 26","229,000","227,000","231,500","225,000","33.09K","0.22%"
"2023- 06- 25","228,500","228,500","228,500","228,500","","0.00%"
"2023- 06- 23","228,500","227,500","230,000","225,000","33.09K","0.44%"
"2023- 06- 22","227,500","226,000","234,000","225,000","47.36K","0.00%"
"2023- 06- 21","227,500","233,500","233,500","224,500","72.53K","-2.57%"
"2023- 06- 20","233,500","227,500","234,500","224,000","55.64K","2.64%"
"2023- 06- 19","227,500","228,500","228,500","223,000","50.49K","-0.44%"
"2023- 06- 16","228,500","231,500","232,000","226,500","59.17K","-1.08%"
"2023- 06- 15","231,000","232,000","233,500","225,500","85.69K","-0.43%"
"2023- 06- 14","232,000","236,500","237,000","230,500","0.02K","-1.49%"
"2023- 06- 13","235,500","236,000","242,500","234,000","66.61K","1.29%"
"2023- 06- 12","232,500","233,000","235,000","230,500","0.00K","0.43%"
"2023- 06- 09","231,500","236,500","238,000","229,500","86.65K","-1.28%"
"2023- 06- 08","234,500","232,500","236,500","230,500","41.76K","0.86%"
