"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","60,700","59,900","60,700","59,500","227.48K","2.36%"
"2024- 02- 15","59,300","59,600","59,700","59,200","147.90K","0.34%"
"2024- 02- 14","59,100","59,000","59,800","58,700","214.90K","-0.34%"
"2024- 02- 13","59,300","61,000","61,000","59,100","525.93K","-2.15%"
"2024- 02- 12","60,600","60,600","60,600","60,600","","0.00%"
"2024- 02- 08","60,600","60,900","61,700","60,300","414.52K","-0.49%"
"2024- 02- 07","60,900","60,800","61,800","60,400","262.20K","0.16%"
"2024- 02- 06","60,800","60,600","61,400","60,200","369.18K","0.50%"
"2024- 02- 05","60,500","60,000","61,300","59,100","0.00K","1.34%"
"2024- 02- 02","59,700","59,000","60,300","58,600","301.53K","1.36%"
"2024- 02- 01","58,900","57,900","59,200","57,900","0.00K","1.03%"
"2024- 01- 31","58,300","58,500","58,700","57,600","251.29K","-0.68%"
"2024- 01- 30","58,700","59,900","59,900","58,600","0.03K","-1.34%"
"2024- 01- 29","59,500","60,400","60,400","58,200","0.04K","-1.00%"
"2024- 01- 28","60,100","60,100","60,100","60,100","","0.00%"
"2024- 01- 26","60,100","59,600","60,600","59,100","197.55K","1.01%"
"2024- 01- 25","59,500","59,600","59,700","58,700","0.00K","0.17%"
"2024- 01- 24","59,400","59,800","59,800","58,800","132.00K","-0.34%"
"2024- 01- 23","59,600","58,400","60,000","58,000","246.78K","1.71%"
"2024- 01- 22","58,600","57,500","58,600","57,000","233.26K","1.91%"
"2024- 01- 21","57,500","57,500","57,500","57,500","","0.00%"
"2024- 01- 19","57,500","57,800","58,500","57,100","280.57K","0.00%"
"2024- 01- 18","57,500","57,400","58,500","57,100","280.03K","0.17%"
"2024- 01- 17","57,400","59,200","59,500","57,200","0.04K","-2.88%"
"2024- 01- 16","59,100","60,100","60,500","59,100","0.01K","-2.31%"
"2024- 01- 15","60,500","60,800","60,900","60,000","0.03K","-0.82%"
"2024- 01- 14","61,000","61,000","61,000","61,000","","0.00%"
"2024- 01- 12","61,000","61,900","62,000","60,600","338.77K","-1.61%"
"2024- 01- 11","62,000","62,100","62,400","61,400","279.96K","0.32%"
"2024- 01- 10","61,800","62,500","63,100","61,600","284.71K","-1.75%"
"2024- 01- 09","62,900","63,000","63,300","62,400","229.60K","0.96%"
"2024- 01- 08","62,300","63,000","63,300","62,200","212.36K","-0.80%"
"2024- 01- 07","62,800","62,800","62,800","62,800","","0.00%"
"2024- 01- 05","62,800","63,300","63,500","62,500","271.02K","-0.63%"
"2024- 01- 04","63,200","64,200","64,600","62,600","0.00K","-2.02%"
"2024- 01- 03","64,500","65,300","65,400","64,400","246.11K","-1.68%"
"2024- 01- 02","65,600","65,200","65,800","64,800","175.23K","0.31%"
"2023- 12- 28","65,400","64,400","65,400","64,300","229.26K","1.71%"
"2023- 12- 27","64,300","64,600","65,000","63,900","0.00K","-0.77%"
"2023- 12- 26","64,800","65,100","65,100","64,500","0.01K","0.15%"
"2023- 12- 25","64,700","64,700","64,700","64,700","","0.00%"
"2023- 12- 22","64,700","65,100","65,200","64,600","229.07K","-0.77%"
"2023- 12- 21","65,200","65,300","66,100","64,900","262.86K","-0.91%"
"2023- 12- 20","65,800","65,800","66,200","65,300","235.48K","0.15%"
"2023- 12- 19","65,700","65,000","65,800","65,000","162.50K","0.31%"
"2023- 12- 18","65,500","65,900","65,900","65,000","0.02K","-0.76%"
"2023- 12- 17","66,000","66,000","66,000","66,000","","0.00%"
"2023- 12- 15","66,000","65,500","66,200","65,500","202.35K","0.61%"
"2023- 12- 14","65,600","64,900","65,800","64,700","0.00K","1.86%"
"2023- 12- 13","64,400","65,000","65,300","64,300","167.06K","-0.92%"
"2023- 12- 12","65,000","65,100","65,400","64,800","151.46K","0.31%"
"2023- 12- 11","64,800","64,600","65,000","64,300","167.50K","0.78%"
"2023- 12- 08","64,300","64,600","64,800","64,100","219.56K","-0.16%"
"2023- 12- 07","64,400","64,800","64,900","64,300","141.87K","-0.62%"
"2023- 12- 06","64,800","65,000","65,400","64,700","0.00K","0.00%"
"2023- 12- 05","64,800","64,600","65,200","64,300","201.86K","-0.15%"
"2023- 12- 04","64,900","65,300","65,600","64,600","0.00K","-0.61%"
"2023- 12- 03","65,300","65,300","65,300","65,300","","0.00%"
"2023- 12- 01","65,300","65,500","66,000","65,200","235.12K","-0.46%"
"2023- 11- 30","65,600","64,900","66,100","64,600","0.03K","1.55%"
"2023- 11- 29","64,600","65,400","65,700","64,300","351.79K","-1.22%"
"2023- 11- 28","65,400","66,700","67,000","65,300","0.00K","-2.10%"
"2023- 11- 27","66,800","66,700","67,100","66,200","0.01K","0.45%"
"2023- 11- 24","66,500","67,300","67,300","66,300","251.77K","-1.19%"
"2023- 11- 23","67,300","68,100","68,100","66,900","0.04K","-1.17%"
"2023- 11- 22","68,100","68,000","68,700","67,700","241.90K","-0.58%"
"2023- 11- 21","68,500","67,400","68,800","67,100","0.11K","2.09%"
"2023- 11- 20","67,100","66,000","67,300","65,700","264.32K","1.98%"
"2023- 11- 19","65,800","65,800","65,800","65,800","","0.00%"
"2023- 11- 17","65,800","67,000","67,000","65,600","287.53K","-1.79%"
"2023- 11- 16","67,000","67,800","68,000","66,800","248.69K","-1.03%"
"2023- 11- 15","67,700","66,500","67,900","66,200","450.69K","3.36%"
"2023- 11- 14","65,500","64,900","65,800","64,700","0.00K","1.55%"
"2023- 11- 13","64,500","65,800","66,100","64,400","0.00K","-1.23%"
"2023- 11- 12","65,300","65,300","65,300","65,300","","0.00%"
"2023- 11- 10","65,300","66,300","66,700","65,100","334.31K","-2.39%"
"2023- 11- 09","66,900","66,800","67,500","66,000","0.08K","-0.15%"
"2023- 11- 08","67,000","67,400","68,700","66,600","542.44K","0.45%"
"2023- 11- 07","66,700","69,200","70,600","65,600","0.03K","-3.05%"
"2023- 11- 06","68,800","70,700","70,900","66,600","0.04K","5.85%"
"2023- 11- 05","65,000","65,000","65,000","65,000","","0.00%"
"2023- 11- 03","65,000","62,300","65,600","62,300","788.16K","5.18%"
"2023- 11- 02","61,800","62,100","62,800","61,500","371.11K","0.82%"
"2023- 11- 01","61,300","62,600","62,800","60,200","678.39K","-1.61%"
"2023- 10- 31","62,300","61,600","64,100","61,200","0.01K","2.47%"
"2023- 10- 30","60,800","61,100","61,100","58,000","0.20K","-11.24%"
"2023- 10- 29","68,500","68,500","68,500","68,500","","0.00%"
"2023- 10- 27","68,500","70,300","71,100","67,600","578.10K","-2.00%"
"2023- 10- 26","69,900","70,500","71,300","69,200","0.18K","-2.37%"
"2023- 10- 25","71,600","70,700","72,500","70,600","477.05K","1.42%"
"2023- 10- 24","70,600","69,900","70,800","68,500","0.01K","1.73%"
"2023- 10- 23","69,400","67,900","69,800","67,500","269.79K","2.21%"
"2023- 10- 22","67,900","67,900","67,900","67,900","","0.00%"
"2023- 10- 20","67,900","67,800","68,400","66,800","376.75K","-1.02%"
