"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","33,650","34,250","34,550","33,400","516.12K","2.44%"
"2024- 02- 15","32,850","32,150","33,250","31,750","250.63K","4.12%"
"2024- 02- 14","31,550","30,750","32,000","30,450","0.00K","0.48%"
"2024- 02- 13","31,400","31,800","32,200","31,050","0.06K","-0.32%"
"2024- 02- 08","31,500","31,000","32,000","30,750","271.34K","3.28%"
"2024- 02- 07","30,500","30,650","31,550","30,100","238.08K","0.99%"
"2024- 02- 06","30,200","29,800","30,500","29,300","186.96K","0.83%"
"2024- 02- 05","29,950","30,050","30,350","29,550","150.78K","0.17%"
"2024- 02- 02","29,900","29,450","30,150","29,000","194.34K","2.93%"
"2024- 02- 01","29,050","28,400","29,250","27,900","212.43K","1.22%"
"2024- 01- 31","28,700","28,800","29,750","28,600","0.00K","-1.54%"
"2024- 01- 30","29,150","29,400","30,500","29,050","0.04K","0.34%"
"2024- 01- 29","29,050","29,850","30,200","28,800","302.68K","-2.35%"
"2024- 01- 28","29,750","29,750","29,750","29,750","","0.00%"
"2024- 01- 26","29,750","28,800","30,100","28,550","253.63K","2.23%"
"2024- 01- 25","29,100","30,000","30,050","28,600","0.22K","-3.48%"
"2024- 01- 24","30,150","30,700","31,000","29,900","0.18K","-1.79%"
"2024- 01- 23","30,700","30,700","31,700","30,550","221.59K","-1.29%"
"2024- 01- 22","31,100","32,450","32,500","30,750","0.07K","-4.16%"
"2024- 01- 21","32,450","32,450","32,450","32,450","","0.00%"
"2024- 01- 19","32,450","33,000","33,600","32,400","219.02K","-1.37%"
"2024- 01- 18","32,900","33,450","33,950","32,850","182.32K","-1.79%"
"2024- 01- 17","33,500","34,950","35,300","33,500","0.00K","-4.01%"
"2024- 01- 16","34,900","34,900","35,700","34,550","132.98K","-1.13%"
"2024- 01- 15","35,300","35,650","36,050","35,200","0.00K","-1.94%"
"2024- 01- 14","36,000","36,000","36,000","36,000","","0.00%"
"2024- 01- 12","36,000","37,050","37,050","35,750","192.65K","-2.17%"
"2024- 01- 11","36,800","37,600","37,700","36,800","0.04K","-0.94%"
"2024- 01- 10","37,150","37,500","37,800","37,050","0.08K","-1.20%"
"2024- 01- 09","37,600","38,300","38,500","37,550","0.00K","-0.66%"
"2024- 01- 08","37,850","38,100","38,700","37,700","169.79K","-0.53%"
"2024- 01- 07","38,050","38,050","38,050","38,050","","0.00%"
"2024- 01- 05","38,050","37,500","38,400","37,050","171.04K","1.47%"
"2024- 01- 04","37,500","36,900","37,900","36,700","0.00K","0.67%"
"2024- 01- 03","37,250","38,400","38,400","37,250","0.00K","-3.25%"
"2024- 01- 02","38,500","38,950","39,100","38,250","230.41K","-1.28%"
"2023- 12- 28","39,000","39,350","39,350","38,550","199.64K","0.13%"
"2023- 12- 27","38,950","37,550","39,400","37,550","0.11K","4.42%"
"2023- 12- 26","37,300","38,050","38,300","37,050","0.03K","-0.53%"
"2023- 12- 25","37,500","37,500","37,500","37,500","","0.00%"
"2023- 12- 22","37,500","38,900","39,300","37,450","280.58K","-2.60%"
"2023- 12- 21","38,500","38,650","39,900","38,350","0.00K","-2.90%"
"2023- 12- 20","39,650","38,250","41,650","37,950","0.72K","3.52%"
"2023- 12- 19","38,300","37,000","38,750","36,100","577.22K","4.08%"
"2023- 12- 18","36,800","36,500","37,000","35,850","0.22K","2.08%"
"2023- 12- 17","36,050","36,050","36,050","36,050","","0.00%"
"2023- 12- 15","36,050","36,500","38,000","35,700","665.05K","1.41%"
"2023- 12- 14","35,550","35,350","36,450","35,150","0.05K","3.04%"
"2023- 12- 13","34,500","35,400","35,600","34,500","166.08K","-2.54%"
"2023- 12- 12","35,400","35,250","35,800","35,100","0.14K","0.00%"
"2023- 12- 11","35,400","36,100","36,350","35,300","150.33K","-1.67%"
"2023- 12- 08","36,000","35,650","36,200","35,350","141.88K","1.84%"
"2023- 12- 07","35,350","35,550","35,650","34,750","0.01K","-0.70%"
"2023- 12- 06","35,600","35,650","36,300","35,400","116.51K","0.28%"
"2023- 12- 05","35,500","36,950","37,000","35,500","197.38K","-4.83%"
"2023- 12- 04","37,300","37,000","38,350","36,850","0.13K","1.77%"
"2023- 12- 03","36,650","36,650","36,650","36,650","","0.00%"
"2023- 12- 01","36,650","37,600","37,600","36,100","176.82K","-2.27%"
"2023- 11- 30","37,500","35,850","38,600","35,750","0.58K","3.73%"
"2023- 11- 29","36,150","36,150","36,150","35,050","208.30K","1.26%"
"2023- 11- 28","35,700","36,050","36,500","35,550","188.02K","-0.28%"
"2023- 11- 27","35,800","36,050","36,150","35,600","0.11K","-1.65%"
"2023- 11- 24","36,400","35,900","36,500","35,850","117.02K","1.25%"
"2023- 11- 23","35,950","36,450","36,600","35,800","129.30K","-1.24%"
"2023- 11- 22","36,400","36,600","36,900","35,900","0.10K","-1.09%"
"2023- 11- 21","36,800","36,900","37,200","36,450","0.21K","0.14%"
"2023- 11- 20","36,750","35,900","37,100","35,650","0.04K","2.23%"
"2023- 11- 19","35,950","35,950","35,950","35,950","","0.00%"
"2023- 11- 17","35,950","36,650","36,650","35,150","159.45K","-1.91%"
"2023- 11- 16","36,650","36,300","37,450","36,150","226.52K","0.96%"
"2023- 11- 15","36,300","37,500","37,550","36,000","294.06K","2.98%"
"2023- 11- 14","35,250","34,550","35,900","34,550","260.91K","4.29%"
"2023- 11- 13","33,800","34,850","35,400","33,800","0.38K","-1.74%"
"2023- 11- 10","34,400","35,600","35,800","34,250","291.40K","-6.27%"
"2023- 11- 09","36,700","36,800","37,250","35,800","0.00K","0.55%"
"2023- 11- 08","36,500","37,900","38,950","36,400","300.35K","-4.70%"
"2023- 11- 07","38,300","40,900","41,050","37,950","0.84K","-9.35%"
"2023- 11- 06","42,250","38,300","43,350","36,900","4.85K","20.54%"
"2023- 11- 03","35,050","34,900","35,350","33,800","353.29K","3.39%"
"2023- 11- 02","33,900","32,000","33,950","31,950","290.47K","8.31%"
"2023- 11- 01","31,300","31,600","32,400","30,950","195.99K","0.16%"
"2023- 10- 31","31,250","33,350","33,350","31,250","249.24K","-5.73%"
"2023- 10- 30","33,150","32,000","33,650","32,000","0.08K","2.00%"
"2023- 10- 29","32,500","32,500","32,500","32,500","","0.00%"
"2023- 10- 27","32,500","31,650","33,050","31,600","308.38K","2.36%"
"2023- 10- 26","31,750","32,100","32,800","31,500","326.61K","-4.22%"
"2023- 10- 25","33,150","35,050","35,100","33,050","237.77K","-4.19%"
"2023- 10- 24","34,600","34,300","34,950","32,700","278.50K","1.47%"
"2023- 10- 23","34,100","33,400","34,600","33,400","0.10K","0.74%"
"2023- 10- 22","33,850","33,850","33,850","33,850","","0.00%"
"2023- 10- 20","33,850","34,450","34,800","33,000","404.70K","-3.97%"
"2023- 10- 19","35,250","35,800","36,350","35,100","0.00K","-4.21%"
"2023- 10- 18","36,800","37,350","37,850","36,300","0.01K","-1.87%"
"2023- 10- 17","37,500","39,150","39,750","37,300","0.05K","-2.85%"
"2023- 10- 16","38,600","38,900","39,550","37,750","0.07K","-4.46%"
"2023- 10- 15","40,400","40,400","40,400","40,400","","0.00%"
"2023- 10- 13","40,400","42,750","42,800","40,250","531.99K","-6.91%"
"2023- 10- 12","43,400","39,650","43,700","39,300","0.25K","10.57%"
"2023- 10- 11","39,250","37,200","39,500","37,200","0.00K","8.43%"
"2023- 10- 10","36,200","37,000","39,750","36,050","414.98K","-1.50%"
"2023- 10- 09","36,750","36,750","36,750","36,750","","0.00%"
"2023- 10- 06","36,750","36,800","37,450","36,450","215.07K","-1.47%"
"2023- 10- 05","37,300","35,800","39,850","35,800","0.16K","6.27%"
"2023- 10- 04","35,100","37,650","37,900","35,050","0.00K","-8.71%"
"2023- 10- 03","38,450","38,450","38,450","38,450","","0.00%"
"2023- 09- 27","38,450","36,500","38,500","36,500","172.06K","2.53%"
"2023- 09- 26","37,500","37,900","39,000","37,500","0.00K","-1.70%"
"2023- 09- 25","38,150","38,600","39,400","38,050","178.24K","-2.43%"
"2023- 09- 24","39,100","39,100","39,100","39,100","","0.00%"
"2023- 09- 22","39,100","38,150","39,450","38,150","151.72K","-0.38%"
"2023- 09- 21","39,250","40,600","40,950","39,100","0.05K","-4.27%"
"2023- 09- 20","41,000","40,550","41,250","40,200","134.93K","-0.36%"
"2023- 09- 19","41,150","41,500","41,500","39,900","0.00K","-1.44%"
"2023- 09- 18","41,750","40,600","41,750","40,300","0.06K","2.08%"
"2023- 09- 17","40,900","40,900","40,900","40,900","","0.00%"
"2023- 09- 15","40,900","40,350","41,300","40,200","314.63K","2.00%"
"2023- 09- 14","40,100","39,400","40,450","39,400","169.39K","1.78%"
"2023- 09- 13","39,400","38,750","40,500","38,100","417.78K","0.77%"
"2023- 09- 12","39,100","39,950","40,200","38,600","0.18K","-0.89%"
"2023- 09- 11","39,450","40,600","40,800","39,000","428.52K","-3.55%"
"2023- 09- 10","40,900","40,900","40,900","40,900","","0.00%"
"2023- 09- 08","40,900","41,700","42,100","40,500","370.08K","-1.92%"
"2023- 09- 07","41,700","43,500","43,900","41,500","0.05K","-4.14%"
"2023- 09- 06","43,500","45,850","46,550","43,300","0.24K","-5.02%"
"2023- 09- 05","45,800","43,700","47,450","43,000","0.68K","6.64%"
"2023- 09- 04","42,950","42,458","43,294","41,917","527.85K","-2.50%"
"2023- 09- 01","44,050","43,200","47,800","42,800","1.63M","1.38%"
"2023- 08- 31","43,450","42,750","44,550","42,550","0.01K","1.88%"
