"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","6,950","6,940","6,950","6,940","2.22M","0.14%"
"2024- 02- 15","6,940","6,940","6,950","6,940","3.32M","0.00%"
"2024- 02- 14","6,940","6,940","6,950","6,940","3.05M","0.00%"
"2024- 02- 13","6,940","6,940","6,950","6,940","2.53M","0.00%"
"2024- 02- 12","6,940","6,940","6,940","6,940","","0.00%"
"2024- 02- 08","6,940","6,940","6,960","6,930","3.34M","0.14%"
"2024- 02- 07","6,930","6,930","6,940","6,930","2.94M","0.14%"
"2024- 02- 06","6,920","6,940","6,950","6,920","4.38M","-0.29%"
"2024- 02- 05","6,940","6,930","6,950","6,930","1.07K","8.27%"
"2024- 02- 04","6,410","6,410","6,410","6,410","","0.00%"
"2024- 02- 02","6,410","6,260","6,410","6,200","1.70M","1.42%"
"2024- 02- 01","6,320","6,030","6,320","6,030","2.61M","4.81%"
"2024- 01- 31","6,030","5,960","6,040","5,960","878.25K","1.17%"
"2024- 01- 30","5,960","5,870","5,970","5,860","760.90K","2.23%"
"2024- 01- 29","5,830","5,720","5,880","5,700","640.30K","2.10%"
"2024- 01- 28","5,710","5,710","5,710","5,710","","0.00%"
"2024- 01- 26","5,710","5,650","5,760","5,630","277.12K","0.35%"
"2024- 01- 25","5,690","5,650","5,710","5,600","276.05K","1.61%"
"2024- 01- 24","5,600","5,610","5,650","5,570","218.41K","-0.71%"
"2024- 01- 23","5,640","5,490","5,650","5,450","391.40K","3.30%"
"2024- 01- 22","5,460","5,490","5,490","5,420","176.28K","0.37%"
"2024- 01- 19","5,440","5,430","5,480","5,390","217.46K","1.12%"
"2024- 01- 18","5,380","5,450","5,510","5,360","354.86K","-1.28%"
"2024- 01- 17","5,450","5,520","5,540","5,450","188.26K","-1.27%"
"2024- 01- 16","5,520","5,570","5,590","5,480","203.99K","-1.25%"
"2024- 01- 15","5,590","5,530","5,600","5,490","217.73K","1.64%"
"2024- 01- 12","5,500","5,500","5,540","5,460","190.11K","0.73%"
"2024- 01- 11","5,460","5,530","5,540","5,450","228.49K","-0.55%"
"2024- 01- 10","5,490","5,470","5,530","5,450","186.11K","-0.18%"
"2024- 01- 09","5,500","5,550","5,550","5,470","202.01K","0.18%"
"2024- 01- 08","5,490","5,500","5,540","5,430","230.83K","0.00%"
"2024- 01- 05","5,490","5,570","5,580","5,490","281.56K","-1.44%"
"2024- 01- 04","5,570","5,560","5,640","5,550","290.03K","-0.54%"
"2024- 01- 03","5,600","5,670","5,700","5,570","0.00K","-1.75%"
"2024- 01- 02","5,700","5,700","5,760","5,660","267.71K","-0.87%"
"2023- 12- 28","5,750","5,720","5,800","5,660","300.46K","1.05%"
"2023- 12- 27","5,690","5,660","5,740","5,640","282.12K","-1.04%"
"2023- 12- 26","5,750","5,760","5,770","5,720","0.00K","0.52%"
"2023- 12- 22","5,720","5,770","5,770","5,700","280.45K","-0.35%"
"2023- 12- 21","5,740","5,660","5,770","5,660","233.16K","0.53%"
"2023- 12- 20","5,710","5,620","5,720","5,620","0.16K","2.33%"
"2023- 12- 19","5,580","5,720","5,750","5,580","998.83K","-2.96%"
"2023- 12- 18","5,750","5,900","5,900","5,700","0.00K","-2.54%"
