"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","16,020","16,550","16,570","15,960","1.06M","-2.67%"
"2024- 02- 15","16,460","16,610","16,700","16,270","0.41K","-0.24%"
"2024- 02- 14","16,500","15,630","16,870","15,510","0.35K","4.10%"
"2024- 02- 13","15,850","15,620","15,940","15,580","0.29K","2.52%"
"2024- 02- 12","15,460","15,460","15,460","15,460","","0.00%"
"2024- 02- 08","15,460","15,640","15,890","15,460","1.04M","0.26%"
"2024- 02- 07","15,420","15,480","15,950","15,240","0.00K","1.51%"
"2024- 02- 06","15,190","15,130","15,220","14,950","689.63K","0.53%"
"2024- 02- 05","15,110","15,180","15,180","14,960","0.67K","-0.20%"
"2024- 02- 04","15,140","15,140","15,140","15,140","","0.00%"
"2024- 02- 02","15,140","15,110","15,360","15,070","959.11K","0.20%"
"2024- 02- 01","15,110","15,350","15,500","14,960","0.13K","-2.20%"
"2024- 01- 31","15,450","15,410","15,930","15,370","0.65K","0.26%"
"2024- 01- 30","15,410","15,500","15,650","15,370","0.11K","-0.06%"
"2024- 01- 29","15,420","16,480","16,500","15,370","0.30K","-5.98%"
"2024- 01- 28","16,400","16,400","16,400","16,400","","0.00%"
"2024- 01- 26","16,400","16,380","16,600","16,230","1.09M","-0.30%"
"2024- 01- 25","16,450","16,770","16,880","16,360","0.46K","-2.49%"
"2024- 01- 24","16,870","17,350","17,380","16,740","1.97M","-2.54%"
"2024- 01- 23","17,310","18,630","18,630","17,280","0.02K","-6.73%"
"2024- 01- 22","18,560","18,760","18,770","18,300","1.04M","-0.43%"
"2024- 01- 21","18,640","18,640","18,640","18,640","","0.00%"
"2024- 01- 19","18,640","19,040","19,050","18,600","971.46K","-0.64%"
"2024- 01- 18","18,760","18,480","19,190","18,270","0.05K","1.52%"
"2024- 01- 17","18,480","18,720","18,800","18,050","0.43K","-1.55%"
"2024- 01- 16","18,770","18,960","19,080","18,650","0.23K","-0.42%"
"2024- 01- 15","18,850","18,600","19,000","18,340","0.15K","2.00%"
"2024- 01- 14","18,480","18,480","18,480","18,480","","0.00%"
"2024- 01- 12","18,480","18,640","18,980","18,400","1.48M","-0.05%"
"2024- 01- 11","18,490","18,450","18,940","18,280","0.51K","0.82%"
"2024- 01- 10","18,340","17,700","18,750","17,700","3.14M","3.79%"
"2024- 01- 09","17,670","17,760","17,950","17,460","0.22K","-0.23%"
"2024- 01- 08","17,710","17,900","18,070","17,210","1.96M","-0.78%"
"2024- 01- 07","17,850","17,850","17,850","17,850","","0.00%"
"2024- 01- 05","17,850","18,680","18,810","17,570","3.04M","-4.14%"
"2024- 01- 04","18,620","19,100","19,900","18,400","0.12K","-3.77%"
"2024- 01- 03","19,350","18,130","19,690","17,860","1.46K","6.55%"
"2024- 01- 02","18,160","17,470","18,590","17,470","2.97M","4.61%"
"2023- 12- 28","17,360","17,220","17,500","16,960","1.06M","0.81%"
"2023- 12- 27","17,220","16,790","17,360","16,790","0.00K","3.18%"
"2023- 12- 26","16,690","17,200","17,280","16,690","0.13K","-2.45%"
"2023- 12- 25","17,110","17,110","17,110","17,110","","0.00%"
"2023- 12- 22","17,110","16,700","17,320","16,590","1.62M","2.52%"
"2023- 12- 21","16,690","16,630","16,960","16,440","937.52K","0.60%"
"2023- 12- 20","16,590","16,200","16,600","16,190","0.42K","2.92%"
"2023- 12- 19","16,120","16,210","16,300","16,070","492.87K","-0.56%"
"2023- 12- 18","16,210","16,000","16,230","15,960","499.09K","1.31%"
"2023- 12- 17","16,000","16,000","16,000","16,000","","0.00%"
"2023- 12- 15","16,000","16,080","16,240","15,980","780.21K","-0.81%"
"2023- 12- 14","16,130","16,490","16,510","15,900","0.10K","-1.10%"
"2023- 12- 13","16,310","16,470","16,600","16,290","0.35K","-0.91%"
"2023- 12- 12","16,460","16,100","16,690","16,020","0.56K","1.23%"
"2023- 12- 11","16,260","15,870","16,450","15,870","1.67M","3.50%"
"2023- 12- 10","15,710","15,710","15,710","15,710","","0.00%"
"2023- 12- 08","15,710","15,960","16,190","15,660","980.11K","-1.94%"
"2023- 12- 07","16,020","15,910","16,190","15,890","0.05K","0.00%"
"2023- 12- 06","16,020","16,030","16,090","15,480","0.22K","-0.44%"
"2023- 12- 05","16,090","16,470","16,790","15,990","0.01K","-0.74%"
"2023- 12- 04","16,210","16,350","16,420","15,900","0.02K","-0.25%"
"2023- 12- 03","16,250","16,250","16,250","16,250","","0.00%"
"2023- 12- 01","16,250","15,960","16,410","15,870","1.29M","0.93%"
"2023- 11- 30","16,100","16,070","16,310","15,930","0.53K","2.03%"
"2023- 11- 29","15,780","15,170","15,850","15,170","1.09M","3.27%"
"2023- 11- 28","15,280","15,270","15,510","15,220","0.93K","0.86%"
"2023- 11- 27","15,150","15,740","15,740","15,150","0.01K","-4.11%"
"2023- 11- 26","15,800","15,800","15,800","15,800","","0.00%"
"2023- 11- 24","15,800","15,650","15,910","15,470","1.19M","1.28%"
"2023- 11- 23","15,600","15,050","15,720","15,010","0.00K","4.63%"
"2023- 11- 22","14,910","14,700","15,000","14,580","0.10K","2.12%"
"2023- 11- 21","14,600","14,840","14,840","14,470","0.01K","-1.15%"
"2023- 11- 20","14,770","14,730","14,880","14,660","415.86K","-0.07%"
"2023- 11- 19","14,780","14,780","14,780","14,780","","0.00%"
"2023- 11- 17","14,780","14,870","14,880","14,580","633.79K","-0.74%"
"2023- 11- 16","14,890","14,990","15,100","14,550","0.00K","-0.53%"
"2023- 11- 15","14,970","14,610","15,000","14,490","1.22M","2.82%"
"2023- 11- 14","14,560","14,450","14,590","14,290","0.00K","1.82%"
"2023- 11- 13","14,300","14,400","14,650","14,150","0.11K","0.21%"
"2023- 11- 12","14,270","14,270","14,270","14,270","","0.00%"
"2023- 11- 10","14,270","14,150","14,360","14,040","751.52K","-0.14%"
"2023- 11- 09","14,290","13,590","14,480","13,580","0.03K","4.54%"
"2023- 11- 08","13,670","13,890","13,950","13,600","692.84K","-1.16%"
"2023- 11- 07","13,830","13,600","13,950","13,470","1.04M","0.95%"
"2023- 11- 06","13,700","13,870","13,870","13,390","0.27K","0.44%"
"2023- 11- 05","13,640","13,640","13,640","13,640","","0.00%"
"2023- 11- 03","13,640","13,410","13,740","13,410","1.39M","2.56%"
"2023- 11- 02","13,300","13,180","13,350","12,930","0.01K","2.39%"
"2023- 11- 01","12,990","12,860","13,280","12,850","0.12K","2.28%"
"2023- 10- 31","12,700","13,300","13,500","12,600","0.01K","-2.08%"
"2023- 10- 30","12,970","11,750","13,180","11,740","0.01K","10.48%"
"2023- 10- 27","11,740","11,830","11,880","11,650","422.36K","-0.84%"
"2023- 10- 26","11,840","12,200","12,450","11,800","0.06K","-4.90%"
"2023- 10- 25","12,450","12,030","12,570","12,030","1.02M","3.66%"
"2023- 10- 24","12,010","12,400","12,430","11,740","732.40K","-2.91%"
