"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","101,000","98,600","101,000","97,800","86.66K","3.70%"
"2024- 02- 15","97,400","101,000","101,200","96,700","121.07K","-2.11%"
"2024- 02- 14","99,500","101,600","104,200","99,200","147.78K","-3.86%"
"2024- 02- 13","103,500","107,900","110,000","102,200","165.98K","-3.99%"
"2024- 02- 08","107,800","107,800","110,400","107,200","141.01K","-0.74%"
"2024- 02- 07","108,600","100,400","108,900","99,100","0.06K","9.48%"
"2024- 02- 06","99,200","100,000","102,600","97,900","102.67K","-0.80%"
"2024- 02- 05","100,000","100,100","102,600","97,100","132.86K","0.40%"
"2024- 02- 02","99,600","100,600","100,600","96,000","230.43K","-1.29%"
"2024- 02- 01","100,900","93,900","103,500","93,500","403.24K","7.45%"
"2024- 01- 31","93,900","90,600","95,300","89,600","0.01K","3.64%"
"2024- 01- 30","90,600","90,000","93,400","89,500","139.77K","1.34%"
"2024- 01- 29","89,400","89,500","90,700","87,800","0.00K","1.36%"
"2024- 01- 26","88,200","88,500","89,900","88,000","30.11K","-0.79%"
"2024- 01- 25","88,900","89,900","90,300","88,200","27.16K","0.00%"
"2024- 01- 24","88,900","91,000","92,900","88,300","77.82K","-1.88%"
"2024- 01- 23","90,600","87,500","90,900","85,500","58.32K","4.62%"
"2024- 01- 22","86,600","87,200","87,600","84,600","100.45K","0.46%"
"2024- 01- 19","86,200","87,000","87,800","85,500","73.62K","0.23%"
"2024- 01- 18","86,000","89,000","89,100","85,600","93.11K","-2.38%"
"2024- 01- 17","88,100","92,600","93,000","87,800","0.00K","-4.86%"
"2024- 01- 16","92,600","93,500","94,400","92,000","56.45K","-1.49%"
"2024- 01- 15","94,000","92,800","94,600","92,700","30.64K","1.29%"
"2024- 01- 12","92,800","98,600","98,600","91,100","128.64K","-4.92%"
"2024- 01- 11","97,600","100,000","100,200","97,600","92.08K","-1.41%"
"2024- 01- 10","99,000","97,100","101,600","96,300","101.44K","1.96%"
"2024- 01- 09","97,100","95,400","97,400","94,300","76.55K","1.78%"
"2024- 01- 08","95,400","96,500","96,500","94,300","49.94K","-0.42%"
"2024- 01- 05","95,800","92,500","96,300","92,000","84.63K","3.79%"
"2024- 01- 04","92,300","94,200","95,500","92,300","42.09K","-2.02%"
"2024- 01- 03","94,200","92,800","97,000","92,800","0.00K","0.86%"
"2024- 01- 02","93,400","93,600","94,900","93,200","42.39K","-1.06%"
"2023- 12- 28","94,400","95,200","95,200","92,400","69.05K","-0.84%"
"2023- 12- 27","95,200","97,100","97,200","93,500","72.91K","-1.96%"
"2023- 12- 26","97,100","98,000","98,200","96,800","45.89K","0.10%"
"2023- 12- 22","97,000","97,300","98,400","96,700","44.42K","-0.31%"
"2023- 12- 21","97,300","99,500","99,500","96,800","46.99K","-2.21%"
"2023- 12- 20","99,500","97,600","101,000","97,100","0.00K","3.54%"
"2023- 12- 19","96,100","94,700","97,500","94,100","64.69K","0.84%"
"2023- 12- 18","95,300","95,300","97,300","94,800","67.58K","-0.83%"
"2023- 12- 15","96,100","96,800","96,800","93,700","111.59K","-0.72%"
"2023- 12- 14","96,800","98,400","98,400","96,500","100.36K","0.00%"
"2023- 12- 13","96,800","96,800","97,900","96,100","57.76K","0.73%"
"2023- 12- 12","96,100","100,400","102,100","96,100","105.29K","-3.22%"
"2023- 12- 11","99,300","99,200","99,800","97,000","52.30K","1.02%"
"2023- 12- 08","98,300","100,500","102,800","98,100","136.61K","0.31%"
"2023- 12- 07","98,000","98,500","102,100","95,600","136.13K","-1.11%"
"2023- 12- 06","99,100","100,500","103,200","98,800","117.99K","0.10%"
"2023- 12- 05","99,000","94,500","101,400","93,800","264.13K","5.32%"
"2023- 12- 04","94,000","91,100","94,700","88,600","0.06K","3.30%"
"2023- 12- 01","91,000","91,800","92,700","90,600","65.03K","-1.09%"
"2023- 11- 30","92,000","90,100","93,700","90,100","108.24K","2.11%"
"2023- 11- 29","90,100","92,500","92,500","89,500","103.60K","-3.33%"
"2023- 11- 28","93,200","93,900","95,000","92,800","108.24K","-0.75%"
"2023- 11- 27","93,900","89,900","94,100","89,800","130.09K","4.92%"
"2023- 11- 26","89,500","89,500","89,500","89,500","","0.00%"
"2023- 11- 24","89,500","88,600","89,700","87,200","70.71K","1.02%"
"2023- 11- 23","88,600","88,500","89,400","87,700","60.71K","0.11%"
"2023- 11- 22","88,500","88,100","89,700","87,600","75.08K","0.57%"
"2023- 11- 21","88,000","90,900","90,900","88,000","0.10K","-2.22%"
"2023- 11- 20","90,000","89,900","90,200","87,600","52.54K","0.56%"
"2023- 11- 17","89,500","89,400","90,500","88,600","73.77K","0.56%"
"2023- 11- 16","89,000","87,200","89,700","87,200","80.07K","1.71%"
"2023- 11- 15","87,500","90,800","90,800","84,100","198.84K","-1.46%"
"2023- 11- 14","88,800","92,600","92,800","87,800","123.40K","-2.63%"
"2023- 11- 13","91,200","92,500","92,500","89,700","74.10K","-0.55%"
"2023- 11- 10","91,700","91,400","92,700","90,600","93.29K","-0.65%"
"2023- 11- 09","92,300","89,600","94,900","89,100","0.00K","1.99%"
"2023- 11- 08","90,500","85,600","91,200","85,100","208.88K","6.60%"
"2023- 11- 07","84,900","83,700","86,200","82,800","107.86K","1.43%"
"2023- 11- 06","83,700","84,900","86,000","82,600","117.31K","-0.71%"
"2023- 11- 03","84,300","85,600","86,200","83,600","66.16K","-1.52%"
"2023- 11- 02","85,600","84,100","86,300","82,800","151.67K","2.88%"
"2023- 11- 01","83,200","85,300","85,300","81,400","124.47K","-1.07%"
"2023- 10- 31","84,100","84,100","86,900","83,300","155.59K","1.82%"
"2023- 10- 30","82,600","79,600","84,600","79,500","92.42K","3.90%"
"2023- 10- 29","79,500","79,500","79,500","79,500","","0.00%"
"2023- 10- 27","79,500","81,200","81,200","78,200","66.46K","-1.12%"
"2023- 10- 26","80,400","81,100","83,400","80,000","120.91K","-1.95%"
"2023- 10- 25","82,000","77,100","82,700","76,500","135.43K","6.36%"
"2023- 10- 24","77,100","76,000","77,500","73,600","95.45K","2.80%"
"2023- 10- 23","75,000","76,000","76,000","73,800","84.69K","-0.66%"
"2023- 10- 20","75,500","76,800","77,200","73,400","177.75K","-2.58%"
"2023- 10- 19","77,500","78,500","78,500","76,200","122.98K","-1.52%"
"2023- 10- 18","78,700","76,500","80,200","75,800","163.38K","2.88%"
"2023- 10- 17","76,500","78,700","79,200","76,000","0.00K","-2.80%"
"2023- 10- 16","78,700","79,700","79,700","76,800","171.04K","-1.13%"
"2023- 10- 13","79,600","80,100","81,900","79,000","97.48K","-0.75%"
"2023- 10- 12","80,200","80,400","80,900","79,500","171.96K","0.75%"
"2023- 10- 11","79,600","81,300","81,400","77,900","183.09K","-0.25%"
"2023- 10- 10","79,800","81,000","83,200","79,800","106.60K","-1.24%"
"2023- 10- 09","80,800","80,800","80,800","80,800","","0.00%"
"2023- 10- 06","80,800","82,400","82,900","80,200","122.94K","-1.58%"
"2023- 10- 05","82,100","81,500","84,900","81,000","183.57K","2.37%"
"2023- 10- 04","80,200","86,000","87,000","77,600","647.75K","-10.69%"
"2023- 10- 03","89,800","89,800","89,800","89,800","","0.00%"
"2023- 09- 27","89,800","89,300","90,700","87,300","135.81K","0.11%"
"2023- 09- 26","89,700","90,200","91,500","89,100","0.00K","-1.54%"
"2023- 09- 25","91,100","88,800","93,000","88,800","0.17K","2.36%"
"2023- 09- 22","89,000","89,800","90,500","87,600","237.62K","-2.84%"
"2023- 09- 21","91,600","89,200","93,600","89,200","236.06K","1.66%"
"2023- 09- 20","90,100","88,300","91,200","86,400","329.36K","0.78%"
"2023- 09- 19","89,400","91,000","93,000","88,900","161.70K","-1.54%"
"2023- 09- 18","90,800","89,600","92,900","89,300","224.44K","0.33%"
"2023- 09- 17","90,500","90,500","90,500","90,500","","0.00%"
"2023- 09- 15","90,500","91,100","91,200","89,300","285.10K","-0.55%"
"2023- 09- 14","91,000","85,800","93,300","85,000","0.28K","7.18%"
"2023- 09- 13","84,900","85,700","86,600","83,500","242.09K","-1.74%"
"2023- 09- 12","86,400","87,700","88,700","85,800","0.01K","-0.58%"
"2023- 09- 11","86,900","85,000","87,900","83,400","455.78K","4.20%"
"2023- 09- 08","83,400","78,500","84,800","77,800","436.07K","5.97%"
"2023- 09- 07","78,700","80,300","80,700","78,300","0.02K","-2.24%"
"2023- 09- 06","80,500","79,800","82,600","78,400","0.03K","2.03%"
"2023- 09- 05","78,900","77,100","81,700","76,400","391.21K","1.81%"
"2023- 09- 04","77,500","73,900","79,400","73,600","0.10K","5.87%"
"2023- 09- 01","73,200","70,600","76,500","70,300","440.52K","4.13%"
"2023- 08- 31","70,300","67,700","72,200","67,600","1.58M","4.30%"
"2023- 08- 30","67,400","67,500","68,800","66,100","413.38K","0.60%"
