"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","10,150","10,090","10,160","10,060","522.35K","1.00%"
"2024- 02- 15","10,050","10,170","10,180","10,050","483.50K","-0.30%"
"2024- 02- 14","10,080","10,180","10,220","10,060","0.03K","-1.27%"
"2024- 02- 13","10,210","10,300","10,350","10,180","0.01K","-0.39%"
"2024- 02- 08","10,250","10,350","10,390","10,250","1.38M","-1.06%"
"2024- 02- 07","10,360","10,350","10,410","10,300","823.14K","0.48%"
"2024- 02- 06","10,310","10,350","10,420","10,300","582.82K","-0.96%"
"2024- 02- 05","10,410","10,450","10,480","10,290","1.32M","-0.29%"
"2024- 02- 04","10,440","10,440","10,440","10,440","","0.00%"
"2024- 02- 02","10,440","10,350","10,500","10,280","1.43M","0.10%"
"2024- 02- 01","10,430","10,120","10,430","10,110","1.56M","1.96%"
"2024- 01- 31","10,230","10,120","10,230","10,080","0.22K","0.69%"
"2024- 01- 30","10,160","10,130","10,190","10,090","1.00M","0.99%"
"2024- 01- 29","10,060","10,080","10,160","10,030","0.10K","-0.30%"
"2024- 01- 28","10,090","10,090","10,090","10,090","","0.00%"
"2024- 01- 26","10,090","9,920","10,100","9,890","1.25M","1.20%"
"2024- 01- 25","9,970","9,840","9,970","9,780","1.00K","1.42%"
"2024- 01- 24","9,830","9,790","9,840","9,760","503.69K","0.41%"
"2024- 01- 23","9,790","9,760","9,790","9,710","0.00K","0.41%"
"2024- 01- 22","9,750","9,710","9,780","9,710","508.92K","0.41%"
"2024- 01- 19","9,710","9,760","9,830","9,680","833.47K","-0.41%"
"2024- 01- 18","9,750","9,800","9,840","9,750","0.00K","-0.61%"
"2024- 01- 17","9,810","9,920","9,930","9,800","1.16M","-1.11%"
"2024- 01- 16","9,920","9,960","9,990","9,850","1.16M","-0.90%"
"2024- 01- 15","10,010","9,980","10,060","9,960","614.56K","0.30%"
"2024- 01- 14","9,980","9,980","9,980","9,980","","0.00%"
"2024- 01- 12","9,980","10,010","10,040","9,960","740.62K","-0.30%"
"2024- 01- 11","10,010","10,120","10,120","10,010","767.94K","-0.60%"
"2024- 01- 10","10,070","10,100","10,120","10,050","482.31K","-0.20%"
"2024- 01- 09","10,090","10,110","10,120","10,050","0.07K","0.30%"
"2024- 01- 08","10,060","10,040","10,110","10,040","384.33K","0.00%"
"2024- 01- 07","10,060","10,060","10,060","10,060","","0.00%"
"2024- 01- 05","10,060","10,080","10,080","10,030","708.48K","-0.49%"
"2024- 01- 04","10,110","10,130","10,150","10,060","0.16K","-0.20%"
"2024- 01- 03","10,130","10,130","10,170","10,100","839.45K","-0.39%"
"2024- 01- 02","10,170","10,230","10,230","10,120","0.20K","-0.59%"
"2023- 12- 28","10,230","10,130","10,230","10,070","752.17K","1.09%"
"2023- 12- 27","10,120","10,210","10,250","10,090","1.66M","-3.53%"
"2023- 12- 26","10,490","10,480","10,550","10,450","0.73K","0.48%"
"2023- 12- 25","10,440","10,440","10,440","10,440","","0.00%"
"2023- 12- 22","10,440","10,430","10,450","10,370","756.46K","0.38%"
"2023- 12- 21","10,400","10,360","10,400","10,330","0.01K","-0.19%"
"2023- 12- 20","10,420","10,310","10,430","10,300","1.00K","1.26%"
"2023- 12- 19","10,290","10,310","10,330","10,280","570.50K","-0.48%"
