"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","17,430","17,500","17,670","17,200","247.99K","1.63%"
"2024- 02- 15","17,150","17,670","17,670","17,120","199.37K","-1.32%"
"2024- 02- 14","17,380","17,200","17,660","17,060","207.04K","0.70%"
"2024- 02- 13","17,260","17,130","17,410","17,100","0.10K","1.47%"
"2024- 02- 08","17,010","17,200","17,250","17,010","160.95K","-0.82%"
"2024- 02- 07","17,150","17,120","17,440","17,080","0.05K","1.18%"
"2024- 02- 06","16,950","17,120","17,320","16,890","148.49K","-2.19%"
"2024- 02- 05","17,330","17,700","17,710","17,000","200.07K","-0.63%"
"2024- 02- 04","17,440","17,440","17,440","17,440","","0.00%"
"2024- 02- 02","17,440","16,750","17,720","16,700","409.38K","4.62%"
"2024- 02- 01","16,670","16,420","16,840","16,420","0.13K","0.73%"
"2024- 01- 31","16,550","16,830","17,080","16,520","140.15K","-1.66%"
"2024- 01- 30","16,830","16,900","17,200","16,820","0.11K","-0.18%"
"2024- 01- 29","16,860","17,000","17,080","16,650","134.57K","0.06%"
"2024- 01- 26","16,850","16,660","16,880","16,590","101.77K","0.72%"
"2024- 01- 25","16,730","16,600","16,800","16,330","1.55K","0.00%"
"2024- 01- 24","16,730","16,940","16,940","16,590","140.23K","0.00%"
"2024- 01- 23","16,730","16,670","16,940","16,490","158.31K","0.36%"
"2024- 01- 22","16,670","16,610","16,770","16,470","0.11K","0.12%"
"2024- 01- 19","16,650","16,820","17,070","16,560","116.99K","-0.77%"
"2024- 01- 18","16,780","16,800","17,040","16,480","180.72K","-0.59%"
"2024- 01- 17","16,880","17,610","17,670","16,880","0.00K","-4.20%"
"2024- 01- 16","17,620","17,910","18,070","17,610","117.49K","-2.22%"
"2024- 01- 15","18,020","18,060","18,250","18,000","90.15K","-0.50%"
"2024- 01- 14","18,110","18,110","18,110","18,110","","0.00%"
"2024- 01- 12","18,110","18,180","18,370","18,040","103.64K","-0.55%"
"2024- 01- 11","18,210","18,340","18,400","18,210","0.00K","-0.22%"
"2024- 01- 10","18,250","18,190","18,310","18,030","105.17K","0.00%"
"2024- 01- 09","18,250","18,480","18,580","18,250","0.00K","-0.54%"
"2024- 01- 08","18,350","18,270","18,470","18,270","74.62K","0.05%"
"2024- 01- 07","18,340","18,340","18,340","18,340","","0.00%"
"2024- 01- 05","18,340","18,110","18,440","18,110","91.50K","0.77%"
"2024- 01- 04","18,200","18,410","18,450","18,160","0.01K","-1.99%"
"2024- 01- 03","18,570","19,060","19,060","18,550","0.04K","-2.88%"
"2024- 01- 02","19,120","19,060","19,160","18,910","161.26K","0.58%"
"2023- 12- 28","19,010","18,630","19,220","18,630","202.00K","1.88%"
"2023- 12- 27","18,660","18,600","18,790","18,600","0.00K","0.32%"
"2023- 12- 26","18,600","18,810","18,940","18,390","0.00K","-1.12%"
"2023- 12- 25","18,810","18,810","18,810","18,810","","0.00%"
"2023- 12- 22","18,810","19,220","19,390","18,800","177.71K","-0.42%"
"2023- 12- 21","18,890","18,750","19,300","18,710","282.11K","-0.05%"
"2023- 12- 20","18,900","18,440","19,050","18,420","0.32K","3.00%"
"2023- 12- 19","18,350","18,520","18,550","18,350","110.84K","-1.13%"
"2023- 12- 18","18,560","18,650","18,690","18,350","0.07K","0.00%"
"2023- 12- 15","18,560","18,730","19,090","18,520","264.14K","0.22%"
"2023- 12- 14","18,520","18,790","18,840","18,420","0.00K","-0.48%"
"2023- 12- 13","18,610","18,430","18,850","18,370","198.07K","0.98%"
"2023- 12- 12","18,430","18,290","18,470","18,220","109.06K","0.77%"
"2023- 12- 11","18,290","18,130","18,310","17,990","137.35K","1.39%"
"2023- 12- 10","18,040","18,040","18,040","18,040","","0.00%"
"2023- 12- 08","18,040","18,100","18,130","17,970","85.36K","0.22%"
"2023- 12- 07","18,000","18,120","18,130","17,900","128.55K","-0.61%"
"2023- 12- 06","18,110","18,150","18,300","17,900","0.00K","-0.06%"
"2023- 12- 05","18,120","18,160","18,440","18,050","0.00K","-1.25%"
"2023- 12- 04","18,350","18,390","18,660","18,310","0.06K","-0.49%"
"2023- 12- 03","18,440","18,440","18,440","18,440","","0.00%"
"2023- 12- 01","18,440","18,910","18,980","18,410","292.35K","-4.21%"
"2023- 11- 30","19,250","19,220","19,340","19,050","0.16K","-0.26%"
"2023- 11- 29","19,300","19,450","19,920","19,160","802.79K","0.31%"
"2023- 11- 28","19,240","19,390","19,460","19,150","0.04K","0.05%"
"2023- 11- 27","19,230","19,380","19,430","19,020","0.00K","-0.16%"
"2023- 11- 26","19,260","19,260","19,260","19,260","","0.00%"
"2023- 11- 24","19,260","19,570","19,700","19,220","159.89K","-0.98%"
"2023- 11- 23","19,450","19,220","19,480","19,070","2.07K","0.26%"
"2023- 11- 22","19,400","19,340","19,540","19,110","0.10K","0.31%"
"2023- 11- 21","19,340","18,910","19,490","18,830","0.55K","2.98%"
"2023- 11- 20","18,780","17,960","19,670","17,950","0.03K","5.21%"
"2023- 11- 19","17,850","17,850","17,850","17,850","","0.00%"
"2023- 11- 17","17,850","18,210","18,220","17,840","121.86K","-2.51%"
"2023- 11- 16","18,310","18,110","18,490","18,110","0.37K","1.44%"
"2023- 11- 15","18,050","18,000","18,230","17,700","418.62K","4.09%"
"2023- 11- 14","17,340","16,420","17,360","16,410","356.33K","6.64%"
"2023- 11- 13","16,260","16,890","17,130","16,220","0.01K","-1.99%"
"2023- 11- 10","16,590","16,830","16,840","16,510","183.40K","-3.38%"
"2023- 11- 09","17,170","17,240","17,350","17,080","0.01K","-0.06%"
"2023- 11- 08","17,180","17,150","17,480","17,050","247.01K","1.36%"
"2023- 11- 07","16,950","17,260","17,270","16,700","203.56K","-2.19%"
"2023- 11- 06","17,330","16,950","17,330","16,680","0.01K","5.99%"
"2023- 11- 03","16,350","16,460","16,480","16,130","150.18K","1.11%"
"2023- 11- 02","16,170","15,820","16,230","15,820","153.33K","3.13%"
"2023- 11- 01","15,680","15,700","15,900","15,660","101.65K","0.06%"
"2023- 10- 31","15,670","16,250","16,330","15,640","161.75K","-2.61%"
"2023- 10- 30","16,090","16,180","16,270","15,920","0.01K","-1.11%"
"2023- 10- 29","16,270","16,270","16,270","16,270","","0.00%"
"2023- 10- 27","16,270","16,080","16,570","15,920","132.18K","2.01%"
"2023- 10- 26","15,950","16,180","16,180","15,850","0.00K","-2.63%"
