"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","51,300","52,100","52,100","50,900","395.22K","-0.58%"
"2024- 02- 15","51,600","52,700","52,800","51,200","0.02K","-1.34%"
"2024- 02- 14","52,300","50,800","52,900","50,500","861.87K","2.35%"
"2024- 02- 13","51,100","49,850","51,200","49,650","0.69K","4.07%"
"2024- 02- 08","49,100","49,200","49,550","48,900","433.80K","0.41%"
"2024- 02- 07","48,900","49,350","49,600","48,600","0.12K","-0.51%"
"2024- 02- 06","49,150","48,950","49,200","48,550","333.27K","-0.10%"
"2024- 02- 05","49,200","48,450","49,250","48,000","0.10K","1.76%"
"2024- 02- 04","48,350","48,350","48,350","48,350","","0.00%"
"2024- 02- 02","48,350","50,500","51,500","47,800","1.68M","-4.26%"
"2024- 02- 01","50,500","50,200","51,300","50,100","429.63K","0.00%"
"2024- 01- 31","50,500","51,000","51,700","50,100","0.07K","-0.59%"
"2024- 01- 30","50,800","51,400","51,800","50,600","0.07K","-0.78%"
"2024- 01- 29","51,200","53,700","54,400","50,500","0.06K","-4.66%"
"2024- 01- 28","53,700","53,700","53,700","53,700","","0.00%"
"2024- 01- 26","53,700","53,600","54,600","53,500","365.99K","-0.19%"
"2024- 01- 25","53,800","53,700","54,600","53,400","0.03K","-0.37%"
"2024- 01- 24","54,000","54,500","55,000","53,800","290.21K","-1.10%"
"2024- 01- 23","54,600","55,500","55,500","54,300","0.00K","-1.62%"
"2024- 01- 22","55,500","55,900","56,000","55,100","0.20K","0.18%"
"2024- 01- 21","55,400","55,400","55,400","55,400","","0.00%"
"2024- 01- 19","55,400","55,100","55,600","54,200","702.06K","1.47%"
"2024- 01- 18","54,600","53,500","55,400","53,400","765.16K","3.41%"
"2024- 01- 17","52,800","53,900","54,000","52,300","0.05K","-2.04%"
"2024- 01- 16","53,900","53,800","54,300","53,200","0.01K","-0.74%"
"2024- 01- 15","54,300","55,000","55,000","53,500","0.01K","-0.37%"
"2024- 01- 14","54,500","54,500","54,500","54,500","","0.00%"
"2024- 01- 12","54,500","54,300","56,000","53,900","608.52K","0.74%"
"2024- 01- 11","54,100","54,800","55,600","54,100","0.08K","-1.99%"
"2024- 01- 10","55,200","54,600","55,800","54,500","1.19K","1.66%"
"2024- 01- 09","54,300","54,000","54,700","53,500","0.08K","1.31%"
"2024- 01- 08","53,600","54,900","55,000","53,100","0.46K","-1.29%"
"2024- 01- 07","54,300","54,300","54,300","54,300","","0.00%"
"2024- 01- 05","54,300","54,600","56,400","53,600","935.84K","0.00%"
"2024- 01- 04","54,300","54,000","55,900","53,000","1.14K","-0.55%"
"2024- 01- 03","54,600","51,500","55,000","51,100","1.80K","6.43%"
"2024- 01- 02","51,300","49,900","51,800","49,800","525.66K","2.60%"
"2023- 12- 28","50,000","49,900","50,300","49,700","321.91K","0.20%"
"2023- 12- 27","49,900","49,350","50,100","48,800","0.79K","1.63%"
"2023- 12- 26","49,100","49,900","49,950","48,850","0.06K","-0.71%"
"2023- 12- 25","49,450","49,450","49,450","49,450","","0.00%"
