"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","49,400","49,450","50,500","48,900","205.85K","1.23%"
"2024- 02- 15","48,800","49,350","51,800","48,550","388.12K","1.24%"
"2024- 02- 14","48,200","47,700","48,700","46,650","0.04K","-0.92%"
"2024- 02- 13","48,650","48,450","49,050","48,300","0.38K","1.88%"
"2024- 02- 12","47,750","47,750","47,750","47,750","","0.00%"
"2024- 02- 08","47,750","47,400","48,300","47,250","239.31K","1.38%"
"2024- 02- 07","47,100","46,700","49,850","46,350","0.02K","1.73%"
"2024- 02- 06","46,300","46,800","46,950","45,600","138.31K","-1.07%"
"2024- 02- 05","46,800","48,350","48,500","46,100","335.55K","-4.10%"
"2024- 02- 02","48,800","46,900","49,800","46,900","333.37K","5.17%"
"2024- 02- 01","46,400","46,550","47,300","45,300","234.94K","-2.01%"
"2024- 01- 31","47,350","47,400","47,800","46,550","154.05K","-0.63%"
"2024- 01- 30","47,650","49,900","50,200","47,550","0.11K","-3.83%"
"2024- 01- 29","49,550","51,800","52,900","49,550","0.45K","-3.60%"
"2024- 01- 26","51,400","51,000","52,800","50,800","164.66K","-0.19%"
"2024- 01- 25","51,500","52,200","52,600","50,600","0.04K","-1.34%"
"2024- 01- 24","52,200","52,900","53,100","51,500","202.14K","-0.95%"
"2024- 01- 23","52,700","50,500","53,200","50,000","0.01K","5.19%"
"2024- 01- 22","50,100","52,700","53,200","50,000","0.03K","-3.65%"
"2024- 01- 21","52,000","52,000","52,000","52,000","","0.00%"
"2024- 01- 19","52,000","53,500","54,700","51,700","319.79K","-1.89%"
"2024- 01- 18","53,000","55,100","55,300","52,600","0.04K","-3.64%"
"2024- 01- 17","55,000","56,800","57,800","53,500","0.04K","-3.34%"
"2024- 01- 16","56,900","58,900","59,200","56,400","0.09K","-3.23%"
"2024- 01- 15","58,800","55,500","59,000","54,500","0.88K","4.81%"
"2024- 01- 14","56,100","56,100","56,100","56,100","","0.00%"
"2024- 01- 12","56,100","56,900","57,300","53,500","1.34M","-3.28%"
