"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","114,100","118,000","118,500","113,600","93.12K","-2.06%"
"2024- 02- 15","116,500","117,200","121,200","116,400","82.53K","0.52%"
"2024- 02- 14","115,900","114,700","116,700","113,900","44.64K","-0.94%"
"2024- 02- 13","117,000","116,800","117,500","113,200","73.57K","1.12%"
"2024- 02- 08","115,700","120,400","121,000","115,300","71.84K","-3.90%"
"2024- 02- 07","120,400","117,900","123,800","116,700","94.44K","3.97%"
"2024- 02- 06","115,800","113,300","118,000","112,400","64.28K","1.22%"
"2024- 02- 05","114,400","114,800","118,500","111,500","66.59K","-0.52%"
"2024- 02- 02","115,000","114,000","118,400","112,500","103.27K","1.14%"
"2024- 02- 01","113,700","115,500","116,400","111,700","0.00K","-1.81%"
"2024- 01- 31","115,800","118,800","119,100","115,200","86.24K","-3.42%"
"2024- 01- 30","119,900","121,600","121,600","118,400","59.22K","-0.33%"
"2024- 01- 29","120,300","124,000","124,000","120,300","87.92K","-3.06%"
"2024- 01- 26","124,100","127,600","131,000","124,100","92.35K","-3.95%"
"2024- 01- 25","129,200","129,400","129,800","127,300","66.53K","-0.39%"
"2024- 01- 24","129,700","126,700","131,400","126,100","109.55K","3.35%"
"2024- 01- 23","125,500","122,100","127,500","120,400","87.36K","2.95%"
"2024- 01- 22","121,900","121,500","123,300","120,800","37.57K","0.74%"
"2024- 01- 19","121,000","122,500","125,900","119,600","80.64K","-1.22%"
"2024- 01- 18","122,500","122,100","126,200","119,200","84.50K","0.41%"
"2024- 01- 17","122,000","118,900","125,700","118,300","0.01K","5.26%"
"2024- 01- 16","115,900","109,500","117,300","108,300","0.02K","4.98%"
"2024- 01- 15","110,400","111,100","112,200","109,800","61.07K","-0.54%"
"2024- 01- 14","111,000","111,000","111,000","111,000","","0.00%"
"2024- 01- 12","111,000","114,000","114,200","110,000","41.70K","-1.51%"
"2024- 01- 11","112,700","112,400","116,100","111,600","83.97K","0.27%"
"2024- 01- 10","112,400","113,200","113,800","111,000","56.23K","-0.71%"
"2024- 01- 09","113,200","110,500","114,100","109,200","98.19K","3.66%"
"2024- 01- 08","109,200","112,700","113,400","108,500","122.47K","-2.24%"
"2024- 01- 05","111,700","116,100","116,100","110,800","194.71K","-4.37%"
"2024- 01- 04","116,800","115,800","118,100","114,500","83.43K","0.95%"
"2024- 01- 03","115,700","121,600","122,500","112,000","176.37K","-5.86%"
"2024- 01- 02","122,900","126,100","126,100","122,700","66.76K","-2.77%"
"2023- 12- 28","126,400","124,000","127,900","121,700","69.33K","3.10%"
"2023- 12- 27","122,600","123,900","124,600","121,700","40.60K","-1.13%"
"2023- 12- 26","124,000","124,900","124,900","122,500","0.00K","-0.24%"
"2023- 12- 22","124,300","127,700","128,000","122,600","59.35K","-2.13%"
"2023- 12- 21","127,000","122,100","128,100","121,000","102.90K","4.01%"
"2023- 12- 20","122,100","121,100","123,900","120,100","0.01K","1.58%"
"2023- 12- 19","120,200","120,500","122,200","120,000","51.55K","-1.15%"
"2023- 12- 18","121,600","121,500","122,200","120,200","0.00K","0.08%"
"2023- 12- 15","121,500","123,100","123,700","121,000","59.90K","-1.06%"
"2023- 12- 14","122,800","121,500","125,000","120,500","101.07K","1.82%"
"2023- 12- 13","120,600","120,200","121,900","120,000","42.30K","0.33%"
"2023- 12- 12","120,200","122,200","122,300","119,900","36.38K","-1.07%"
"2023- 12- 11","121,500","120,500","122,300","119,800","43.31K","0.41%"
"2023- 12- 08","121,000","120,700","121,500","119,700","38.15K","0.75%"
"2023- 12- 07","120,100","121,000","123,400","119,400","61.45K","-0.74%"
"2023- 12- 06","121,000","120,100","122,700","118,500","75.47K","1.00%"
"2023- 12- 05","119,800","116,400","122,500","115,100","147.62K","2.22%"
"2023- 12- 04","117,200","112,400","117,800","109,700","0.01K","4.55%"
"2023- 12- 01","112,100","110,400","112,800","108,300","111.02K","1.26%"
"2023- 11- 30","110,700","112,000","112,900","110,400","115.87K","-1.60%"
"2023- 11- 29","112,500","113,500","113,900","111,700","44.09K","-1.23%"
"2023- 11- 28","113,900","114,400","114,500","111,500","0.01K","0.53%"
"2023- 11- 27","113,300","112,600","114,200","112,500","0.00K","-1.22%"
"2023- 11- 26","114,700","114,700","114,700","114,700","","0.00%"
"2023- 11- 24","114,700","115,600","116,400","112,700","71.78K","-0.43%"
"2023- 11- 23","115,200","114,700","117,800","114,700","0.01K","0.79%"
"2023- 11- 22","114,300","119,700","120,600","113,500","0.00K","-4.43%"
"2023- 11- 21","119,600","119,200","120,600","117,400","0.01K","0.84%"
"2023- 11- 20","118,600","117,700","119,100","115,200","90.40K","1.45%"
"2023- 11- 19","116,900","116,900","116,900","116,900","","0.00%"
"2023- 11- 17","116,900","119,700","119,800","116,900","113.29K","-1.60%"
"2023- 11- 16","118,800","120,400","121,300","118,000","0.01K","-1.33%"
"2023- 11- 15","120,400","121,900","122,400","116,300","220.55K","-0.74%"
"2023- 11- 14","121,300","126,700","126,700","116,700","0.02K","-4.34%"
"2023- 11- 13","126,800","133,200","135,200","126,300","0.04K","-4.52%"
"2023- 11- 10","132,800","137,400","138,800","131,200","149.57K","-3.70%"
"2023- 11- 09","137,900","137,200","142,000","135,300","0.01K","0.51%"
"2023- 11- 08","137,200","137,400","139,200","135,000","87.58K","-0.15%"
"2023- 11- 07","137,400","129,500","138,500","128,100","156.93K","5.61%"
"2023- 11- 06","130,100","129,400","130,900","126,100","0.01K","0.54%"
"2023- 11- 05","129,400","129,400","129,400","129,400","","0.00%"
"2023- 11- 03","129,400","135,700","135,700","128,100","143.35K","-3.58%"
"2023- 11- 02","134,200","136,500","140,600","130,500","0.00K","0.45%"
"2023- 11- 01","133,600","135,700","135,900","124,100","183.39K","-1.47%"
"2023- 10- 31","135,600","139,200","142,500","134,700","0.00K","-1.09%"
"2023- 10- 30","137,100","133,400","138,500","132,500","50.54K","2.85%"
"2023- 10- 29","133,300","133,300","133,300","133,300","","0.00%"
"2023- 10- 27","133,300","137,700","139,500","130,100","91.46K","-2.27%"
"2023- 10- 26","136,400","136,100","141,100","136,000","0.05K","-2.15%"
"2023- 10- 25","139,400","137,800","141,300","133,000","180.62K","3.18%"
"2023- 10- 24","135,100","133,800","136,100","130,600","119.85K","2.04%"
"2023- 10- 23","132,400","127,600","136,100","127,500","154.29K","3.76%"
"2023- 10- 22","127,600","127,600","127,600","127,600","","0.00%"
"2023- 10- 20","127,600","128,700","132,100","123,700","151.48K","-1.85%"
"2023- 10- 19","130,000","131,000","135,900","129,200","173.04K","-1.07%"
"2023- 10- 18","131,400","130,000","133,900","128,900","0.07K","1.23%"
"2023- 10- 17","129,800","120,800","132,200","120,000","0.04K","7.90%"
"2023- 10- 16","120,300","118,800","122,600","113,400","0.39K","0.25%"
"2023- 10- 15","120,000","120,000","120,000","120,000","","0.00%"
"2023- 10- 13","120,000","120,000","125,800","118,000","442.96K","7.62%"
"2023- 10- 12","111,500","113,800","114,500","110,700","0.12K","-1.33%"
"2023- 10- 11","113,000","115,700","117,900","112,600","143.50K","-1.99%"
"2023- 10- 10","115,300","119,900","120,700","114,600","0.00K","-4.87%"
"2023- 10- 06","121,200","125,800","125,800","120,700","44.12K","-2.49%"
"2023- 10- 05","124,300","126,500","127,000","123,000","45.09K","-0.16%"
"2023- 10- 04","124,500","128,000","128,100","123,300","63.22K","-3.26%"
