"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","68,600","68,400","69,200","68,100","79.51K","1.03%"
"2024- 02- 15","67,900","69,700","70,100","67,800","125.30K","-1.59%"
"2024- 02- 14","69,000","70,000","70,100","68,200","154.68K","-2.13%"
"2024- 02- 13","70,500","69,700","70,900","66,400","426.07K","0.71%"
"2024- 02- 12","70,000","70,000","70,000","70,000","","0.00%"
"2024- 02- 08","70,000","73,900","73,900","69,700","303.64K","-6.17%"
"2024- 02- 07","74,600","72,700","75,200","72,300","0.22K","3.47%"
"2024- 02- 06","72,100","71,300","73,100","70,500","117.66K","0.84%"
"2024- 02- 05","71,500","72,300","72,600","70,700","0.00K","-1.38%"
"2024- 02- 02","72,500","69,700","73,100","69,600","192.16K","4.47%"
"2024- 02- 01","69,400","69,900","70,900","68,800","0.00K","-2.12%"
"2024- 01- 31","70,900","70,100","71,200","69,400","0.01K","0.85%"
"2024- 01- 30","70,300","72,400","72,700","70,200","0.02K","-2.09%"
"2024- 01- 29","71,800","74,500","74,500","71,600","53.88K","-1.24%"
"2024- 01- 28","72,700","72,700","72,700","72,700","","0.00%"
"2024- 01- 26","72,700","70,900","74,400","70,900","74.41K","1.54%"
"2024- 01- 25","71,600","71,800","72,800","71,000","62.35K","-0.28%"
"2024- 01- 24","71,800","71,500","72,700","70,300","70.11K","1.13%"
"2024- 01- 23","71,000","70,700","73,000","70,700","83.03K","0.42%"
"2024- 01- 22","70,700","71,600","72,600","70,200","79.74K","-1.12%"
"2024- 01- 19","71,500","71,200","72,800","70,500","120.59K","0.85%"
"2024- 01- 18","70,900","71,100","73,800","70,300","139.00K","-0.70%"
"2024- 01- 17","71,400","74,400","74,800","70,800","0.02K","-4.42%"
"2024- 01- 16","74,700","75,000","76,900","74,100","130.25K","-2.23%"
"2024- 01- 15","76,400","79,100","79,100","76,000","0.17K","-3.29%"
"2024- 01- 12","79,000","80,200","80,400","77,900","126.32K","-1.37%"
"2024- 01- 11","80,100","81,000","81,400","79,800","0.08K","-0.25%"
"2024- 01- 10","80,300","81,400","81,500","80,000","61.22K","-1.35%"
"2024- 01- 09","81,400","82,500","82,800","81,100","0.00K","0.12%"
"2024- 01- 08","81,300","81,400","82,800","81,300","41.21K","0.12%"
"2024- 01- 05","81,200","83,500","83,500","80,900","94.55K","-2.40%"
"2024- 01- 04","83,200","83,400","83,900","82,100","64.26K","-1.19%"
"2024- 01- 03","84,200","86,400","86,500","83,700","0.01K","-3.55%"
"2024- 01- 02","87,300","89,200","89,500","86,500","78.41K","-2.13%"
"2023- 12- 28","89,200","88,000","90,000","87,300","85.85K","1.36%"
"2023- 12- 27","88,000","87,400","88,500","86,500","91.75K","-0.45%"
"2023- 12- 26","88,400","87,600","89,900","86,800","122.84K","1.84%"
"2023- 12- 25","86,800","86,800","86,800","86,800","","0.00%"
"2023- 12- 22","86,800","88,600","88,700","86,800","86.13K","-1.14%"
"2023- 12- 21","87,800","88,000","89,000","87,000","92.30K","-1.57%"
"2023- 12- 20","89,200","90,400","90,500","88,600","0.00K","0.11%"
"2023- 12- 19","89,100","87,400","90,400","85,100","151.90K","2.06%"
"2023- 12- 18","87,300","87,800","88,900","86,800","111.93K","-0.46%"
"2023- 12- 15","87,700","84,800","88,300","84,400","204.27K","3.42%"
"2023- 12- 14","84,800","84,500","85,700","83,800","0.01K","1.80%"
"2023- 12- 13","83,300","84,200","84,400","82,600","79.06K","-1.42%"
"2023- 12- 12","84,500","83,000","84,800","82,200","0.34K","2.42%"
"2023- 12- 11","82,500","80,500","83,300","80,100","143.12K","3.38%"
"2023- 12- 10","79,800","79,800","79,800","79,800","","0.00%"
"2023- 12- 08","79,800","80,800","80,900","79,300","112.25K","-0.75%"
"2023- 12- 07","80,400","80,200","81,700","79,100","105.49K","-0.37%"
"2023- 12- 06","80,700","81,300","81,800","79,300","0.00K","-0.86%"
"2023- 12- 05","81,400","81,600","83,000","81,100","0.07K","-1.57%"
"2023- 12- 04","82,700","83,100","84,200","82,000","0.00K","-0.48%"
"2023- 12- 03","83,100","83,100","83,100","83,100","","0.00%"
"2023- 12- 01","83,100","85,700","86,400","83,000","148.67K","-3.26%"
"2023- 11- 30","85,900","84,500","85,900","83,900","0.00K","1.42%"
"2023- 11- 29","84,700","85,500","86,300","84,700","99.63K","-1.40%"
"2023- 11- 28","85,900","87,100","87,100","85,900","66.73K","-0.69%"
"2023- 11- 27","86,500","88,300","88,400","85,900","85.13K","-1.48%"
"2023- 11- 24","87,800","88,200","89,100","87,600","69.53K","-0.79%"
"2023- 11- 23","88,500","89,800","89,900","88,000","65.36K","-0.90%"
"2023- 11- 22","89,300","89,200","90,000","88,300","65.29K","-0.89%"
"2023- 11- 21","90,100","87,500","90,800","87,400","0.07K","3.44%"
"2023- 11- 20","87,100","88,500","88,600","84,900","238.59K","-1.47%"
"2023- 11- 17","88,400","91,300","91,600","88,000","111.99K","-3.49%"
"2023- 11- 16","91,600","92,200","93,400","91,500","77.12K","0.11%"
"2023- 11- 15","91,500","91,600","92,000","90,400","144.77K","1.10%"
"2023- 11- 14","90,500","91,000","92,200","90,300","56.09K","0.44%"
"2023- 11- 13","90,100","93,500","93,500","89,900","46.00K","-2.07%"
"2023- 11- 10","92,000","93,200","93,700","89,800","93.40K","-2.23%"
"2023- 11- 09","94,100","93,000","95,100","93,000","45.34K","-0.11%"
"2023- 11- 08","94,200","96,500","97,200","94,200","51.30K","-1.15%"
"2023- 11- 07","95,300","95,900","97,900","94,000","90.02K","-0.42%"
"2023- 11- 06","95,700","92,400","96,400","92,300","172.87K","4.82%"
"2023- 11- 03","91,300","91,800","92,500","90,600","103.81K","0.44%"
"2023- 11- 02","90,900","94,200","94,700","90,400","137.87K","-2.26%"
"2023- 11- 01","93,000","93,500","94,000","91,200","67.76K","-0.43%"
"2023- 10- 31","93,400","94,500","95,800","92,200","92.04K","-0.21%"
"2023- 10- 30","93,600","88,000","94,100","87,900","159.10K","7.59%"
"2023- 10- 29","87,000","87,000","87,000","87,000","","0.00%"
"2023- 10- 27","87,000","92,500","92,500","86,600","222.17K","-5.33%"
"2023- 10- 26","91,900","94,000","94,500","91,500","0.00K","-2.75%"
"2023- 10- 25","94,500","93,300","95,700","92,300","90.55K","0.96%"
"2023- 10- 24","93,600","92,900","93,700","90,200","0.11K","1.41%"
"2023- 10- 23","92,300","91,900","94,200","91,600","84.75K","0.44%"
"2023- 10- 22","91,900","91,900","91,900","91,900","","0.00%"
"2023- 10- 20","91,900","96,500","97,100","91,800","154.31K","-5.36%"
