"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","184,400","182,700","184,400","180,400","44.44K","1.10%"
"2024- 02- 15","182,400","186,400","186,500","181,900","39.23K","-1.19%"
"2024- 02- 14","184,600","183,100","187,900","183,100","36.21K","-1.18%"
"2024- 02- 13","186,800","187,000","189,700","183,100","65.30K","-0.05%"
"2024- 02- 08","186,900","186,900","189,500","184,900","99.73K","0.81%"
"2024- 02- 07","185,400","178,100","187,300","177,900","0.03K","4.27%"
"2024- 02- 06","177,800","181,500","182,700","177,400","38.49K","-2.31%"
"2024- 02- 05","182,000","180,200","182,700","178,100","58.42K","1.17%"
"2024- 02- 02","179,900","178,100","181,800","175,900","87.51K","0.73%"
"2024- 02- 01","178,600","170,900","179,200","170,900","139.96K","3.60%"
"2024- 01- 31","172,400","169,100","172,400","167,500","41.69K","1.06%"
"2024- 01- 30","170,600","170,200","171,800","168,200","0.00K","-0.06%"
"2024- 01- 29","170,700","162,100","171,000","160,000","0.00K","5.31%"
"2024- 01- 28","162,100","162,100","162,100","162,100","","0.00%"
"2024- 01- 26","162,100","158,000","162,200","157,000","30.25K","2.47%"
"2024- 01- 25","158,200","158,000","158,500","156,400","29.12K","0.32%"
"2024- 01- 24","157,700","158,800","159,000","157,300","15.98K","-0.63%"
"2024- 01- 23","158,700","158,200","159,300","157,200","22.19K","0.32%"
"2024- 01- 22","158,200","156,300","159,100","155,500","23.34K","1.28%"
"2024- 01- 19","156,200","155,600","157,600","155,300","25.14K","0.00%"
"2024- 01- 18","156,200","157,000","158,200","155,300","45.00K","-1.01%"
"2024- 01- 17","157,800","161,200","161,600","157,700","51.12K","-2.11%"
"2024- 01- 16","161,200","162,100","163,000","161,100","0.00K","-0.86%"
"2024- 01- 15","162,600","165,500","165,500","162,600","25.05K","-1.63%"
"2024- 01- 14","165,300","165,300","165,300","165,300","","0.00%"
"2024- 01- 12","165,300","163,300","165,500","161,700","36.55K","1.29%"
"2024- 01- 11","163,200","163,100","164,400","162,800","0.00K","0.12%"
"2024- 01- 10","163,000","165,600","165,700","162,800","46.94K","-1.57%"
"2024- 01- 09","165,600","165,600","166,400","165,000","30.82K","0.49%"
