"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","28,300","27,650","28,500","27,200","69.11K","4.24%"
"2024- 02- 15","27,150","27,900","28,000","27,150","0.00K","-2.34%"
"2024- 02- 14","27,800","27,700","28,000","27,300","40.34K","-0.54%"
"2024- 02- 13","27,950","28,050","28,250","27,600","60.06K","0.18%"
"2024- 02- 08","27,900","28,450","28,850","27,700","119.85K","-1.76%"
"2024- 02- 07","28,400","26,550","28,850","26,550","262.79K","7.17%"
"2024- 02- 06","26,500","26,950","27,200","26,050","64.78K","-2.75%"
"2024- 02- 05","27,250","27,400","27,500","25,800","0.00K","0.74%"
"2024- 02- 04","27,050","27,050","27,050","27,050","","0.00%"
"2024- 02- 02","27,050","25,800","27,050","25,550","102.15K","5.05%"
"2024- 02- 01","25,750","25,400","26,050","25,100","63.25K","0.78%"
"2024- 01- 31","25,550","25,900","26,100","25,500","38.39K","-1.35%"
"2024- 01- 30","25,900","24,800","25,900","24,800","0.01K","4.65%"
"2024- 01- 29","24,750","24,400","25,000","24,400","29.03K","0.81%"
"2024- 01- 26","24,550","24,850","25,050","24,450","26.65K","-1.21%"
"2024- 01- 25","24,850","23,650","25,150","23,650","49.44K","5.07%"
"2024- 01- 24","23,650","23,600","23,850","23,400","31.38K","-0.21%"
"2024- 01- 23","23,700","23,300","23,850","23,300","27.08K","1.07%"
"2024- 01- 22","23,450","24,000","24,000","23,350","38.57K","-0.85%"
"2024- 01- 19","23,650","23,600","24,500","23,350","58.95K","0.21%"
"2024- 01- 18","23,600","24,400","24,650","23,250","93.69K","-3.48%"
"2024- 01- 17","24,450","25,350","25,400","24,450","60.64K","-3.55%"
"2024- 01- 16","25,350","25,500","25,900","25,250","37.44K","-1.55%"
"2024- 01- 15","25,750","26,150","26,400","25,700","29.21K","-1.53%"
"2024- 01- 12","26,150","26,700","26,800","26,100","41.26K","-2.43%"
"2024- 01- 11","26,800","26,900","27,400","26,800","31.92K","0.00%"
"2024- 01- 10","26,800","27,200","27,200","26,400","34.06K","-0.37%"
"2024- 01- 09","26,900","26,950","27,200","26,750","27.75K","-0.19%"
"2024- 01- 08","26,950","27,200","27,450","26,850","27.19K","-1.64%"
"2024- 01- 05","27,400","27,450","27,700","27,250","22.80K","-0.18%"
"2024- 01- 04","27,450","27,900","27,900","27,300","42.38K","-1.61%"
"2024- 01- 03","27,900","28,250","28,600","27,600","0.01K","-3.13%"
"2024- 01- 02","28,800","28,950","29,000","28,450","35.56K","-0.52%"
"2023- 12- 28","28,950","28,500","28,950","28,050","44.81K","1.40%"
"2023- 12- 27","28,550","28,800","29,500","28,100","0.00K","0.18%"
"2023- 12- 26","28,500","29,000","29,050","28,400","0.00K","-0.87%"
"2023- 12- 22","28,750","28,550","28,800","28,400","34.24K","0.70%"
"2023- 12- 21","28,550","28,400","28,700","28,250","26.11K","-0.70%"
"2023- 12- 20","28,750","28,450","28,800","28,250","48.82K","1.95%"
"2023- 12- 19","28,200","28,100","28,200","27,750","26.88K","0.36%"
"2023- 12- 18","28,100","27,900","28,250","27,750","30.26K","0.00%"
"2023- 12- 15","28,100","27,700","28,450","27,600","62.79K","1.81%"
"2023- 12- 14","27,600","28,000","28,400","27,350","74.14K","-0.18%"
"2023- 12- 13","27,650","28,400","28,450","27,600","0.34K","-2.30%"
