"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","7,860","7,880","7,930","7,770","255.13K","0.64%"
"2024- 02- 15","7,810","7,890","7,900","7,750","270.88K","0.13%"
"2024- 02- 14","7,800","7,820","7,910","7,770","210.70K","-0.89%"
"2024- 02- 13","7,870","7,930","7,980","7,860","0.01K","-0.38%"
"2024- 02- 12","7,900","7,900","7,900","7,900","","0.00%"
"2024- 02- 08","7,900","7,900","8,010","7,830","310.30K","0.89%"
"2024- 02- 07","7,830","7,770","7,880","7,750","206.44K","0.77%"
"2024- 02- 06","7,770","7,950","7,990","7,770","285.50K","-2.51%"
"2024- 02- 05","7,970","8,030","8,090","7,820","447.35K","0.50%"
"2024- 02- 02","7,930","7,910","8,020","7,850","501.06K","1.67%"
"2024- 02- 01","7,800","7,480","7,850","7,480","514.16K","3.04%"
"2024- 01- 31","7,570","7,660","7,710","7,500","0.00K","-1.43%"
"2024- 01- 30","7,680","7,700","7,850","7,650","0.35K","-0.13%"
"2024- 01- 29","7,690","7,620","7,720","7,530","372.63K","1.32%"
"2024- 01- 28","7,590","7,590","7,590","7,590","","0.00%"
"2024- 01- 26","7,590","7,480","7,670","7,410","337.33K","1.47%"
"2024- 01- 25","7,480","7,390","7,530","7,240","0.20K","1.22%"
"2024- 01- 24","7,390","7,490","7,540","7,390","258.09K","-1.34%"
"2024- 01- 23","7,490","7,400","7,530","7,390","259.79K","0.81%"
"2024- 01- 22","7,430","7,650","7,650","7,420","296.37K","-1.72%"
"2024- 01- 19","7,560","7,540","7,740","7,520","337.58K","0.93%"
"2024- 01- 18","7,490","7,540","7,650","7,460","338.21K","-1.19%"
