"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","21,250","21,700","21,750","21,200","54.01K","-1.39%"
"2024- 02- 15","21,550","21,800","21,800","21,050","86.15K","0.47%"
"2024- 02- 14","21,450","20,200","22,250","20,150","0.00K","4.89%"
"2024- 02- 13","20,450","20,350","20,550","20,100","27.35K","1.49%"
"2024- 02- 08","20,150","20,800","20,850","20,100","94.27K","-2.18%"
"2024- 02- 07","20,600","20,800","20,800","20,300","44.03K","0.00%"
"2024- 02- 06","20,600","20,500","20,800","20,350","39.94K","-0.24%"
"2024- 02- 05","20,650","20,350","20,750","20,150","58.06K","0.73%"
"2024- 02- 04","20,500","20,500","20,500","20,500","","0.00%"
"2024- 02- 02","20,500","20,400","20,800","20,250","74.56K","0.74%"
"2024- 02- 01","20,350","20,400","20,650","20,250","60.15K","-1.21%"
"2024- 01- 31","20,600","20,300","20,700","20,000","73.73K","0.73%"
"2024- 01- 30","20,450","19,830","20,500","19,670","0.00K","3.97%"
"2024- 01- 29","19,670","19,840","19,900","19,590","104.39K","0.00%"
"2024- 01- 28","19,670","19,670","19,670","19,670","","0.00%"
"2024- 01- 26","19,670","19,670","19,960","19,530","52.66K","-1.45%"
"2024- 01- 25","19,960","19,590","20,050","19,500","55.98K","1.89%"
"2024- 01- 24","19,590","19,720","19,780","19,430","48.82K","-0.66%"
"2024- 01- 23","19,720","20,100","20,100","19,650","71.73K","-1.40%"
"2024- 01- 22","20,000","19,900","20,100","19,900","38.68K","0.70%"
"2024- 01- 19","19,860","20,100","20,400","19,840","69.37K","-1.19%"
"2024- 01- 18","20,100","19,650","20,300","19,520","90.83K","1.93%"
"2024- 01- 17","19,720","19,490","19,740","19,110","85.86K","1.81%"
"2024- 01- 16","19,370","19,950","20,100","19,100","0.00K","-3.15%"
"2024- 01- 15","20,000","20,100","20,200","19,900","33.84K","-0.50%"
"2024- 01- 12","20,100","20,150","20,250","19,950","45.67K","-0.25%"
"2024- 01- 11","20,150","20,300","20,450","20,150","0.07K","0.50%"
"2024- 01- 10","20,050","20,500","20,550","19,950","99.19K","-2.20%"
"2024- 01- 09","20,500","20,400","20,550","20,200","72.70K","2.24%"
"2024- 01- 08","20,050","19,840","20,350","19,800","156.60K","1.11%"
"2024- 01- 05","19,830","20,350","20,450","19,770","129.94K","-2.56%"
"2024- 01- 04","20,350","20,250","20,700","20,150","128.09K","0.49%"
"2024- 01- 03","20,250","20,650","20,700","20,050","100.88K","-1.70%"
"2024- 01- 02","20,600","21,050","21,100","20,600","0.00K","-2.14%"
