"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","88,600","89,100","90,400","87,000","19.92K","-0.45%"
"2024- 02- 15","89,000","89,100","89,800","85,500","24.41K","0.79%"
"2024- 02- 14","88,300","89,900","90,700","87,500","21.85K","-2.75%"
"2024- 02- 13","90,800","92,700","94,400","88,200","31.37K","-1.52%"
"2024- 02- 12","92,200","92,200","92,200","92,200","","0.00%"
"2024- 02- 08","92,200","93,100","94,500","91,200","30.98K","-0.65%"
"2024- 02- 07","92,800","93,400","94,400","90,900","28.09K","0.98%"
"2024- 02- 06","91,900","92,600","94,300","89,800","30.55K","-1.18%"
"2024- 02- 05","93,000","92,900","94,400","87,900","72.31K","6.77%"
"2024- 02- 02","87,100","86,200","87,800","81,800","65.75K","1.04%"
"2024- 02- 01","86,200","81,100","87,000","79,800","72.29K","6.29%"
"2024- 01- 31","81,100","77,500","81,100","76,300","52.80K","6.29%"
"2024- 01- 30","76,300","73,600","78,400","73,600","21.27K","3.67%"
"2024- 01- 29","73,600","73,800","75,400","72,700","12.47K","1.24%"
"2024- 01- 26","72,700","72,600","74,500","72,000","8.44K","0.14%"
"2024- 01- 25","72,600","74,600","74,600","71,600","15.46K","-0.82%"
"2024- 01- 24","73,200","73,500","74,100","72,500","5.24K","-0.41%"
"2024- 01- 23","73,500","71,700","73,500","71,300","5.95K","3.52%"
"2024- 01- 22","71,000","72,700","73,500","70,900","11.63K","-1.53%"
"2024- 01- 19","72,100","73,700","73,900","72,100","18.07K","-1.23%"
"2024- 01- 18","73,000","75,000","75,000","73,000","10.64K","-1.08%"
"2024- 01- 17","73,800","75,000","75,200","72,500","12.34K","-0.40%"
"2024- 01- 16","74,100","74,800","75,700","72,100","20.96K","-0.94%"
"2024- 01- 15","74,800","76,000","76,000","74,800","11.10K","-0.27%"
"2024- 01- 12","75,000","75,800","75,900","75,000","13.56K","0.27%"
"2024- 01- 11","74,800","76,900","76,900","74,800","12.75K","-1.58%"
"2024- 01- 10","76,000","75,000","76,200","74,900","10.95K","0.53%"
"2024- 01- 09","75,600","76,900","77,000","75,200","8.76K","0.80%"
"2024- 01- 08","75,000","75,100","76,800","74,900","17.16K","-0.13%"
"2024- 01- 05","75,100","75,400","76,000","74,600","15.27K","-0.40%"
"2024- 01- 04","75,400","75,000","76,100","74,600","15.37K","0.00%"
"2024- 01- 03","75,400","75,600","76,100","75,200","17.76K","-0.26%"
"2024- 01- 02","75,600","77,800","78,900","75,400","17.32K","-3.08%"
"2023- 12- 28","78,000","79,000","79,000","77,500","14.48K","0.00%"
"2023- 12- 27","78,000","80,700","80,700","77,500","18.48K","-2.38%"
"2023- 12- 26","79,900","80,000","81,100","78,900","11.51K","-0.13%"
"2023- 12- 22","80,000","80,400","80,700","79,200","14.66K","0.38%"
"2023- 12- 21","79,700","79,900","80,800","78,900","14.15K","-0.38%"
"2023- 12- 20","80,000","81,000","81,200","79,400","14.70K","-0.37%"
"2023- 12- 19","80,300","80,000","81,200","78,500","30.38K","0.38%"
"2023- 12- 18","80,000","79,600","81,100","79,600","19.19K","-1.60%"
"2023- 12- 15","81,300","80,500","81,900","78,700","48.70K","0.87%"
"2023- 12- 14","80,600","79,100","82,300","78,100","153.12K","2.68%"
"2023- 12- 13","78,500","76,500","79,200","75,700","38.73K","3.02%"
"2023- 12- 12","76,200","76,800","77,500","75,700","23.75K","-0.13%"
"2023- 12- 11","76,300","75,900","77,000","75,500","25.59K","0.53%"
"2023- 12- 08","75,900","74,100","75,900","74,100","14.77K","1.88%"
"2023- 12- 07","74,500","74,300","75,600","74,300","14.84K","-0.93%"
"2023- 12- 06","75,200","76,100","78,400","74,700","31.59K","-2.59%"
"2023- 12- 05","77,200","77,300","78,000","76,900","16.15K","0.39%"
"2023- 12- 04","76,900","77,300","78,100","75,800","16.79K","0.26%"
"2023- 12- 01","76,700","77,600","77,900","76,700","12.16K","-0.90%"
