"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","12,760","12,620","12,980","12,500","481.03K","1.03%"
"2024- 02- 15","12,630","13,020","13,020","12,550","0.06K","-3.00%"
"2024- 02- 14","13,020","14,600","14,600","12,980","0.20K","-8.76%"
"2024- 02- 13","14,270","13,590","14,460","13,320","0.05K","5.63%"
"2024- 02- 08","13,510","13,220","13,510","13,150","530.21K","1.58%"
"2024- 02- 07","13,300","13,450","13,450","13,120","631.89K","-0.37%"
"2024- 02- 06","13,350","12,510","13,350","12,500","1.03M","5.12%"
"2024- 02- 05","12,700","12,500","12,760","12,240","0.03K","2.09%"
"2024- 02- 04","12,440","12,440","12,440","12,440","","0.00%"
"2024- 02- 02","12,440","12,130","12,520","12,060","546.90K","2.56%"
"2024- 02- 01","12,130","13,380","13,830","12,130","0.01K","-0.08%"
"2024- 01- 31","12,140","11,900","12,260","11,660","0.03K","3.32%"
"2024- 01- 30","11,750","11,840","11,970","11,730","0.01K","-0.68%"
"2024- 01- 29","11,830","12,070","12,070","11,730","151.21K","-0.67%"
"2024- 01- 26","11,910","11,800","11,940","11,680","127.03K","0.85%"
"2024- 01- 25","11,810","11,680","11,920","11,600","126.27K","1.11%"
"2024- 01- 24","11,680","11,780","11,850","11,610","105.20K","-0.85%"
"2024- 01- 23","11,780","11,900","11,990","11,730","0.00K","-0.34%"
"2024- 01- 22","11,820","12,010","12,020","11,730","183.56K","-1.58%"
"2024- 01- 19","12,010","12,100","12,190","11,840","300.28K","1.52%"
"2024- 01- 18","11,830","11,500","12,050","11,490","318.44K","2.07%"
