"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","92,600","94,500","94,500","91,500","51.47K","-1.07%"
"2024- 02- 15","93,600","92,700","94,500","92,400","56.32K","2.52%"
"2024- 02- 14","91,300","91,600","93,100","90,500","68.64K","-1.83%"
"2024- 02- 13","93,000","93,800","94,600","92,300","60.20K","-0.32%"
"2024- 02- 12","93,300","93,300","93,300","93,300","","0.00%"
"2024- 02- 08","93,300","94,300","95,300","92,900","77.38K","-2.10%"
"2024- 02- 07","95,300","93,000","95,700","91,400","0.01K","2.58%"
"2024- 02- 06","92,900","96,000","98,100","92,500","105.92K","-2.82%"
"2024- 02- 05","95,600","97,700","97,800","94,100","102.29K","-1.14%"
"2024- 02- 02","96,700","97,900","98,500","93,600","179.94K","-0.31%"
"2024- 02- 01","97,000","90,300","97,100","88,500","0.16K","7.54%"
"2024- 01- 31","90,200","88,200","90,900","87,200","0.03K","1.35%"
"2024- 01- 30","89,000","87,100","91,500","86,000","0.01K","2.89%"
"2024- 01- 29","86,500","82,200","87,000","81,200","130.18K","6.27%"
"2024- 01- 26","81,400","82,000","83,600","81,000","43.54K","-0.73%"
"2024- 01- 25","82,000","81,200","82,000","79,500","0.01K","1.23%"
"2024- 01- 24","81,000","80,400","81,800","80,000","39.22K","0.25%"
"2024- 01- 23","80,800","78,700","81,600","78,700","43.73K","2.28%"
"2024- 01- 22","79,000","79,100","79,800","78,600","48.79K","-0.13%"
"2024- 01- 21","79,100","79,100","79,100","79,100","","0.00%"
"2024- 01- 19","79,100","80,800","81,400","78,300","75.27K","-1.25%"
"2024- 01- 18","80,100","80,200","81,200","79,000","45.50K","-0.25%"
