"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","106,000","103,800","107,900","103,300","151.59K","2.81%"
"2024- 02- 15","103,100","103,300","104,300","102,100","0.09K","0.68%"
"2024- 02- 14","102,400","102,600","103,600","102,100","94.82K","-1.16%"
"2024- 02- 13","103,600","103,400","104,500","102,400","0.07K","0.10%"
"2024- 02- 12","103,500","103,500","103,500","103,500","","0.00%"
"2024- 02- 08","103,500","111,100","111,100","100,300","540.57K","-7.59%"
"2024- 02- 07","112,000","109,600","113,000","109,600","0.05K","1.63%"
"2024- 02- 06","110,200","106,800","111,800","105,900","226.99K","1.47%"
"2024- 02- 05","108,600","106,600","110,600","104,100","159.24K","0.93%"
"2024- 02- 04","107,600","107,600","107,600","107,600","","0.00%"
"2024- 02- 02","107,600","109,200","110,500","105,600","161.74K","-1.74%"
"2024- 02- 01","109,500","103,200","109,800","103,200","270.09K","4.89%"
"2024- 01- 31","104,400","104,300","105,200","102,200","0.03K","0.19%"
"2024- 01- 30","104,200","97,400","106,300","97,400","0.01K","7.98%"
"2024- 01- 29","96,500","98,900","98,900","95,700","0.10K","-1.83%"
"2024- 01- 28","98,300","98,300","98,300","98,300","","0.00%"
"2024- 01- 26","98,300","98,700","99,700","97,900","65.86K","-0.41%"
"2024- 01- 25","98,700","99,000","99,800","97,900","73.29K","0.71%"
"2024- 01- 24","98,000","99,500","100,100","97,100","74.79K","-0.61%"
"2024- 01- 23","98,600","96,700","99,000","96,700","64.24K","1.96%"
"2024- 01- 22","96,700","99,300","99,900","95,400","93.30K","-2.13%"
"2024- 01- 19","98,800","95,900","99,700","95,600","213.20K","3.56%"
"2024- 01- 18","95,400","93,400","97,400","91,800","200.60K","2.14%"
"2024- 01- 17","93,400","97,600","97,600","91,000","0.25K","-3.51%"
"2024- 01- 16","96,800","102,700","103,700","95,100","0.06K","-7.46%"
"2024- 01- 15","104,600","114,700","114,800","100,400","641.56K","-4.04%"
"2024- 01- 12","109,000","113,900","114,600","108,100","79.39K","-4.30%"
"2024- 01- 11","113,900","114,800","116,300","111,600","0.30K","0.18%"
"2024- 01- 10","113,700","107,900","114,200","107,900","0.03K","5.77%"
"2024- 01- 09","107,500","109,000","110,500","106,600","89.95K","0.28%"
"2024- 01- 08","107,200","106,400","109,300","105,200","0.01K","1.71%"
"2024- 01- 05","105,400","101,200","107,500","100,800","101.63K","3.54%"
"2024- 01- 04","101,800","101,700","102,500","100,200","45.64K","0.10%"
"2024- 01- 03","101,700","100,800","102,700","100,700","71.32K","0.49%"
"2024- 01- 02","101,200","106,200","106,500","100,800","0.01K","-4.71%"
"2023- 12- 28","106,200","104,000","106,700","103,500","77.93K","2.02%"
"2023- 12- 27","104,100","106,600","107,500","103,300","0.02K","-3.16%"
"2023- 12- 26","107,500","109,200","109,500","106,400","0.03K","-2.01%"
"2023- 12- 25","109,700","109,700","109,700","109,700","","0.00%"
"2023- 12- 22","109,700","111,700","112,600","108,200","96.40K","-1.79%"
"2023- 12- 21","111,700","109,000","112,400","106,000","192.07K","2.48%"
"2023- 12- 20","109,000","100,200","109,000","100,200","0.16K","11.22%"
"2023- 12- 19","98,000","99,500","100,600","97,100","77.72K","-0.20%"
"2023- 12- 18","98,200","98,100","99,100","96,100","75.69K","0.10%"
"2023- 12- 15","98,100","99,600","100,400","97,800","149.92K","1.45%"
"2023- 12- 14","96,700","98,900","98,900","96,500","115.83K","-1.23%"
"2023- 12- 13","97,900","96,600","97,900","94,800","87.45K","0.20%"
"2023- 12- 12","97,700","94,000","98,300","93,900","108.39K","4.49%"
"2023- 12- 11","93,500","93,100","94,800","91,500","98.61K","-0.53%"
"2023- 12- 08","94,000","94,400","94,500","93,400","39.20K","-0.53%"
"2023- 12- 07","94,500","95,600","96,000","93,400","67.06K","-2.07%"
"2023- 12- 06","96,500","95,500","97,300","95,400","0.00K","1.05%"
"2023- 12- 05","95,500","96,700","97,700","95,500","53.90K","-1.65%"
"2023- 12- 04","97,100","96,900","99,400","96,000","0.25K","1.04%"
"2023- 12- 01","96,100","98,300","99,700","95,700","80.83K","-2.73%"
"2023- 11- 30","98,800","98,400","99,300","98,000","48.81K","0.51%"
"2023- 11- 29","98,300","99,100","99,400","97,800","51.90K","-1.01%"
"2023- 11- 28","99,300","100,600","100,600","99,100","36.68K","-0.40%"
"2023- 11- 27","99,700","100,400","100,800","99,400","28.67K","-1.19%"
"2023- 11- 24","100,900","101,900","101,900","100,200","25.62K","-0.10%"
"2023- 11- 23","101,000","100,900","101,900","100,600","37.74K","0.80%"
"2023- 11- 22","100,200","101,100","102,000","99,500","44.64K","-1.86%"
"2023- 11- 21","102,100","104,300","104,300","101,700","43.18K","-0.97%"
"2023- 11- 20","103,100","104,500","104,500","102,400","29.74K","-0.10%"
"2023- 11- 17","103,200","101,700","103,200","100,000","44.89K","1.88%"
"2023- 11- 16","101,300","103,800","103,800","101,300","42.09K","-2.50%"
"2023- 11- 15","103,900","105,300","108,000","101,900","146.29K","2.97%"
"2023- 11- 14","100,900","100,200","101,800","100,100","35.56K","1.61%"
"2023- 11- 13","99,300","101,600","101,600","98,600","42.93K","-1.29%"
"2023- 11- 10","100,600","101,700","101,700","100,000","35.95K","-2.04%"
"2023- 11- 09","102,700","102,700","104,400","101,100","69.33K","-0.77%"
"2023- 11- 08","103,500","104,800","104,800","101,700","38.80K","0.19%"
"2023- 11- 07","103,300","105,100","106,800","101,000","99.54K","-3.00%"
"2023- 11- 06","106,500","104,300","106,500","101,400","0.04K","3.90%"
"2023- 11- 03","102,500","102,800","104,000","100,500","66.63K","0.49%"
"2023- 11- 02","102,000","101,500","102,800","99,700","71.01K","0.20%"
"2023- 11- 01","101,800","99,100","105,500","99,100","0.19K","4.62%"
"2023- 10- 31","97,300","101,400","103,800","96,700","121.72K","-2.41%"
"2023- 10- 30","99,700","99,000","101,300","98,100","76.65K","-0.30%"
"2023- 10- 29","100,000","100,000","100,000","100,000","","0.00%"
"2023- 10- 27","100,000","89,000","100,800","89,000","256.74K","13.12%"
"2023- 10- 26","88,400","90,800","91,200","88,200","58.84K","-2.75%"
"2023- 10- 25","90,900","90,200","92,200","89,000","55.74K","0.78%"
"2023- 10- 24","90,200","87,900","90,400","86,400","98.30K","3.44%"
"2023- 10- 23","87,200","87,900","90,100","86,800","102.37K","-3.22%"
"2023- 10- 20","90,100","92,000","93,500","90,000","83.59K","-3.01%"
"2023- 10- 19","92,900","94,800","95,400","92,600","70.65K","-3.93%"
"2023- 10- 18","96,700","97,800","99,300","95,500","99.16K","-0.51%"
"2023- 10- 17","97,200","98,600","100,400","97,100","0.00K","-1.22%"
