"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","60,100","60,600","61,100","59,800","116.03K","-0.17%"
"2024- 02- 15","60,200","63,000","63,000","60,200","163.74K","-3.06%"
"2024- 02- 14","62,100","62,400","63,000","61,800","0.01K","-1.58%"
"2024- 02- 13","63,100","65,500","65,600","62,400","0.01K","-1.71%"
"2024- 02- 08","64,200","63,500","64,800","63,500","185.42K","1.58%"
"2024- 02- 07","63,200","63,000","63,700","58,900","0.01K","-3.95%"
"2024- 02- 06","65,800","67,000","68,800","64,100","288.63K","-2.23%"
"2024- 02- 05","67,300","64,900","67,800","64,100","256.64K","2.75%"
"2024- 02- 02","65,500","63,100","66,400","62,500","276.52K","3.80%"
"2024- 02- 01","63,100","63,100","64,000","62,200","140.22K","-0.94%"
"2024- 01- 31","63,700","61,200","64,000","61,100","0.02K","3.75%"
"2024- 01- 30","61,400","61,200","61,800","60,000","126.74K","0.82%"
"2024- 01- 29","60,900","61,600","62,400","60,900","154.35K","0.00%"
"2024- 01- 26","60,900","59,700","61,700","59,500","194.56K","1.33%"
"2024- 01- 25","60,100","60,000","60,900","59,500","89.02K","0.33%"
"2024- 01- 24","59,900","59,000","60,200","58,000","144.37K","2.39%"
"2024- 01- 23","58,500","57,600","59,500","57,600","76.95K","0.86%"
"2024- 01- 22","58,000","58,500","58,800","57,600","73.92K","-1.02%"
"2024- 01- 19","58,600","59,000","59,700","58,500","80.26K","-0.17%"
"2024- 01- 18","58,700","57,200","59,500","57,200","190.96K","2.62%"
