"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 21","93,500","94,700","96,100","93,100","78.85K","-1.68%"
"2024- 02- 20","95,100","96,700","99,000","94,700","0.01K","-1.25%"
"2024- 02- 19","96,300","95,500","98,700","94,600","0.00K","0.94%"
"2024- 02- 18","95,400","95,400","95,400","95,400","","0.00%"
"2024- 02- 16","95,400","91,600","95,500","91,600","266.23K","4.84%"
"2024- 02- 15","91,000","91,800","91,800","90,400","0.04K","0.66%"
"2024- 02- 14","90,400","92,300","94,400","90,300","331.40K","-2.80%"
"2024- 02- 13","93,000","97,600","98,000","92,300","0.04K","-4.91%"
"2024- 02- 12","97,800","97,800","97,800","97,800","","0.00%"
"2024- 02- 08","97,800","98,900","102,300","96,900","245.13K","-2.20%"
"2024- 02- 07","100,000","98,100","100,500","97,200","0.00K","2.04%"
"2024- 02- 06","98,000","103,000","103,400","96,200","481.41K","-5.59%"
"2024- 02- 05","103,800","103,900","108,100","102,000","0.03K","0.87%"
"2024- 02- 04","102,900","102,900","102,900","102,900","","0.00%"
"2024- 02- 02","102,900","97,000","103,800","94,900","589.48K","7.19%"
"2024- 02- 01","96,000","90,800","99,400","89,600","0.00K","5.38%"
"2024- 01- 31","91,100","87,200","91,400","86,800","0.12K","4.00%"
"2024- 01- 30","87,600","85,500","89,300","85,300","0.12K","3.06%"
"2024- 01- 29","85,000","82,800","85,800","82,400","132.01K","2.78%"
"2024- 01- 26","82,700","82,200","84,200","81,600","87.96K","-0.60%"
"2024- 01- 25","83,200","80,300","83,300","78,600","0.00K","4.00%"
"2024- 01- 24","80,000","79,100","81,200","79,100","105.82K","1.14%"
"2024- 01- 23","79,100","78,400","79,500","77,900","75.49K","0.89%"
"2024- 01- 22","78,400","80,100","80,200","78,200","112.74K","-1.75%"
"2024- 01- 21","79,800","79,800","79,800","79,800","","0.00%"
"2024- 01- 19","79,800","80,600","81,300","79,300","113.29K","-0.37%"
"2024- 01- 18","80,100","77,600","81,000","77,200","123.74K","2.82%"
"2024- 01- 17","77,900","79,700","80,300","77,300","137.69K","-2.63%"
"2024- 01- 16","80,000","80,100","80,900","79,000","85.04K","-0.12%"
"2024- 01- 15","80,100","81,500","81,900","79,600","143.25K","-2.20%"
"2024- 01- 14","81,900","81,900","81,900","81,900","","0.00%"
"2024- 01- 12","81,900","82,500","82,800","81,300","86.47K","-0.24%"
"2024- 01- 11","82,100","84,300","84,300","82,100","0.01K","-1.79%"
"2024- 01- 10","83,600","84,000","84,500","83,300","80.65K","0.00%"
"2024- 01- 09","83,600","86,300","86,400","83,400","0.05K","-1.88%"
"2024- 01- 08","85,200","87,200","87,300","85,200","164.45K","-2.07%"
"2024- 01- 05","87,000","87,800","88,500","86,900","92.48K","-1.02%"
"2024- 01- 04","87,900","88,400","88,900","87,100","142.24K","-1.35%"
"2024- 01- 03","89,100","90,500","90,500","88,100","0.00K","-2.73%"
