"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","117,300","118,000","118,700","116,600","22.32K","-0.26%"
"2024- 02- 15","117,600","120,500","120,500","117,200","21.35K","-1.51%"
"2024- 02- 14","119,400","118,100","119,800","116,800","0.01K","0.08%"
"2024- 02- 13","119,300","118,900","119,500","117,200","0.00K","0.42%"
"2024- 02- 08","118,800","117,700","119,800","116,400","51.29K","0.93%"
"2024- 02- 07","117,700","114,900","117,900","114,400","53.03K","3.43%"
"2024- 02- 06","113,800","112,400","118,400","112,200","134.74K","1.88%"
"2024- 02- 05","111,700","110,900","113,700","109,200","0.01K","0.72%"
"2024- 02- 02","110,900","109,600","111,800","109,600","20.60K","0.82%"
"2024- 02- 01","110,000","110,700","111,200","108,500","22.96K","-0.63%"
"2024- 01- 31","110,700","111,200","112,800","109,100","34.29K","0.09%"
"2024- 01- 30","110,600","110,900","112,000","109,700","0.02K","0.27%"
"2024- 01- 29","110,300","110,500","112,800","110,300","17.67K","0.00%"
"2024- 01- 26","110,300","108,200","111,600","108,100","15.48K","1.47%"
"2024- 01- 25","108,700","110,900","111,600","108,700","25.10K","-1.90%"
"2024- 01- 24","110,800","113,000","113,100","110,800","21.39K","-2.03%"
"2024- 01- 23","113,100","113,700","114,400","112,600","14.35K","-0.18%"
"2024- 01- 22","113,300","114,400","114,400","112,600","27.79K","0.71%"
"2024- 01- 19","112,500","114,700","115,700","112,500","27.52K","-1.40%"
"2024- 01- 18","114,100","110,600","115,000","110,100","46.00K","3.63%"
"2024- 01- 17","110,100","111,300","111,900","109,500","21.67K","-1.08%"
"2024- 01- 16","111,300","110,900","113,400","110,900","0.01K","-0.09%"
"2024- 01- 15","111,400","113,200","113,300","110,800","21.65K","-0.98%"
"2024- 01- 12","112,500","114,000","114,900","112,000","15.30K","-0.79%"
"2024- 01- 11","113,400","116,500","116,500","113,400","21.32K","-2.16%"
"2024- 01- 10","115,900","114,000","116,100","114,000","31.96K","1.67%"
"2024- 01- 09","114,000","114,000","114,400","111,800","26.76K","1.88%"
"2024- 01- 08","111,900","114,900","114,900","111,900","22.29K","-1.67%"
"2024- 01- 07","113,800","113,800","113,800","113,800","","0.00%"
"2024- 01- 05","113,800","114,300","116,100","113,200","30.20K","0.00%"
"2024- 01- 04","113,800","117,600","118,300","113,600","0.00K","-3.15%"
"2024- 01- 03","117,500","116,800","118,400","116,100","39.71K","0.09%"
"2024- 01- 02","117,400","116,800","118,000","115,700","0.00K","0.51%"
"2023- 12- 28","116,800","115,900","117,500","115,000","41.05K","0.69%"
"2023- 12- 27","116,000","115,500","118,300","112,800","0.00K","0.87%"
"2023- 12- 26","115,000","113,700","116,300","113,000","0.01K","2.13%"
"2023- 12- 22","112,600","111,400","112,700","110,800","30.30K","1.90%"
"2023- 12- 21","110,500","111,200","111,600","110,100","21.09K","-0.81%"
"2023- 12- 20","111,400","109,600","111,800","109,500","0.00K","2.58%"
"2023- 12- 19","108,600","109,500","109,800","108,400","18.80K","0.09%"
"2023- 12- 18","108,500","108,300","110,000","107,900","25.02K","-0.46%"
"2023- 12- 15","109,000","109,000","110,800","108,200","33.63K","0.00%"
"2023- 12- 14","109,000","111,500","111,700","108,600","28.60K","-0.55%"
"2023- 12- 13","109,600","111,800","111,900","109,400","17.71K","-1.44%"
"2023- 12- 12","111,200","111,100","112,000","110,900","26.65K","0.27%"
"2023- 12- 11","110,900","112,700","112,700","109,600","31.52K","0.27%"
