"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","12,820","12,690","12,900","12,560","241.63K","1.91%"
"2024- 02- 15","12,580","12,790","12,790","12,510","176.00K","-0.63%"
"2024- 02- 14","12,660","12,520","12,720","12,460","168.54K","0.08%"
"2024- 02- 13","12,650","12,700","12,850","12,520","0.01K","-0.08%"
"2024- 02- 08","12,660","12,660","12,760","12,540","288.14K","0.00%"
"2024- 02- 07","12,660","12,600","12,660","12,450","215.09K","1.20%"
"2024- 02- 06","12,510","12,400","12,600","12,320","290.13K","0.40%"
"2024- 02- 05","12,460","12,660","12,660","11,950","0.00K","-1.89%"
"2024- 02- 02","12,700","12,780","12,880","12,630","386.41K","-0.47%"
"2024- 02- 01","12,760","12,620","12,790","12,520","265.57K","0.47%"
"2024- 01- 31","12,700","12,940","12,970","12,630","179.23K","-1.85%"
"2024- 01- 30","12,940","12,990","13,120","12,850","186.11K","-0.38%"
"2024- 01- 29","12,990","13,220","13,220","12,960","123.64K","-1.14%"
"2024- 01- 26","13,140","12,800","13,200","12,790","115.39K","1.70%"
"2024- 01- 25","12,920","12,890","12,940","12,680","98.41K","0.78%"
"2024- 01- 24","12,820","12,840","12,920","12,730","78.91K","-0.08%"
"2024- 01- 23","12,830","12,760","12,930","12,690","77.50K","0.08%"
"2024- 01- 22","12,820","12,800","12,880","12,550","147.44K","1.42%"
"2024- 01- 19","12,640","12,620","12,910","12,560","129.07K","0.96%"
"2024- 01- 18","12,520","12,380","12,640","12,290","154.66K","1.13%"
"2024- 01- 17","12,380","12,700","12,700","12,380","209.85K","-2.13%"
"2024- 01- 16","12,650","12,770","12,840","12,610","146.42K","-1.17%"
"2024- 01- 15","12,800","12,960","12,960","12,800","95.60K","-0.39%"
"2024- 01- 12","12,850","13,010","13,130","12,730","331.52K","-1.53%"
"2024- 01- 11","13,050","13,240","13,260","13,020","272.30K","-0.99%"
"2024- 01- 10","13,180","13,620","13,700","13,080","367.98K","-3.16%"
"2024- 01- 09","13,610","13,450","13,620","13,340","0.00K","1.95%"
"2024- 01- 08","13,350","13,220","13,440","13,160","85.47K","0.60%"
"2024- 01- 05","13,270","13,220","13,300","13,130","128.09K","0.15%"
"2024- 01- 04","13,250","13,480","13,530","13,210","128.33K","-1.85%"
"2024- 01- 03","13,500","13,450","13,580","13,380","151.89K","-0.15%"
"2024- 01- 02","13,520","13,450","13,570","13,420","116.88K","0.22%"
"2023- 12- 28","13,490","13,350","13,520","13,350","112.90K","1.35%"
"2023- 12- 27","13,310","13,300","13,390","13,140","182.44K","-0.89%"
"2023- 12- 26","13,430","13,590","13,620","13,320","213.52K","-0.96%"
"2023- 12- 22","13,560","13,450","13,580","13,380","160.23K","0.97%"
"2023- 12- 21","13,430","13,500","13,600","13,430","153.21K","-1.68%"
"2023- 12- 20","13,660","13,590","13,680","13,580","0.00K","0.74%"
