"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","42,500","42,100","42,800","41,650","68.99K","2.29%"
"2024- 02- 15","41,550","42,400","42,400","41,500","39.26K","0.36%"
"2024- 02- 14","41,400","41,000","41,900","40,700","56.48K","-1.55%"
"2024- 02- 13","42,050","41,700","42,400","41,350","0.00K","1.94%"
"2024- 02- 08","41,250","41,850","42,150","41,250","63.56K","-0.48%"
"2024- 02- 07","41,450","41,950","42,000","41,450","35.33K","-0.12%"
"2024- 02- 06","41,500","40,950","41,750","40,950","26.28K","-0.24%"
"2024- 02- 05","41,600","41,450","41,850","41,000","0.00K","-0.12%"
"2024- 02- 04","41,650","41,650","41,650","41,650","","0.00%"
"2024- 02- 02","41,650","40,650","42,000","40,600","60.63K","1.46%"
"2024- 02- 01","41,050","40,000","41,350","40,000","63.19K","1.11%"
"2024- 01- 31","40,600","40,350","40,800","39,850","35.98K","0.62%"
"2024- 01- 30","40,350","40,000","40,900","40,000","0.01K","1.13%"
"2024- 01- 29","39,900","40,050","40,450","39,900","25.68K","-0.25%"
"2024- 01- 28","40,000","40,000","40,000","40,000","","0.00%"
"2024- 01- 26","40,000","39,350","40,450","39,200","38.85K","0.76%"
"2024- 01- 25","39,700","39,000","39,700","38,800","0.00K","0.89%"
"2024- 01- 24","39,350","39,800","40,000","39,000","60.29K","-1.75%"
"2024- 01- 23","40,050","40,450","40,450","39,650","21.51K","0.88%"
"2024- 01- 22","39,700","40,200","40,350","39,400","32.05K","-0.25%"
"2024- 01- 19","39,800","39,800","41,000","39,800","29.81K","-0.87%"
"2024- 01- 18","40,150","39,650","40,300","39,650","28.24K","0.50%"
"2024- 01- 17","39,950","40,750","40,750","39,450","37.27K","-0.62%"
"2024- 01- 16","40,200","40,500","40,850","39,850","43.47K","-0.62%"
"2024- 01- 15","40,450","39,800","41,350","39,800","57.65K","0.37%"
"2024- 01- 12","40,300","40,600","40,700","39,500","43.15K","-0.62%"
"2024- 01- 11","40,550","41,600","41,650","40,550","36.13K","-1.34%"
"2024- 01- 10","41,100","41,650","42,100","41,100","21.77K","-1.56%"
"2024- 01- 09","41,750","41,950","42,100","41,300","37.39K","1.46%"
"2024- 01- 08","41,150","41,200","41,750","40,700","51.50K","-1.20%"
"2024- 01- 07","41,650","41,650","41,650","41,650","","0.00%"
"2024- 01- 05","41,650","42,050","42,500","41,150","55.27K","-0.83%"
"2024- 01- 04","42,000","42,100","42,550","41,550","0.00K","-0.24%"
"2024- 01- 03","42,100","42,600","42,650","41,850","0.00K","-0.94%"
"2024- 01- 02","42,500","44,100","44,700","42,050","116.28K","-4.17%"
"2023- 12- 28","44,350","44,500","44,800","43,850","52.22K","0.57%"
"2023- 12- 27","44,100","45,450","45,500","43,600","0.00K","-3.92%"
"2023- 12- 26","45,900","45,500","46,150","45,150","107.39K","1.89%"
"2023- 12- 25","45,050","45,050","45,050","45,050","","0.00%"
"2023- 12- 22","45,050","45,000","45,650","44,850","52.88K","0.56%"
"2023- 12- 21","44,800","45,800","46,300","44,600","92.34K","-3.34%"
"2023- 12- 20","46,350","46,500","47,100","45,850","104.68K","0.22%"
"2023- 12- 19","46,250","46,050","46,450","45,750","44.47K","0.43%"
