"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","17,430","17,220","17,540","17,170","74.91K","2.35%"
"2024- 02- 15","17,030","17,280","17,280","17,010","40.76K","0.18%"
"2024- 02- 14","17,000","17,200","17,230","16,920","49.30K","-1.16%"
"2024- 02- 13","17,200","17,450","17,580","17,120","58.44K","-0.75%"
"2024- 02- 08","17,330","17,150","17,450","16,970","104.89K","1.35%"
"2024- 02- 07","17,100","16,640","17,260","16,530","123.45K","3.57%"
"2024- 02- 06","16,510","16,500","16,730","16,490","46.17K","-1.37%"
"2024- 02- 05","16,740","16,710","16,870","16,500","81.87K","0.18%"
"2024- 02- 04","16,710","16,710","16,710","16,710","","0.00%"
"2024- 02- 02","16,710","16,600","16,820","16,420","89.97K","0.66%"
"2024- 02- 01","16,600","16,030","16,780","16,030","133.76K","3.04%"
"2024- 01- 31","16,110","16,410","16,420","16,030","68.92K","-2.36%"
"2024- 01- 30","16,500","16,270","16,680","16,270","74.49K","1.54%"
"2024- 01- 29","16,250","16,020","16,340","15,860","0.11K","1.63%"
"2024- 01- 26","15,990","15,720","16,030","15,670","58.61K","0.82%"
"2024- 01- 25","15,860","15,970","16,060","15,600","100.83K","-0.69%"
"2024- 01- 24","15,970","15,960","16,140","15,930","55.71K","-0.37%"
"2024- 01- 23","16,030","16,000","16,170","15,940","77.46K","-0.12%"
"2024- 01- 22","16,050","16,130","16,300","16,000","54.83K","-0.50%"
"2024- 01- 19","16,130","16,280","16,500","16,090","50.86K","-0.86%"
"2024- 01- 18","16,270","16,020","16,350","16,020","26.41K","1.18%"
