"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","8,950","8,470","8,950","8,380","1.90M","6.67%"
"2024- 02- 15","8,390","8,540","8,540","8,390","617.88K","-0.59%"
"2024- 02- 14","8,440","8,600","8,610","8,390","2.85K","-2.76%"
"2024- 02- 13","8,680","8,660","8,800","8,650","908.11K","0.35%"
"2024- 02- 12","8,650","8,650","8,650","8,650","","0.00%"
"2024- 02- 08","8,650","8,660","8,790","8,620","1.28M","-0.12%"
"2024- 02- 07","8,660","8,490","8,690","8,370","0.02K","2.36%"
"2024- 02- 06","8,460","8,490","8,720","8,390","1.06M","-0.82%"
"2024- 02- 05","8,530","8,560","8,640","8,210","1.29M","-1.04%"
"2024- 02- 02","8,620","8,350","8,700","8,150","2.29M","3.98%"
"2024- 02- 01","8,290","7,830","8,300","7,830","0.02K","5.34%"
"2024- 01- 31","7,870","7,910","7,930","7,730","0.01K","-0.25%"
"2024- 01- 30","7,890","7,750","8,140","7,740","2.91M","2.47%"
"2024- 01- 29","7,700","7,650","7,760","7,600","1.02M","0.26%"
"2024- 01- 26","7,680","7,210","7,740","7,160","2.85M","7.56%"
"2024- 01- 25","7,140","6,810","7,170","6,770","773.23K","5.15%"
"2024- 01- 24","6,790","6,700","6,850","6,660","370.11K","0.74%"
"2024- 01- 23","6,740","6,500","6,740","6,450","478.56K","4.82%"
"2024- 01- 22","6,430","6,500","6,500","6,400","551.13K","-0.92%"
"2024- 01- 19","6,490","6,480","6,560","6,470","334.38K","0.78%"
"2024- 01- 18","6,440","6,610","6,640","6,400","971.09K","-3.45%"
"2024- 01- 17","6,670","6,880","6,880","6,640","411.89K","-2.63%"
"2024- 01- 16","6,850","6,970","6,990","6,850","425.53K","-2.42%"
"2024- 01- 15","7,020","7,040","7,050","6,950","200.62K","0.72%"
"2024- 01- 12","6,970","7,100","7,100","6,960","302.25K","-1.27%"
"2024- 01- 11","7,060","7,120","7,180","7,060","355.25K","0.00%"
"2024- 01- 10","7,060","7,180","7,180","7,040","209.57K","-1.12%"
"2024- 01- 09","7,140","7,150","7,180","7,090","301.12K","1.42%"
"2024- 01- 08","7,040","7,100","7,150","7,040","305.00K","-0.98%"
"2024- 01- 07","7,110","7,110","7,110","7,110","","0.00%"
"2024- 01- 05","7,110","7,120","7,200","7,090","194.72K","0.00%"
"2024- 01- 04","7,110","7,170","7,220","7,100","469.36K","-1.52%"
"2024- 01- 03","7,220","7,460","7,490","7,220","646.40K","-3.99%"
"2024- 01- 02","7,520","7,630","7,630","7,460","0.09K","-1.44%"
"2023- 12- 28","7,630","7,450","7,630","7,390","709.11K","3.11%"
"2023- 12- 27","7,400","7,520","7,530","7,350","510.84K","-1.60%"
"2023- 12- 26","7,520","7,590","7,630","7,470","0.00K","0.00%"
"2023- 12- 22","7,520","7,670","7,670","7,400","561.14K","-0.92%"
"2023- 12- 21","7,590","7,630","7,660","7,530","400.71K","-0.65%"
"2023- 12- 20","7,640","7,490","7,720","7,440","0.00K","3.10%"
"2023- 12- 19","7,410","7,410","7,480","7,380","362.15K","-0.54%"
"2023- 12- 18","7,450","7,410","7,520","7,390","420.70K","-0.13%"
"2023- 12- 15","7,460","7,510","7,560","7,460","938.65K","-0.67%"
"2023- 12- 14","7,510","7,550","7,560","7,480","1.33M","0.94%"
"2023- 12- 13","7,440","7,370","7,500","7,370","623.16K","1.50%"
"2023- 12- 12","7,330","7,370","7,430","7,320","0.00K","0.55%"
"2023- 12- 11","7,290","7,220","7,310","7,170","404.92K","1.82%"
"2023- 12- 08","7,160","7,210","7,220","7,150","283.57K","0.14%"
"2023- 12- 07","7,150","7,060","7,220","7,060","321.64K","0.42%"
"2023- 12- 06","7,120","7,180","7,270","7,120","0.06K","-0.42%"
"2023- 12- 05","7,150","7,140","7,270","7,130","411.84K","-0.42%"
"2023- 12- 04","7,180","7,140","7,250","7,110","586.54K","1.70%"
"2023- 12- 03","7,060","7,060","7,060","7,060","","0.00%"
"2023- 12- 01","7,060","7,200","7,210","7,060","392.03K","-1.53%"
"2023- 11- 30","7,170","7,120","7,170","7,020","2.73M","1.27%"
"2023- 11- 29","7,080","7,200","7,230","7,040","631.64K","-2.07%"
"2023- 11- 28","7,230","7,370","7,370","7,230","478.07K","-0.96%"
"2023- 11- 27","7,300","7,350","7,370","7,260","325.69K","0.00%"
"2023- 11- 24","7,300","7,360","7,420","7,290","318.47K","-0.54%"
"2023- 11- 23","7,340","7,300","7,400","7,290","392.17K","-0.14%"
"2023- 11- 22","7,350","7,260","7,370","7,220","332.99K","0.41%"
"2023- 11- 21","7,320","7,360","7,390","7,310","0.05K","0.27%"
"2023- 11- 20","7,300","7,370","7,420","7,290","539.04K","-0.95%"
"2023- 11- 17","7,370","7,490","7,500","7,330","336.93K","-1.47%"
"2023- 11- 16","7,480","7,540","7,550","7,410","507.17K","-0.53%"
